ACTIVITY_DURATION,ASSIGNED_USER_TK,ACTIVITY_PARENT,ACTIVITY_PARENT_OPS,ACTIVITY_DATE_TK_RAND,RAND
120,16,7326,215,547,2
15,7,8708,274,680,2
15,11,9005,288,535,2
15,1,9318,286,517,2
30,4,8385,321,679,2
105,19,7190,231,542,2
15,11,7437,273,538,2
105,21,7959,282,370,2
15,19,7593,261,502,2
45,4,9253,222,498,2
15,3,8018,230,382,2
15,20,9567,266,606,2
75,13,9105,349,727,2
30,14,9057,300,662,2
30,1,7328,344,553,2
30,14,7470,326,563,2
45,5,8716,319,720,2
60,23,7775,326,705,2
15,15,8521,310,447,2
15,22,9043,261,568,2
15,5,8121,338,567,2
30,15,7224,216,491,2
45,8,7821,252,443,2
15,18,8008,276,711,2
45,2,9013,302,562,2
30,17,8462,274,516,2
90,20,8608,272,621,2
15,20,8869,301,543,2
105,10,7116,269,537,2
75,3,9868,299,645,2
30,6,7692,204,439,2
15,16,9883,308,656,2
15,1,9835,279,696,2
30,8,9974,208,609,2
60,15,9235,297,386,2
30,20,8666,337,442,2
15,21,7170,207,655,2
15,10,9146,290,401,2
15,19,8394,342,579,2
15,6,8777,311,411,2
15,9,8822,283,478,2
30,13,8994,335,639,2
15,21,9436,203,551,2
120,6,7567,317,597,2
60,12,8839,349,492,2
45,23,7868,280,533,2
30,6,9800,217,515,2
15,3,8463,312,515,2
15,5,8346,251,468,2
15,22,9873,314,404,2
45,15,9087,331,536,2
30,7,9743,335,590,2
30,22,8921,250,527,2
90,18,8158,201,587,2
30,5,7981,335,657,2
60,14,8197,256,399,2
30,4,9420,269,717,2
45,15,7051,335,549,2
30,1,9672,337,523,2
60,21,8895,320,583,2
15,18,9551,333,425,2
15,1,9017,203,430,2
30,15,9150,306,390,2
30,4,7320,280,686,2
15,13,9007,236,722,2
90,19,8525,272,564,2
15,4,7362,321,464,2
15,6,8380,311,695,2
60,2,9502,349,469,2
15,16,9482,296,398,2
15,20,9089,236,387,2
45,5,9347,283,709,2
30,9,8441,277,667,2
45,4,8632,242,592,2
30,21,9361,264,417,2
30,4,9513,300,505,2
15,4,7648,274,494,2
15,9,7035,336,642,2
15,9,7108,261,655,2
15,7,9174,339,533,2
15,10,7217,314,710,2
30,22,9994,282,502,2
15,16,8155,343,609,2
15,18,9446,241,435,2
15,18,7093,293,633,2
15,11,8820,236,597,2
15,2,8479,317,661,2
15,1,8787,219,527,2
15,11,4954,105,115,2
15,5,3064,129,3,2
15,3,6927,146,187,2
75,13,6385,152,85,2
15,4,6410,139,39,2
45,2,4737,120,327,2
60,16,4349,162,122,2
30,13,4107,177,38,2
15,3,2889,115,282,2
15,15,4810,118,236,2
45,2,2876,104,345,2
15,4,2998,194,264,2
120,1,4225,159,335,2
15,9,6497,199,214,2
15,10,5602,141,66,2
90,6,2087,111,56,2
105,11,2912,198,111,2
45,13,2084,116,86,2
15,12,2558,183,187,2
15,2,3584,161,343,2
15,13,3170,187,72,2
15,7,3085,170,63,2
15,1,3288,149,22,2
45,16,3811,154,273,2
15,9,4221,191,199,2
30,13,3745,107,72,2
45,6,6961,137,1,2
15,9,5276,166,228,2
45,8,5083,100,76,2
30,6,6542,119,105,2
15,5,5487,147,185,2
120,2,3687,186,297,2
30,16,6999,115,13,2
15,6,2361,104,215,2
45,2,5604,119,287,2
120,10,2940,119,209,2
30,16,2519,141,2,2
120,13,3029,190,101,2
45,15,5860,191,350,2
30,3,3398,131,234,2
15,6,5869,127,66,2
120,1,6720,166,165,2
15,6,2853,153,308,2
15,5,4747,174,364,2
75,10,2578,175,288,2
60,6,3129,144,47,2
120,12,2166,197,171,2
30,9,6011,167,109,2
75,16,6232,126,19,2
30,10,3629,184,49,2
45,12,5889,167,123,2
15,4,5546,196,198,2
15,13,3175,155,229,2
60,9,5178,180,49,2
45,16,3885,118,124,2
15,1,4719,183,14,2
75,16,5138,115,301,2
15,1,5377,116,104,2
60,15,2856,181,223,2
15,16,3086,136,186,2
45,12,5588,190,349,2
15,12,3844,154,347,2
120,3,6063,177,143,2
15,13,3180,109,1,2
30,15,4088,161,3,2
120,13,6475,176,292,2
15,14,4488,148,205,2
60,3,5422,101,300,2
15,5,2194,158,206,2
30,6,2536,173,244,2
15,13,4575,139,278,2
30,13,3511,131,167,2
15,1,3625,167,311,2
15,10,4530,150,345,2
120,5,6901,109,105,2
15,15,2219,148,272,2
30,12,2089,106,24,2
30,7,4818,101,15,2
15,9,5869,107,102,2
15,9,6074,183,84,2
15,8,3510,159,295,2
120,2,2557,151,17,2
45,9,4144,122,239,2
45,3,2382,147,195,2
15,3,2064,110,133,2
75,16,4602,145,255,2
45,3,3445,180,154,2
120,7,2724,102,174,2
15,13,4777,186,46,2
15,10,4333,153,276,2
75,16,3642,126,322,2
45,13,2980,105,201,2
15,3,6640,150,176,2
30,7,2157,128,147,2
30,12,3277,136,316,2
30,3,2481,159,176,2
30,10,4881,132,10,2
75,5,2038,107,322,2
15,11,4193,110,148,2
30,12,4863,200,65,2
15,10,4334,147,168,2
15,13,3470,144,326,2
30,9,4429,200,38,2
15,5,4638,177,281,2
45,14,4017,162,105,2
30,13,5676,195,171,2
15,1,3910,163,172,2
75,4,3906,101,77,2
15,13,3333,110,120,2
15,11,6720,145,162,2
15,8,3711,112,179,2
30,13,2575,130,27,2
30,6,3447,163,205,2
15,8,6708,114,343,2
90,9,4687,116,157,2
15,14,4546,116,73,2
15,5,2500,144,161,2
30,3,2556,162,267,2
30,14,3631,117,330,2
45,12,5382,182,94,2
60,10,2521,192,208,2
30,13,2580,199,202,2
15,7,4547,152,354,2
30,2,5977,196,256,2
15,11,6429,116,323,2
15,3,3946,152,250,2
15,4,4653,126,256,2
45,13,6128,167,59,2
15,9,2923,189,217,2
15,15,3820,145,350,2
60,10,5300,170,284,2
15,9,6979,172,169,2
60,4,4799,100,92,2
75,10,6189,183,74,2
15,9,6573,128,364,2
45,3,2710,150,172,2
15,14,2788,145,343,2
15,7,3828,193,300,2
30,6,6445,142,215,2
45,15,6439,127,85,2
30,3,2041,176,328,2
15,5,5108,127,95,2
30,8,6014,180,65,2
90,12,4057,119,265,2
15,11,3257,132,82,2
15,14,6736,140,186,2
30,13,5147,189,193,2
15,15,5549,186,312,2
45,8,5341,125,25,2
45,6,3623,195,254,2
15,8,2338,165,115,2
75,12,5302,197,216,2
45,15,6722,184,239,2
75,4,6268,137,121,2
15,12,4019,116,40,2
15,1,4212,198,320,2
45,10,5170,168,155,2
15,9,4826,117,227,2
120,10,4181,109,220,2
60,4,4973,164,10,2
30,8,2494,189,337,2
60,5,6414,200,154,2
90,16,6144,165,42,2
15,6,6795,125,3,2
15,8,6302,182,220,2
30,5,3796,107,73,2
60,5,3989,120,319,2
15,2,7339,237,620,2
45,15,9351,214,571,2
30,16,7049,206,393,2
60,10,7312,260,585,2
15,7,7900,237,700,2
120,14,9314,319,689,2
15,6,8711,221,417,2
90,7,8339,286,660,2
15,4,9013,223,597,2
15,2,7429,310,457,2
60,12,9493,285,434,2
15,20,8088,299,651,2
30,16,7845,281,440,2
30,16,9788,270,518,2
15,22,8034,301,462,2
30,18,8276,341,542,2
30,7,7664,218,479,2
30,6,7149,246,443,2
15,12,7670,290,486,2
15,17,7715,304,656,2
15,6,7924,300,462,2
75,14,8956,296,417,2
45,23,9422,288,443,2
90,10,7191,214,435,2
15,2,9579,233,447,2
30,21,9188,278,506,2
15,23,7560,232,567,2
15,7,9991,209,593,2
15,5,9689,256,642,2
45,12,8204,268,646,2
15,23,9552,281,673,2
15,14,8364,211,466,2
45,15,8829,207,462,2
45,4,9736,238,446,2
15,20,7111,300,563,2
60,23,8352,261,622,2
45,17,9445,345,374,2
45,7,9421,263,587,2
45,8,8220,202,472,2
30,23,7142,287,680,2
30,11,8444,223,650,2
60,16,7071,279,693,2
60,9,9816,272,653,2
45,5,7965,256,592,2
30,23,7113,283,457,2
60,23,9574,256,476,2
15,3,9699,340,458,2
15,12,8423,286,606,2
15,16,8427,246,680,2
45,6,8789,304,521,2
15,15,9426,277,434,2
105,23,7808,319,648,2
15,18,7455,226,490,2
30,21,9999,237,672,2
45,23,9456,219,447,2
15,11,7327,287,695,2
30,22,8093,242,371,2
15,11,7944,220,556,2
15,22,8719,205,639,2
15,23,7808,211,606,2
30,18,8364,229,411,2
45,8,8525,317,462,2
15,8,7637,254,658,2
60,18,8640,237,432,2
15,15,7424,238,494,2
60,2,8045,217,565,2
45,23,7867,328,667,2
15,19,9463,314,727,2
15,9,9846,283,666,2
15,11,7262,302,403,2
15,7,9120,288,551,2
15,16,7627,247,388,2
15,22,9551,254,616,2
30,18,7044,319,527,2
15,17,9678,317,413,2
15,17,8830,264,416,2
15,20,8249,213,466,2
75,16,8540,223,505,2
15,6,8473,225,372,2
105,14,9999,273,573,2
75,21,8688,332,636,2
15,4,9562,330,431,2
105,2,7202,307,651,2
15,14,8509,254,527,2
15,4,7591,215,573,2
30,13,7797,325,586,2
15,5,9358,215,480,2
15,20,8392,343,665,2
15,8,8133,264,669,2
15,8,8550,305,423,2
15,11,7922,313,481,2
75,7,7354,267,411,2
75,1,8142,228,606,2
15,14,8423,218,501,2
15,14,9180,267,373,2
15,6,8270,274,413,2
30,14,8779,238,441,2
30,12,8584,291,722,2
45,21,8581,285,512,2
45,18,7516,283,569,2
30,2,8765,251,449,2
60,5,9222,315,710,2
45,18,8548,250,529,2
15,1,7547,267,422,2
45,6,7731,309,563,2
45,10,7863,247,579,2
15,16,8125,320,394,2
45,6,7430,206,693,2
30,17,9589,315,585,2
15,18,9538,301,375,2
120,17,7921,270,545,2
15,3,8785,282,437,2
15,2,8242,260,547,2
15,21,7326,268,478,2
30,10,9632,298,605,2
120,12,8722,325,532,2
15,9,7994,315,465,2
30,18,8718,334,706,2
15,5,7704,279,687,2
45,6,9865,212,533,2
60,18,8607,346,699,2
15,5,8727,292,603,2
30,2,7201,318,530,2
15,4,9876,308,687,2
30,18,9128,329,633,2
75,4,8204,337,453,2
15,7,8315,309,717,2
15,8,8025,324,399,2
30,3,9382,241,519,2
120,19,8382,303,500,2
60,4,9150,238,409,2
30,3,9626,338,728,2
60,19,8840,243,686,2
30,4,7266,262,610,2
15,4,8037,336,416,2
45,19,8934,261,468,2
30,10,7799,277,545,2
15,8,7155,233,571,2
45,8,8988,318,624,2
15,1,7366,291,533,2
15,1,7514,229,709,2
15,12,8315,297,415,2
15,9,9622,226,437,2
15,2,7210,315,474,2
90,8,8812,289,695,2
60,10,8404,282,610,2
75,4,9525,220,569,2
15,12,7716,310,675,2
15,21,7760,344,471,2
45,20,9347,254,429,2
15,12,9053,282,443,2
15,7,7451,218,428,2
15,12,7916,327,474,2
15,2,9512,336,657,2
90,21,7803,343,498,2
45,5,7617,265,722,2
45,15,7443,347,674,2
30,14,7955,317,675,2
15,12,9040,332,391,2
60,18,9866,232,585,2
30,6,7685,281,394,2
15,14,8287,310,396,2
30,4,7288,304,616,2
30,3,2233,135,344,2
15,14,2330,156,295,2
15,5,6420,147,51,2
15,6,4332,108,343,2
15,7,3881,149,11,2
120,3,3731,105,24,2
15,11,2018,106,149,2
90,6,5357,176,248,2
60,10,6663,125,118,2
120,9,6233,122,44,2
15,2,6644,196,221,2
15,3,5215,100,64,2
60,12,6147,162,336,2
15,1,6556,111,150,2
15,16,5868,133,188,2
45,5,3715,129,78,2
90,13,6016,171,349,2
15,4,4835,179,228,2
15,14,5579,158,288,2
30,15,2808,143,149,2
60,14,3504,163,134,2
15,7,6733,169,144,2
15,6,5086,194,253,2
15,14,6070,152,239,2
15,10,4243,109,217,2
15,9,2667,117,334,2
30,11,5613,101,95,2
45,8,2776,163,225,2
15,2,2471,135,252,2
15,14,3103,161,156,2
15,14,3231,102,233,2
120,4,2443,159,105,2
30,14,4053,173,157,2
15,9,3884,172,143,2
15,14,5902,106,333,2
30,12,6976,165,117,2
75,12,5151,144,174,2
15,2,2133,188,102,2
30,3,3892,117,353,2
30,15,5209,167,345,2
15,2,2164,149,336,2
15,16,5667,174,34,2
30,4,4843,127,44,2
30,11,3294,145,323,2
30,14,4716,181,151,2
30,5,3318,176,55,2
30,7,5794,108,215,2
15,3,6197,175,198,2
30,15,5337,178,167,2
45,5,4535,140,177,2
15,15,4750,147,206,2
90,8,6646,115,221,2
45,16,4687,175,348,2
15,15,3922,182,90,2
15,10,6805,115,242,2
105,8,3307,109,91,2
75,14,6076,160,212,2
15,1,4311,130,72,2
60,7,3207,128,139,2
90,1,6443,108,349,2
30,10,2447,136,210,2
75,11,2510,182,233,2
15,1,2311,114,276,2
15,8,2956,118,238,2
30,9,2703,138,259,2
15,7,5211,185,3,2
15,4,5602,141,44,2
15,16,4561,111,314,2
15,8,5299,139,278,2
15,1,3224,104,336,2
15,5,4930,170,222,2
30,7,4598,116,203,2
60,1,4374,168,313,2
30,8,5682,183,338,2
105,7,4712,182,308,2
15,6,3415,164,185,2
15,9,3483,178,254,2
45,2,2318,163,305,2
75,9,5129,200,125,2
15,10,5706,116,301,2
15,10,3216,126,35,2
30,4,6865,178,100,2
45,1,5041,108,82,2
15,16,4806,164,221,2
30,15,4271,165,65,2
30,16,6703,104,281,2
15,13,6846,159,246,2
15,16,4128,193,321,2
15,9,3287,126,307,2
75,1,4062,175,126,2
15,1,5620,108,151,2
15,8,6183,194,204,2
15,1,3759,163,335,2
30,1,3641,178,316,2
15,3,6336,163,46,2
60,10,5320,105,328,2
30,11,3189,131,22,2
45,13,2409,169,294,2
60,6,6429,138,310,2
30,6,3086,140,146,2
45,3,4637,176,27,2
60,12,6426,145,15,2
60,9,2677,149,206,2
30,8,3730,152,317,2
120,15,2812,136,133,2
45,2,3835,169,298,2
60,16,4162,197,36,2
60,3,3183,194,116,2
15,3,2043,164,360,2
15,11,5693,132,184,2
30,6,4820,104,302,2
15,14,4004,156,49,2
30,14,2081,182,109,2
30,4,6430,140,123,2
15,4,3648,148,92,2
15,4,3761,102,360,2
15,7,3440,168,212,2
30,4,6535,147,349,2
30,5,6620,148,298,2
60,3,6221,107,296,2
30,15,4934,172,138,2
45,3,4316,150,251,2
15,6,2099,126,55,2
60,16,3502,177,59,2
30,14,5308,198,234,2
45,14,2587,161,72,2
105,3,3412,143,21,2
30,9,6559,144,354,2
15,2,2441,139,83,2
15,14,5204,187,46,2
15,16,5419,199,148,2
15,11,5395,155,256,2
60,3,2743,128,21,2
60,15,6027,197,256,2
15,12,3547,113,53,2
15,12,4280,149,345,2
15,16,5324,179,294,2
15,9,3622,184,7,2
60,6,3070,159,305,2
30,4,6450,104,119,2
30,15,4252,147,114,2
30,11,3016,197,231,2
45,8,6261,118,228,2
15,8,2237,120,303,2
15,11,6288,105,3,2
15,16,3450,103,240,2
30,6,5790,170,10,2
45,5,3260,131,236,2
15,15,3304,134,89,2
15,11,3401,103,175,2
120,11,5497,111,141,2
30,12,2402,171,84,2
75,9,2377,104,326,2
60,1,6624,165,197,2
45,6,6955,178,348,2
15,13,5934,183,320,2
30,13,6573,109,42,2
60,14,3064,107,339,2
45,6,2936,173,80,2
15,9,5868,124,38,2
15,9,3267,136,334,2
15,15,3033,177,325,2
15,12,5286,149,73,2
15,13,2712,173,254,2
30,14,3823,108,316,2
15,1,6805,139,270,2
120,17,8604,336,596,2
60,12,9907,320,724,2
30,5,7763,299,681,2
30,21,9268,340,418,2
30,22,7642,315,404,2
15,3,8288,333,657,2
30,3,8024,319,689,2
15,3,9416,295,518,2
15,9,8378,214,583,2
30,13,8301,257,601,2
15,22,7250,223,672,2
120,20,9219,296,454,2
45,3,8951,204,596,2
30,2,7245,333,376,2
30,22,9040,204,647,2
60,22,9666,290,551,2
45,14,8474,331,630,2
120,8,7617,200,718,2
15,22,8955,307,422,2
15,8,9405,267,496,2
105,2,9795,332,530,2
15,13,8764,205,563,2
15,14,7612,322,372,2
60,3,8184,264,448,2
120,15,7244,319,574,2
60,1,9898,350,423,2
15,3,8718,239,694,2
45,10,9435,217,394,2
15,1,8558,323,605,2
15,12,9912,269,547,2
30,23,7642,314,443,2
15,12,9331,344,404,2
15,1,7668,260,644,2
90,2,8236,275,402,2
15,4,9656,304,535,2
60,2,7513,202,727,2
45,18,8364,218,543,2
15,6,9254,230,704,2
30,3,9082,212,687,2
60,9,9396,314,438,2
30,10,7439,212,583,2
60,14,9072,284,471,2
15,7,8865,305,393,2
75,23,9324,207,530,2
15,7,8834,228,537,2
105,5,8117,201,704,2
15,10,9672,284,526,2
45,10,7877,293,424,2
15,23,9967,237,390,2
15,12,8539,271,375,2
30,12,7359,229,542,2
105,23,8410,312,435,2
15,20,8016,214,370,2
15,16,9375,219,398,2
15,14,9029,243,641,2
90,4,7986,235,484,2
15,9,8326,262,633,2
15,10,9678,266,591,2
15,20,8593,312,605,2
75,17,7909,294,490,2
30,4,9976,311,619,2
15,11,9779,252,432,2
90,18,7402,296,718,2
75,7,8735,236,439,2
30,2,9049,275,383,2
15,19,8650,335,636,2
15,9,9757,234,499,2
45,1,7274,281,578,2
15,11,8660,314,415,2
75,10,7656,268,557,2
45,14,9647,350,710,2
45,2,8336,210,457,2
30,10,7538,218,433,2
15,17,9239,207,621,2
90,9,8359,284,377,2
15,7,8672,200,613,2
30,16,9829,273,393,2
45,11,7948,277,589,2
30,9,7644,332,611,2
45,21,7757,267,509,2
30,21,7967,219,671,2
15,14,9223,207,723,2
120,17,9156,338,641,2
15,16,9814,321,724,2
15,13,7726,309,438,2
15,22,7081,225,465,2
75,23,9804,288,479,2
15,1,9270,247,626,2
30,7,9744,327,370,2
120,15,9582,236,383,2
15,2,8433,246,413,2
30,2,7121,211,497,2
45,11,9032,241,576,2
60,17,9272,337,404,2
15,5,8646,251,583,2
15,9,8622,266,429,2
15,13,8894,324,528,2
30,6,9656,263,670,2
15,8,7237,244,560,2
90,2,7860,282,660,2
15,22,9282,238,729,2
30,19,7931,244,605,2
15,13,8076,286,481,2
15,11,8561,236,499,2
15,6,7493,247,533,2
15,4,8991,283,485,2
30,19,8167,295,588,2
30,5,9443,235,694,2
30,14,9802,303,393,2
15,10,7447,307,454,2
15,13,7726,349,647,2
15,15,7619,228,373,2
105,15,9218,305,583,2
75,22,8451,338,438,2
45,6,9905,347,701,2
45,13,9285,331,464,2
15,8,8842,328,517,2
45,16,8731,218,393,2
15,1,9019,319,635,2
30,2,7375,290,457,2
60,2,7681,336,568,2
30,4,9246,235,730,2
15,16,8105,346,606,2
60,12,8712,224,439,2
45,16,9162,278,610,2
15,18,8815,290,536,2
15,10,8148,233,638,2
15,11,8566,214,390,2
60,23,9555,204,380,2
15,17,7690,228,524,2
30,11,8614,338,646,2
15,12,7318,217,476,2
120,18,8265,253,533,2
15,7,9765,215,691,2
15,12,9072,296,531,2
15,6,9526,262,464,2
60,9,7934,296,399,2
15,16,7865,201,712,2
15,12,9737,274,605,2
15,11,7832,237,489,2
15,14,7908,227,550,2
15,3,9660,252,702,2
90,12,7097,255,368,2
105,7,7026,324,432,2
15,18,9317,223,572,2
15,11,8091,286,622,2
15,17,8416,260,599,2
45,14,8042,211,458,2
15,13,8572,334,527,2
30,11,8796,298,579,2
30,10,7130,220,711,2
60,10,7806,334,478,2
30,14,8171,229,555,2
15,19,8215,203,461,2
15,2,7509,301,595,2
15,21,7653,274,530,2
15,4,7181,333,696,2
15,8,8815,316,605,2
15,7,8643,203,408,2
45,14,7943,344,541,2
30,6,9846,261,517,2
30,9,8422,305,712,2
60,17,8810,278,405,2
30,2,9742,237,570,2
120,6,7750,239,567,2
75,8,8320,260,606,2
15,6,4033,186,294,2
30,5,2719,122,362,2
15,5,2499,145,333,2
30,5,2028,150,133,2
30,3,2991,176,60,2
120,14,5731,174,357,2
15,16,6113,188,111,2
75,12,5718,152,166,2
30,16,5709,149,25,2
120,14,3170,157,98,2
15,8,3014,110,218,2
30,12,4959,125,316,2
60,12,6960,193,96,2
75,6,4745,151,85,2
30,13,5498,140,255,2
15,1,3248,124,72,2
15,11,4551,160,4,2
15,8,5835,151,188,2
15,3,2561,197,321,2
30,15,2439,101,155,2
15,11,4137,177,294,2
45,13,4054,187,11,2
30,10,6020,175,165,2
30,13,5507,144,107,2
15,12,6771,193,341,2
15,14,5708,181,209,2
15,13,3594,100,33,2
15,12,2147,178,63,2
15,6,4118,130,87,2
60,13,6206,101,205,2
30,16,4648,153,282,2
15,15,6210,168,308,2
15,12,5657,158,343,2
105,14,5149,120,122,2
60,2,6244,181,313,2
15,15,6247,152,19,2
15,16,4401,132,132,2
45,2,6143,191,241,2
60,5,4098,182,275,2
45,12,2921,111,104,2
15,1,5441,142,131,2
15,14,3810,161,329,2
120,5,3750,115,139,2
30,4,6455,143,70,2
15,1,5389,110,298,2
60,2,4740,162,103,2
30,3,3603,169,192,2
15,8,6979,156,213,2
15,13,6861,193,7,2
60,15,3013,164,5,2
15,14,3430,105,259,2
15,15,5843,122,206,2
15,16,5141,128,47,2
30,6,3053,111,29,2
30,11,3344,121,135,2
15,7,6899,112,315,2
30,8,5146,199,49,2
45,8,3767,162,13,2
30,13,4765,149,81,2
45,14,5007,191,37,2
15,3,3231,197,229,2
15,5,6549,157,30,2
30,13,5701,179,297,2
15,2,4971,174,52,2
30,12,5454,162,310,2
15,11,5915,123,351,2
15,14,4593,166,315,2
30,16,3915,123,33,2
60,3,5115,119,248,2
15,3,6482,102,338,2
15,7,2802,140,251,2
15,8,2812,146,46,2
15,3,2596,177,236,2
15,11,3458,170,130,2
75,15,5614,141,224,2
60,7,2188,123,310,2
60,15,4206,129,97,2
45,5,3955,106,207,2
15,15,5184,194,291,2
30,11,2826,158,128,2
15,1,5235,157,226,2
15,2,5232,189,317,2
15,8,4146,168,108,2
15,5,5956,180,346,2
15,1,5468,198,293,2
120,8,3710,193,57,2
120,10,5489,183,53,2
15,7,4073,154,113,2
45,10,3413,199,58,2
60,7,6439,135,13,2
60,6,4351,187,125,2
120,10,4097,189,180,2
30,2,4294,106,143,2
15,2,3515,178,131,2
45,7,2332,166,246,2
75,1,2748,165,186,2
30,1,5422,170,34,2
105,12,6669,116,63,2
15,5,3606,182,52,2
15,2,5261,196,153,2
15,3,6938,149,127,2
120,15,6556,121,112,2
15,2,3165,109,139,2
15,11,3682,162,313,2
60,10,2164,157,313,2
30,4,6335,142,96,2
15,1,3456,130,257,2
120,8,4330,195,144,2
30,14,5864,117,309,2
15,14,5540,171,363,2
15,3,4396,109,264,2
15,4,6946,111,87,2
30,3,3805,110,312,2
15,1,2421,189,236,2
30,6,6512,150,82,2
60,14,6119,103,224,2
15,16,3397,157,275,2
30,6,5749,110,5,2
30,5,4899,142,195,2
60,10,6016,117,73,2
30,4,6902,191,354,2
15,13,2038,131,86,2
15,9,2863,199,18,2
90,1,5724,161,207,2
30,8,4599,169,84,2
30,6,4412,125,185,2
15,4,4663,121,134,2
105,4,6278,136,248,2
15,11,6865,119,306,2
15,14,4480,158,86,2
15,4,2922,111,151,2
15,9,4618,189,129,2
15,3,3486,137,95,2
30,8,2560,178,333,2
15,5,4463,146,73,2
15,3,4201,170,297,2
15,3,2334,148,85,2
15,2,4169,149,79,2
60,14,4166,104,115,2
15,14,5496,175,257,2
30,8,6460,167,287,2
15,11,2798,193,319,2
30,7,4644,107,111,2
15,8,2934,145,137,2
15,9,4130,125,42,2
15,12,3711,196,252,2
45,6,4191,176,67,2
15,16,3688,151,14,2
45,3,4500,164,102,2
15,2,5869,179,158,2
60,1,4668,195,197,2
15,5,3825,196,123,2
45,2,4194,162,29,2
30,16,4328,122,326,2
15,9,3363,151,137,2
90,4,3840,117,215,2
60,9,2742,141,204,2
15,8,3651,188,221,2
15,6,3862,147,258,2
15,15,6941,100,240,2
30,7,2468,110,300,2
30,14,5267,149,190,2
75,16,6255,157,175,2
45,14,4911,130,233,2
15,14,5121,125,178,2
75,9,3019,121,238,2
30,8,5120,196,16,2
15,7,3984,199,83,2
15,4,3242,170,289,2
90,13,3156,131,170,2
30,14,3941,157,310,2
15,7,5502,141,174,2
30,2,5154,175,17,2
15,12,6324,116,84,2
30,14,6042,158,362,2
105,16,4331,173,249,2
120,14,5315,166,238,2
30,6,4943,157,68,2
60,13,5279,115,250,2
45,3,5624,198,129,2
30,12,4170,165,87,2
15,2,2791,174,356,2
15,14,7394,321,711,2
60,19,7020,298,453,2
15,7,7725,203,386,2
15,7,8461,278,374,2
75,9,7541,271,397,2
15,10,8621,256,630,2
30,12,8064,204,687,2
15,21,8479,317,552,2
15,18,7602,235,469,2
15,8,9968,318,384,2
60,19,9435,342,515,2
15,23,7868,299,492,2
30,20,9485,286,648,2
15,13,9309,264,691,2
15,12,8496,254,656,2
15,21,8353,206,438,2
15,17,8667,273,717,2
15,4,8669,225,604,2
15,22,7683,341,475,2
15,12,8028,344,374,2
60,23,7677,215,554,2
120,14,7641,265,656,2
60,15,8962,272,539,2
45,18,8756,205,692,2
30,5,9403,256,465,2
15,2,9524,343,563,2
60,6,8376,327,504,2
90,4,9291,229,518,2
75,16,8341,261,449,2
45,2,8259,311,382,2
30,17,8755,228,468,2
15,10,7069,304,469,2
60,5,7856,333,386,2
15,11,7119,240,696,2
15,19,9868,278,562,2
15,18,8921,209,518,2
15,23,7724,298,682,2
15,19,7189,309,391,2
15,20,9030,331,698,2
45,23,7622,234,374,2
15,22,8807,335,682,2
15,2,8753,266,558,2
15,23,9369,255,532,2
30,23,7697,284,648,2
15,15,7550,226,637,2
15,13,7251,345,619,2
60,16,8734,242,539,2
30,2,7978,338,578,2
15,5,9276,225,730,2
15,18,9063,277,538,2
15,6,9448,273,599,2
15,11,8495,348,717,2
15,6,8867,280,602,2
45,18,7420,264,431,2
15,5,9508,220,544,2
15,3,8163,231,699,2
60,8,8636,316,521,2
105,10,7687,350,441,2
15,18,7924,348,507,2
30,20,8383,273,431,2
30,8,7395,208,496,2
15,1,8183,340,458,2
30,15,8144,332,673,2
45,19,8363,278,603,2
15,16,9023,292,437,2
15,7,9544,207,545,2
15,14,9644,221,375,2
15,5,9229,261,492,2
15,5,8338,307,491,2
30,12,9763,231,491,2
15,6,8849,335,668,2
15,22,9936,260,533,2
60,10,7728,201,439,2
15,14,9349,340,644,2
45,11,8409,238,448,2
90,9,9707,338,688,2
15,20,9171,292,681,2
15,9,9061,295,597,2
15,15,7062,323,488,2
105,2,7376,315,467,2
30,21,8748,329,476,2
15,14,9516,207,396,2
15,22,8759,312,413,2
60,5,9212,334,716,2
15,8,8408,273,632,2
15,13,7076,242,644,2
75,6,7808,266,418,2
120,15,9938,302,406,2
15,16,7761,232,389,2
15,2,7145,253,659,2
90,20,7675,258,388,2
15,19,8961,308,458,2
60,4,9837,326,498,2
15,8,9319,203,665,2
15,18,7500,236,479,2
45,7,7097,249,507,2
30,6,8487,225,726,2
