SALE_ID,INVOICE_TK,PRODUCT_TK,BILLING_ACCOUNT_TK,ASSIGNED_USER_TK,SALE_QUANTITY,SALE_COST_PRICE_AMOUNT,SALE_LIST_PRICE_AMOUNT,SALE_DISCOUNT_AMOUNT,SALE_UNIT_PRICE_AMOUNT,SALE_VAT_VALUE,SALE_TOTAL_VAT_AMOUNT,SALE_TOTAL_DISCOUNT_AMOUNT,SALE_TOTAL_AMOUNT,SALE_DELETED,SALE_PAID_DATE_TK
07B80D99-82C6-10F6-F694-D1CF5D0607B7,137,765,65,7,7.0,1.19,2.38,0.17,2.21,0.075,1.16,1.17,15.49,0,-150
4CD1DC90-5476-2559-B50D-83A71179F7B4,245,902,4,13,52.0,1.64,3.28,0.2,3.08,0.2,32.07,10.23,160.33,0,-440
30844737-2F7A-E2BF-F403-15D387492E34,292,393,4,13,92.0,0.57,1.14,0.01,1.13,0.2,20.77,1.05,103.83,0,-626
4FD3330F-A570-218D-DE5C-82D075A06538,161,520,22,4,43.0,1.63,3.26,0.42,2.84,0.075,9.15,18.22,121.96,0,-89
76E0CC2D-7837-35F1-CAC5-5A855E8FD088,116,56,21,17,36.0,0.86,1.71,0.34,1.37,0.0,0.0,12.31,49.25,0,-56
FCAFDB73-7D44-157E-2CCD-81ACB53D0F37,284,678,10,18,83.0,0.7,1.4,0.21,1.19,0.175,17.28,17.43,98.77,0,-718
3006DC06-1E34-1ECD-4747-5596E17D673C,221,553,44,14,89.0,2.45,4.9,0.39,4.51,0.175,70.21,34.89,401.21,1,-201
756BDE5B-5E1B-970D-F227-090D662DD0AA,209,1016,14,20,100.0,1.3,2.59,0.23,2.36,0.075,17.68,23.31,235.69,0,-403
D5AF7D23-CCA7-AFC2-BD95-3BD0DD1BB65F,34,1080,67,18,85.0,2.44,4.87,0.73,4.14,0.075,26.39,62.09,351.86,0,-303
EE089E90-DFF4-E38C-4178-CD4BCDF92D5D,45,1358,13,2,88.0,1.7,3.39,0.31,3.08,0.05,13.57,26.85,271.47,0,-288
6D22FE68-14E8-B137-4D89-C96F66767CCF,129,1056,73,15,17.0,2.14,4.27,0.04,4.23,0.2,14.37,0.73,71.86,0,-590
08FE50E7-6CB8-1CAF-2018-DEA409FEF76A,75,121,57,4,45.0,0.9,1.79,0.11,1.68,0.05,3.79,4.83,75.72,0,-247
5A63520F-0675-5B86-D95E-5D9DAAFFFCE5,128,848,4,5,50.0,1.29,2.58,0.15,2.43,0.075,9.09,7.74,121.26,0,-78
D2CAE8F6-E20B-1202-4CD0-EE47C5D1FB76,80,151,91,19,98.0,0.56,1.12,0.07,1.05,0.2,20.63,6.59,103.17,0,-150
4D8C1E44-A94B-EAC1-C2E6-C3694962D297,279,1425,37,18,44.0,0.94,1.87,0.07,1.8,0.05,3.95,3.29,78.99,0,-696
A72F1160-11A1-3759-BAC5-556C2BBD0A89,32,639,58,19,17.0,0.76,1.53,0.14,1.39,0.075,1.78,2.34,23.67,0,-497
09130170-37CF-E7EA-A46D-DC40680AABEB,223,244,70,19,57.0,2.46,4.93,0.15,4.78,0.05,13.63,8.43,272.58,1,-577
EA3AC7D1-7A0C-A157-03BE-20D15060D0D0,290,431,8,18,93.0,1.88,3.77,0.08,3.69,0.175,60.13,7.01,343.6,0,-541
ADA62752-CAE0-CDD0-63B6-2FB1D69DB504,86,501,100,14,79.0,0.99,1.98,0.24,1.74,0.075,10.32,18.77,137.65,0,-347
B84306AE-7468-6346-32BE-99FC0034751B,45,1370,8,20,91.0,1.19,2.38,0.48,1.9,0.075,12.99,43.32,173.26,0,-288
80510FDA-8A00-44FC-9488-DE40349B5C6F,122,868,50,9,4.0,1.02,2.04,0.06,1.98,0.175,1.39,0.24,7.92,0,-387
0269B3BF-7DF0-A3EE-6B6C-6F95FB56675D,260,749,3,7,15.0,2.05,4.1,0.37,3.73,0.075,4.2,5.53,55.96,0,-513
FA664D2B-3B19-E385-7E8E-B301B6A51D90,231,383,81,11,30.0,2.14,4.27,0.34,3.93,0.175,20.62,10.25,117.85,0,-550
E04C480C-B530-2D03-076A-22410BECD2BF,226,246,61,16,9.0,0.79,1.58,0.27,1.31,0.05,0.59,2.42,11.8,0,-39
AE77ABDF-1A66-3863-A40E-B6474CB3E492,93,1237,37,2,21.0,1.4,2.79,0.5,2.29,0.175,8.41,10.55,48.04,0,-484
33980B94-A751-1C11-FB91-0DA0A88B3D64,200,396,40,9,9.0,0.74,1.47,0.18,1.29,0.075,0.87,1.59,11.64,0,-146
2A0D2A4E-32A2-FD35-E11F-BAF553641438,113,165,70,14,79.0,1.52,3.04,0.21,2.83,0.2,44.67,16.81,223.35,0,-165
E04F7F3C-417A-F0AE-FC2E-753C4AE1EE8E,174,974,47,14,60.0,0.74,1.47,0.24,1.23,0.0,0.0,14.11,74.09,1,-144
31EA7E1F-769F-6D34-891A-EDBBE098EA40,200,1395,46,11,24.0,2.18,4.37,0.7,3.67,0.2,17.62,16.78,88.1,0,-146
5D552733-8C0C-BEEE-1600-29B1F4CFFF8E,104,291,32,3,50.0,2.38,4.75,0.52,4.23,0.2,42.28,26.12,211.38,0,-110
166E0A1F-9CFC-F518-B068-B1639953B4DE,264,438,18,8,57.0,1.56,3.12,0.28,2.84,0.2,32.37,16.01,161.83,0,-188
E758A2EC-4F6D-C939-45DD-6D2CE3B89F08,85,1489,7,20,84.0,1.0,2.01,0.1,1.91,0.075,12.03,8.44,160.4,1,-547
43778D9D-BFE8-5640-446A-D332E1879AA4,3,38,41,12,77.0,2.48,4.97,0.84,4.13,0.075,23.82,65.06,317.63,0,-483
10877A44-99FE-9877-A1CC-8B6BB44959C0,48,1147,92,19,62.0,2.26,4.53,0.86,3.67,0.175,39.81,53.36,227.5,0,-456
552588E7-7FD0-EE60-99AF-57B631310E2D,19,1558,73,2,71.0,2.26,4.53,0.82,3.71,0.2,52.75,57.89,263.74,0,-442
2C984484-0F67-C21E-563F-F637C5C46880,12,1243,1,18,13.0,2.14,4.29,0.73,3.56,0.05,2.31,9.48,46.29,0,-97
C7286875-EB23-85A4-25A6-A037AB5497EF,297,654,79,2,31.0,0.82,1.63,0.21,1.42,0.2,8.79,6.57,43.96,0,-66
9C6D5525-2B30-282D-D69B-B8FC1362C091,213,791,45,4,81.0,0.56,1.12,0.21,0.91,0.0,0.0,17.24,73.48,0,-463
0A5DE596-875C-905F-0034-37903F043D7A,36,437,13,6,67.0,1.3,2.61,0.47,2.14,0.05,7.17,31.48,143.39,0,-474
EA5C5829-034A-C75C-5385-0640D156F0EA,227,13,98,17,52.0,1.47,2.94,0.21,2.73,0.175,24.88,10.7,142.18,1,-331
AFA13757-8B9C-4449-D495-E5C19360C4D3,56,599,92,8,71.0,1.46,2.92,0.09,2.83,0.0,0.0,6.22,201.1,0,-51
37E48C6E-48A6-CAEE-7F39-9F3F8FA5D2CB,243,1247,17,7,30.0,0.66,1.33,0.16,1.17,0.2,7.02,4.79,35.11,0,-129
875E9158-69E0-72D8-22D6-07BB369B771B,167,59,23,4,79.0,2.02,4.04,0.24,3.8,0.0,0.0,19.15,300.01,0,9
B7DF6B06-BCAC-4C57-7433-4F4A74D915AF,90,154,97,9,77.0,1.96,3.93,0.63,3.3,0.175,44.48,48.42,254.19,1,-588
A95F5E55-E50D-394A-DCEB-6E8F5E08E9D4,99,1479,6,6,46.0,0.86,1.72,0.14,1.58,0.2,14.56,6.33,72.79,0,-721
CC236604-F4E5-FBAE-6927-1C5BC274DAD8,21,1297,94,11,93.0,1.3,2.59,0.36,2.23,0.05,10.36,33.72,207.15,0,-375
D8DD6F61-D28F-A453-9402-1671056457A7,161,909,39,19,84.0,2.0,3.99,0.6,3.39,0.175,49.86,50.27,284.89,0,-89
11F2ACE9-F2B4-A8EC-CC97-90AE6F62EAD7,21,1110,43,16,85.0,1.1,2.19,0.39,1.8,0.175,26.71,33.51,152.64,0,-375
DDF55105-E7D1-EF9A-8DEF-B0508A7842A3,266,793,87,12,4.0,0.65,1.3,0.21,1.09,0.2,0.87,0.83,4.37,0,-487
F3E05897-AC86-3229-26AC-911D9590EC93,217,1110,11,10,87.0,1.68,3.36,0.34,3.02,0.0,0.0,29.23,263.09,0,-674
58DFFFF4-09CE-1DCC-5FDA-8085D3DA1E55,162,445,79,10,82.0,2.04,4.08,0.29,3.79,0.05,15.56,23.42,311.14,1,-60
298676DA-1548-014D-C707-72FC716F77B9,94,208,12,3,41.0,1.6,3.21,0.55,2.66,0.05,5.46,22.37,109.24,0,-370
85449432-0A81-F613-E550-74E86899C017,217,496,76,2,2.0,0.98,1.96,0.39,1.57,0.075,0.24,0.78,3.14,0,-674
DCE07CBB-3324-70FC-5312-09A6CF999A29,131,867,81,9,77.0,2.19,4.38,0.7,3.68,0.0,0.0,53.96,283.3,0,-440
505883DE-A46E-5B0A-F9F6-CD62183AD21D,29,989,71,14,35.0,1.2,2.39,0.31,2.08,0.05,3.64,10.87,72.78,0,-574
2E1461A1-54BF-C3D6-8D6D-FD6731191A5A,115,340,24,11,32.0,0.66,1.33,0.01,1.32,0.05,2.11,0.43,42.13,0,-314
C9C258B7-6E49-B47D-A8B4-387D55A5D4B9,102,1253,77,12,50.0,1.33,2.66,0.48,2.18,0.075,8.18,23.94,109.06,0,-279
84548AC0-C9DC-4263-C515-5EBFC048C34E,49,986,75,1,65.0,1.98,3.95,0.12,3.83,0.175,43.58,7.7,249.05,1,-568
AB9844FB-FCD0-DB7D-AA2C-7104A64D5F0D,266,859,15,19,56.0,2.17,4.34,0.09,4.25,0.05,11.91,4.86,238.18,0,-487
89542052-D995-46E9-8578-BE5DFFB2B301,36,221,47,7,93.0,0.88,1.77,0.35,1.42,0.2,26.34,32.92,131.69,0,-474
0A41938F-6DB8-56F8-9A7F-1664E5CEE67D,106,716,67,15,12.0,2.17,4.34,0.13,4.21,0.0,0.0,1.56,50.52,0,-248
DE866BF0-CD86-0A09-74BA-E57667A909FD,211,177,63,6,74.0,2.01,4.02,0.36,3.66,0.075,20.3,26.77,270.71,1,-637
F797B48A-9610-6A70-176E-69B626C48EA6,183,206,91,20,21.0,2.35,4.7,0.38,4.32,0.175,15.89,7.9,90.8,0,-335
DFB4694B-2F25-1A79-B5B1-07B66022B450,118,167,34,14,99.0,1.56,3.12,0.25,2.87,0.05,14.21,24.71,284.17,0,-275
58A87A35-4ABE-BFAD-9799-0F2540C13378,295,484,40,8,59.0,1.46,2.93,0.44,2.49,0.0,0.0,25.93,146.94,1,-54
8BD346AE-8F2A-C395-8BB0-374D57FAE283,33,254,74,14,98.0,1.12,2.25,0.07,2.18,0.175,37.43,6.62,213.89,0,-28
5441F718-6E06-D55F-31CE-EC6B09A49A81,101,340,36,4,71.0,1.31,2.62,0.5,2.12,0.05,7.53,35.34,150.68,0,-439
8CDCC36D-A8AA-468B-C1CF-B29F2CEBEBC4,25,779,37,2,97.0,1.72,3.45,0.03,3.42,0.175,57.98,3.35,331.3,0,-373
DDFDD074-DE56-93F6-A7B7-2D6B6404D458,277,390,9,9,96.0,1.34,2.67,0.35,2.32,0.175,39.02,33.32,223.0,0,-583
BDE5450C-4BE7-D6F5-FDAA-E4CAC18E13DB,83,955,53,20,63.0,0.5,1.0,0.18,0.82,0.0,0.0,11.34,51.66,0,-637
5D8CF7AB-DB49-C4B7-1DBA-48E5FBEFA1DC,152,243,38,7,70.0,2.26,4.51,0.63,3.88,0.075,20.36,44.2,271.5,0,-28
3A30ADEB-CEB2-7531-1B60-E04F3685D928,45,990,93,1,25.0,0.62,1.25,0.02,1.22,0.075,2.3,0.62,30.63,0,-288
35C35576-598B-D3EF-5B94-C24FA2B35FF5,160,687,13,20,77.0,1.87,3.74,0.34,3.4,0.2,52.41,25.92,262.06,0,-687
5F5B241E-65A4-865F-FD07-5E2FE217D1F6,288,1253,90,12,45.0,0.7,1.41,0.16,1.25,0.2,11.29,6.98,56.47,0,-64
E5D1D335-7C34-7CD8-E145-9060F7C8C3B6,282,1024,17,5,40.0,1.42,2.84,0.57,2.27,0.0,0.0,22.72,90.88,0,-549
F729BD80-C30C-5858-1B9F-BDC7012B70AF,250,768,27,5,10.0,2.02,4.04,0.04,4.0,0.075,3.0,0.4,40.0,0,-151
91B88354-B3D7-0E4B-F85D-CE86ACFF05BE,17,659,15,1,83.0,0.72,1.45,0.06,1.39,0.075,8.67,4.81,115.54,0,-555
06303681-3956-D235-5F87-0C4642D82377,78,272,92,5,78.0,2.19,4.38,0.61,3.77,0.2,58.76,47.83,293.81,0,-29
EAC28D71-2B7D-1BA9-3891-C2270C69251E,208,904,51,5,55.0,1.82,3.63,0.73,2.9,0.05,7.99,39.93,159.72,0,-497
38DAFCC1-6DCA-23CA-C17C-33FE05527DC4,275,482,73,4,29.0,1.73,3.46,0.48,2.98,0.05,4.31,14.05,86.29,0,-610
86C1A098-763D-8C69-C93E-17940D2E6CCA,37,933,90,20,52.0,1.51,3.02,0.27,2.75,0.0,0.0,14.13,142.91,1,-707
5EB5E5C6-CC79-C7DE-64DB-33A6282BBAE9,227,1139,4,10,54.0,1.62,3.23,0.03,3.2,0.2,34.54,1.74,172.68,1,-331
548EB0D8-3D4C-BD4C-2555-B208F9853E23,69,1052,41,10,32.0,2.42,4.84,0.77,4.07,0.0,0.0,24.78,130.1,0,-387
67EA5CD1-AD7C-2025-946D-E83983C7ECB1,118,1024,91,7,17.0,1.46,2.92,0.32,2.6,0.175,7.73,5.46,44.18,0,-275
8ECD7C57-27DF-4796-CC29-0AE77B9B815D,290,480,23,10,28.0,1.47,2.94,0.59,2.35,0.175,11.52,16.46,65.86,0,-541
AFCC169A-5351-E100-1592-8CAB45C8D3CA,286,730,34,11,14.0,0.52,1.03,0.04,0.99,0.2,2.77,0.58,13.84,0,-49
1B35A933-EFA5-CD80-3BC7-A79BE4A95940,109,1057,83,1,75.0,0.53,1.06,0.21,0.85,0.175,11.13,15.9,63.6,0,-561
7FDD1B0B-DE74-EA29-9D50-3806434E9EB4,98,1460,89,2,66.0,2.11,4.22,0.59,3.63,0.05,11.98,38.99,239.53,0,-299
8B1F016C-15E9-1CB9-EBBE-A41DC1A367B4,263,540,10,2,56.0,0.9,1.81,0.16,1.65,0.0,0.0,9.12,92.24,0,-229
1067A34D-DC3E-3286-4FFB-C0B901FC8F10,165,823,89,13,98.0,1.41,2.82,0.08,2.74,0.0,0.0,8.29,268.07,0,-146
FF38DC47-5203-BA48-C39F-8F3FA1BBCD82,148,729,93,3,12.0,1.26,2.53,0.08,2.45,0.2,5.89,0.91,29.45,0,-596
D1D8E259-86A9-30E0-FFA2-C0109AB755C4,284,607,75,9,51.0,0.86,1.72,0.33,1.39,0.175,12.43,16.67,71.05,0,-718
188EC3F2-7480-53FA-CAB9-914FB76FCE12,19,586,26,5,32.0,1.62,3.24,0.06,3.18,0.05,5.08,2.07,101.61,0,-442
6392EB71-68C1-91F5-DFFD-07839FAC164A,211,735,40,8,14.0,1.32,2.64,0.16,2.48,0.2,6.95,2.22,34.74,1,-637
E2AD501B-4E72-52F0-A24B-EB69D88C66D8,221,204,90,20,93.0,2.18,4.35,0.04,4.31,0.0,0.0,4.05,400.5,1,-201
3456A305-5FA8-3129-AD31-E6D2AA4B529F,16,1243,100,15,68.0,1.25,2.5,0.12,2.38,0.175,28.26,8.5,161.5,0,-204
419D448D-11D5-60BC-A202-C1E48C62AEB8,296,828,27,15,85.0,0.72,1.44,0.22,1.22,0.05,5.2,18.36,104.04,0,-211
FDBF4307-588F-FC0D-C82C-792970251FA7,132,1051,76,16,7.0,1.24,2.49,0.3,2.19,0.175,2.68,2.09,15.34,0,-560
30D10EF1-E552-4FBF-4BA5-AF648E088495,105,960,76,10,79.0,1.72,3.44,0.48,2.96,0.2,46.74,38.05,233.71,0,-96
672A1449-007D-AE84-955A-BBD768EA6FC8,176,362,51,12,8.0,2.36,4.71,0.14,4.57,0.2,7.31,1.13,36.55,0,-326
D2F86853-41FA-E6C1-C4F6-0FB8337F2A35,51,1385,12,13,9.0,1.65,3.3,0.56,2.74,0.0,0.0,5.05,24.65,0,-296
636413CD-580A-CE7A-43D8-6151F9A64BF7,71,763,22,18,40.0,1.96,3.91,0.31,3.6,0.2,28.78,12.51,143.89,0,-341
C98FCB24-7FAC-25EB-3B7F-E08119F40EA9,20,329,80,8,73.0,2.42,4.83,0.05,4.78,0.175,61.09,3.53,349.06,0,-385
9DCA66EE-9BC8-BF57-6CDB-BE47FA1ACD9A,46,1384,24,1,6.0,2.18,4.37,0.48,3.89,0.175,4.08,2.88,23.34,0,-156
DAFA4FC9-D58F-B9BA-0405-9979E1F77E55,161,1523,79,10,17.0,0.76,1.53,0.23,1.3,0.175,3.87,3.9,22.11,0,-89
B2F6F010-F38C-CDA5-CE13-E616F2BFD3AF,158,1359,28,19,41.0,1.24,2.48,0.3,2.18,0.075,6.71,12.2,89.48,0,-688
95E103E5-1E9A-013F-5AC4-9BA3AC590E07,5,763,16,6,53.0,0.6,1.2,0.08,1.12,0.075,4.44,4.45,59.15,0,-513
544DDD48-E87F-E49A-C121-28615981B5C7,125,169,89,5,41.0,2.3,4.6,0.6,4.0,0.075,12.31,24.52,164.08,1,-495
2412B0B9-5294-96AF-5602-433D132CB268,47,633,56,8,3.0,0.92,1.85,0.15,1.7,0.0,0.0,0.44,5.11,1,-484
D6DDF45A-93A2-7939-45F1-FA84BDE1F95B,75,231,36,10,80.0,0.84,1.67,0.25,1.42,0.175,19.87,20.04,113.56,0,-247
E0CF1190-F3A1-B7C1-B26E-B2C73D8D89CA,268,697,72,8,87.0,2.03,4.06,0.57,3.49,0.075,22.78,49.45,303.77,0,-253
42AF8E5C-EE24-7931-FC66-DD80FC13989B,167,1109,54,7,36.0,1.22,2.45,0.49,1.96,0.2,14.11,17.64,70.56,0,9
D510710E-2312-6511-4169-BF2FF1DD8A00,131,170,100,4,76.0,1.83,3.66,0.7,2.96,0.075,16.9,52.85,225.31,0,-440
3E6141FF-4105-70BD-F266-43D7A2B47174,168,1185,74,1,30.0,2.49,4.98,0.35,4.63,0.075,10.42,10.46,138.94,0,-215
64B7862E-33A6-E99D-C994-45FD72B0DFB4,213,1240,52,19,72.0,1.72,3.43,0.55,2.88,0.075,15.56,39.51,207.45,0,-463
C7501CAE-FF25-4A72-4B10-7D2E7D529DCE,229,611,32,3,48.0,1.46,2.91,0.44,2.47,0.2,23.75,20.95,118.73,0,-112
106D50FB-B5BB-76FE-6D88-726F3DAC4E56,56,560,37,3,2.0,1.56,3.13,0.28,2.85,0.075,0.43,0.56,5.7,0,-51
D4DBD849-5D58-6816-2EB6-5BE452E814AA,20,296,27,2,65.0,0.84,1.67,0.25,1.42,0.2,18.45,16.28,92.27,0,-385
F928A157-F28E-610D-1747-5278203D2759,97,1508,30,9,31.0,0.65,1.3,0.1,1.2,0.075,2.78,3.22,37.08,0,-363
03AE8B32-BA7A-35A2-2ED3-77B35A12A6E1,257,181,14,18,62.0,2.13,4.26,0.68,3.58,0.075,16.64,42.26,221.86,0,-622
A74E20E0-F35E-E882-6EC4-5108BCE6E3FC,132,1071,47,9,20.0,1.16,2.31,0.25,2.06,0.175,7.2,5.08,41.12,0,-560
F653FB26-EC30-8FC9-4816-9487710B9DB0,270,112,30,7,58.0,1.12,2.23,0.36,1.87,0.05,5.43,20.69,108.65,0,-155
D784EEF5-412E-9AF2-264D-7372C861901E,31,186,49,13,37.0,1.26,2.52,0.18,2.34,0.075,6.5,6.53,86.71,0,-545
6A514C68-68E9-3C33-71FA-0E64FC2BA52B,30,594,72,9,69.0,0.66,1.31,0.25,1.06,0.0,0.0,17.17,73.22,1,-63
A6583830-1706-8460-D97E-E5124AC53FCA,30,697,73,10,83.0,2.17,4.34,0.65,3.69,0.0,0.0,54.03,306.19,1,-63
E7BB37B5-2374-9603-3C37-F007AD026195,152,1119,20,7,64.0,2.0,4.0,0.2,3.8,0.175,42.56,12.8,243.2,0,-28
7B1A728A-FAE0-4030-4299-8915BDBD6EBA,174,928,94,2,79.0,0.58,1.15,0.06,1.09,0.175,15.1,4.54,86.31,1,-144
DF39B63B-F0E1-0BE5-FCAE-901D0730DD1C,174,349,74,18,64.0,1.28,2.56,0.18,2.38,0.0,0.0,11.47,152.37,1,-144
E693F9E1-6D95-86D3-47E9-B2FE51CE85AE,249,100,4,19,55.0,0.76,1.52,0.2,1.32,0.2,14.55,10.87,72.73,1,-527
ABBE0290-F3DB-13E9-D695-14C37D08EB21,32,916,23,4,10.0,2.39,4.78,0.33,4.45,0.175,7.78,3.35,44.45,0,-497
DCC9A410-DE57-B454-1986-E45ED3FB679B,122,643,69,8,96.0,0.62,1.24,0.05,1.19,0.2,22.86,4.76,114.28,0,-387
A7E57999-5D31-3EC1-04EB-ED528CF0F649,250,591,79,11,91.0,1.43,2.86,0.4,2.46,0.05,11.19,36.44,223.82,0,-151
61A1D116-18A5-E0ED-9E75-39A23C6A9458,242,602,81,14,42.0,2.03,4.06,0.32,3.74,0.05,7.84,13.64,156.88,0,-262
ADBE3454-F842-0A4E-169B-AF0765DA0DDB,272,433,64,1,33.0,0.93,1.86,0.07,1.79,0.175,10.31,2.46,58.92,0,-665
448CFEFB-C9A1-B47F-A0AC-02AABBADC8D2,72,27,62,1,47.0,2.48,4.97,0.4,4.57,0.0,0.0,18.69,214.9,0,-84
EAFE6445-91A6-E3A4-C8FA-A9DFCCF8DE89,226,353,23,1,23.0,0.76,1.52,0.09,1.43,0.05,1.64,2.1,32.86,0,-39
5525C685-F309-31E5-B3B2-F8B3374A8722,110,328,43,5,97.0,1.2,2.41,0.14,2.27,0.05,10.99,14.03,219.74,0,-623
ED074F53-30B8-A86E-1A87-A46B7F014286,208,1359,11,9,14.0,2.1,4.2,0.5,3.7,0.0,0.0,7.06,51.74,0,-497
D4D184C2-2BAD-C804-02B0-3B5A8277CF42,91,288,65,1,15.0,2.4,4.81,0.72,4.09,0.075,4.6,10.82,61.33,1,-208
2DD02B6C-541A-E9CA-5C1C-A899A31CD6A6,87,233,74,7,66.0,1.19,2.38,0.12,2.26,0.0,0.0,7.85,149.23,0,-154
EF797F1E-2A24-5D08-CC4A-F6736809E0D9,267,1430,28,14,9.0,0.86,1.72,0.15,1.57,0.05,0.7,1.39,14.09,0,-577
F4D7E780-8E5B-3A73-6F99-6B4214B17145,165,358,8,6,65.0,1.8,3.59,0.36,3.23,0.175,36.75,23.34,210.02,0,-146
6B83CD4A-C06D-A7C7-E16B-722E6B3C62C0,180,18,75,12,53.0,0.85,1.7,0.26,1.44,0.2,15.32,13.52,76.58,0,-501
C430DE85-87D3-3A96-A2F9-3A24D72F81CF,67,1258,85,11,85.0,2.0,4.01,0.4,3.61,0.05,15.34,34.08,306.76,0,-17
B042D9F4-0059-8E81-6102-CD76CA811869,171,1350,10,18,77.0,0.62,1.24,0.14,1.1,0.175,14.87,10.5,84.98,0,-508
B34214D3-6C80-A371-6D0E-C967B75A92AB,101,708,82,1,87.0,1.83,3.66,0.33,3.33,0.175,50.71,28.66,289.76,0,-439
6FA1DDAE-7FFD-FD98-EB9D-346C8DD6F531,82,1316,43,6,7.0,1.58,3.17,0.51,2.66,0.05,0.93,3.55,18.64,0,-73
B01738A3-61FB-BC3A-0FBE-9D13C4939120,170,969,33,19,98.0,1.76,3.52,0.6,2.92,0.05,14.32,58.64,286.32,0,-28
6A9EB790-D7A7-0204-D36C-F9E84AC31472,155,784,46,6,62.0,1.28,2.57,0.08,2.49,0.2,30.91,4.78,154.56,0,-251
8E656118-6EC6-B41E-759F-236D980F06E3,40,551,49,19,4.0,1.88,3.77,0.04,3.73,0.0,0.0,0.15,14.93,0,-699
BB7742B7-9A69-6CDD-0B96-4A60864DBEC2,75,1306,19,6,96.0,1.48,2.96,0.03,2.93,0.175,49.23,2.84,281.32,0,-247
C31334CB-70BA-50A7-5839-4EE5DAFE63E3,202,478,84,1,31.0,2.17,4.34,0.43,3.91,0.2,24.22,13.45,121.09,0,-385
96277185-8EE2-FE53-FD1A-930EA92C7454,2,791,3,3,73.0,0.87,1.74,0.09,1.65,0.075,9.05,6.35,120.67,1,-60
8C91A57E-22B4-46F8-570D-2AB5859745FC,241,890,67,12,83.0,2.02,4.03,0.36,3.67,0.175,53.27,30.1,304.39,0,-174
BAF9876F-F245-3F7A-0415-F8A609A0AF67,151,1392,7,13,31.0,1.98,3.95,0.75,3.2,0.05,4.96,23.27,99.18,0,-664
75A4D8A2-E71A-14E7-E723-E7D47B20F1DD,25,624,69,19,78.0,1.94,3.88,0.62,3.26,0.05,12.71,48.42,254.22,0,-373
BA19F68B-BBAA-7A00-0945-5B01A917895D,144,418,49,18,44.0,0.62,1.24,0.15,1.09,0.075,3.6,6.55,48.01,1,-248
90C94CAD-A71A-71A9-BB7B-78C80D339CB4,173,1478,93,16,26.0,1.44,2.87,0.26,2.61,0.2,13.58,6.72,67.9,1,-269
1914A7C9-0A8E-EB5D-5172-63A1EE4FA82A,160,394,50,1,60.0,2.42,4.83,0.43,4.4,0.2,52.74,26.08,263.72,0,-687
A29640AD-63F2-FDA7-B644-8C04287E737F,130,592,66,15,37.0,0.98,1.97,0.32,1.65,0.05,3.06,11.66,61.23,0,-617
03E0684F-2ECE-105E-9CBE-0A48583DA5A1,124,264,59,7,91.0,1.97,3.94,0.12,3.82,0.2,69.56,10.76,347.78,0,-554
53427661-17CC-8077-FE90-410F39387A81,224,795,19,9,86.0,1.52,3.04,0.4,2.64,0.05,11.37,33.99,227.45,0,-215
D5A68C76-CBA8-4234-6404-44906037C5A0,82,1557,65,12,97.0,0.95,1.9,0.13,1.77,0.075,12.85,12.9,171.4,0,-73
BDAA7480-50DC-DC10-1A5D-4E3CEEDDF50B,142,1081,87,11,4.0,1.38,2.77,0.28,2.49,0.075,0.75,1.11,9.97,0,-308
42526E75-57A5-B35C-6EC1-009A8657FF69,61,958,55,11,82.0,1.18,2.35,0.42,1.93,0.05,7.9,34.69,158.01,0,-103
8A4AA6ED-C3D7-2A9C-4C79-4BC22406863E,133,994,51,8,74.0,1.59,3.18,0.38,2.8,0.0,0.0,28.24,207.08,0,-217
10D666F7-6E41-351C-ED01-3FD146A046F8,89,430,73,10,33.0,1.08,2.16,0.06,2.1,0.075,5.19,2.14,69.14,0,-526
294253C7-06BB-B9C2-B21D-4108315CCB47,98,223,80,18,5.0,0.96,1.93,0.17,1.76,0.075,0.66,0.87,8.78,0,-299
116B96DF-75F5-CB58-A0A1-61596277ECC7,105,998,58,14,16.0,1.7,3.41,0.68,2.73,0.05,2.18,10.91,43.65,0,-96
BB7297E7-C49D-1B79-0048-45730234DC7D,188,34,84,3,84.0,0.83,1.66,0.13,1.53,0.05,6.41,11.16,128.28,0,-553
A1B99CD7-8039-8344-AD96-C0CBB453F34F,97,1182,97,14,90.0,1.53,3.06,0.12,2.94,0.2,52.88,11.02,264.38,0,-363
77FD8E94-18A8-4E6D-9A86-9D0ADE7C1CB0,24,1213,25,18,18.0,2.25,4.5,0.22,4.28,0.2,15.39,4.05,76.95,0,-88
4525F408-06BB-21ED-5A35-65FB9D2A4B6C,28,870,95,16,52.0,2.28,4.55,0.36,4.19,0.05,10.88,18.93,217.67,0,-528
73DE2BAC-3371-E2AF-E205-2AA6D462CBBA,172,1457,5,9,48.0,1.98,3.95,0.75,3.2,0.175,26.88,36.02,153.58,0,-114
E0EC9970-4385-4A57-36D9-65EFB9ECF6C1,268,1242,35,2,73.0,0.82,1.63,0.29,1.34,0.05,4.88,21.42,97.57,0,-253
4F0774C2-5E19-6FC7-A18C-0A17F2DA49F4,104,631,2,4,60.0,1.9,3.8,0.34,3.46,0.0,0.0,20.52,207.48,0,-110
2FC8F5B7-B567-B288-D09A-4DBABB240210,220,1383,56,3,26.0,1.4,2.8,0.42,2.38,0.0,0.0,10.92,61.88,0,-231
