INVOICE_LINE_ID,INVOICE_LINE_QUANTITY,ASSIGNED_USER_TK,BILLING_ACCOUNT_TK,INVOICE_LINE_DISCOUNT_VALUE,INVOICE_LINE_DISCOUNT_TYPE,PRODUCT_TK,INVOICE_LINE_LIST_PRICE_AMOUNT,INVOICE_TK
FA1A040B-8978-3F96-4902-7117D2882336,99,11,10,0,Amt,965,2.49,188
007147EC-1015-9CC4-579B-FE0A76F7E1C8,64,11,60,5,Pct,1152,1.61,167
CC92AF5C-D8DB-3F1D-CB94-567EF94D89AC,47,4,95,8,Amt,821,3.69,281
4283D295-F97B-F4E8-0CA1-8DD386F1BE78,43,13,20,7,Pct,18,2.75,174
EF4BA5A0-8CA6-A8C7-9538-84081ED7BE68,64,5,100,6,Amt,499,2.79,248
93A90225-E000-9DCF-BE29-DE357ACDF690,30,4,57,10,Pct,1165,1.45,147
8B7D418B-38A2-BD66-77E0-F60A43970A50,25,11,48,8,Pct,865,2.13,244
E7D5916C-04D2-57BA-2AA0-38D137922575,39,20,37,16,Pct,1225,1.85,174
3194521B-80CC-F5A4-4C32-BC0656DAFB14,63,11,48,14,Pct,1542,2.23,228
402A5290-39F0-CD87-A783-26E5C264002B,39,15,84,9,Amt,917,3.05,221
79EDD31D-2010-968E-F3BF-4133DD2A4E6C,19,16,98,3,Pct,796,1.95,160
84FAB036-2418-EDC1-F0B9-77C781E108DA,35,20,13,20,Amt,311,3.65,243
F4266269-4B81-3E67-9ED5-4B60116BC2A4,21,18,81,5,Amt,794,2.52,250
76760191-60BC-B8C7-4291-97BAB4700614,4,9,64,14,Pct,3,4.33,53
2B4D37AD-9713-E09E-71B1-06803BC91F95,14,17,51,2,Amt,310,2.02,210
68742E61-9FA6-192E-F7D0-5B5E2E54070F,3,19,91,9,Pct,1294,4.95,9
1B9F3CF0-01C8-E91E-EDCF-2A3D8CB0F0BA,97,12,78,7,Pct,1465,3.88,47
61F872DB-20B1-0834-0109-B2D4F3FF54D3,58,12,68,11,Pct,910,3.74,161
D5EFE216-A92D-9199-B436-D56F82C5531A,5,20,98,20,Pct,75,2.91,32
0DFF7627-B02F-6CA9-9BE3-EA45D1109FBF,44,11,64,7,Pct,771,4.03,194
3BB82814-94E4-BC51-DCE2-7242A1717D88,44,7,54,8,Pct,316,4.68,16
D713F654-61B3-65F0-2504-11B71B907B4C,61,5,39,16,Pct,453,4.60,170
ACF1498B-9F62-9231-C42B-F89668407BDF,26,15,43,8,Amt,459,2.39,148
23A5AA96-3CD3-8873-304C-6D1ED440D8A1,35,10,29,13,Amt,1341,3.81,259
8C6BD132-BE69-8D84-037D-3811CA5F2CD4,19,19,36,20,Amt,106,3.67,177
1169E54C-7AB6-B7F1-FC8B-8039F1EA2C20,2,3,7,18,Pct,1486,3.91,51
A65ECAE2-D49E-C548-37D6-8CEACD8CE57C,36,20,75,11,Pct,371,2.60,157
C05F7844-8FE4-B0F2-F9BA-25D604F32C58,96,6,13,18,Amt,931,4.27,27
52289AA7-CE5D-E88B-D563-E5498F2D4E6D,80,9,18,1,Amt,435,1.66,283
A1CF8430-A3D6-6A63-D806-5B6C6F513B83,62,8,50,19,Amt,342,2.76,118
9635FA91-0224-9B02-B168-7182F9CDC9D3,90,13,64,0,Amt,802,3.17,279
71135311-ED63-326C-038A-5CC05BF63A20,14,19,47,8,Pct,1352,3.54,217
23E1855B-63CA-F22F-133E-4D3A81C648F4,41,12,36,10,Amt,1537,1.17,151
60BF4476-FECD-9FB4-98F9-216E860A3189,53,12,70,20,Amt,1319,4.70,225
DFA2E33B-6D6E-C966-42F0-EBA753CC2017,60,2,55,7,Amt,1220,1.41,11
D77B9917-7806-A430-1C8D-D42BA52BC589,88,11,42,9,Pct,1053,1.93,24
508016F6-C181-761D-C931-D0B1B94F289B,60,2,1,2,Amt,165,3.83,181
9711C159-CDC1-DE99-0576-E553D29C58B7,74,20,75,13,Pct,561,4.77,12
2B903FCC-4E53-8A1F-0503-4A05344ABC2A,92,20,13,3,Amt,47,4.13,280
A8CEE9ED-6BA0-76E8-3C71-C828804649D7,89,10,3,1,Pct,376,4.20,42
8AC0A4C8-6D4E-AA53-A351-ABE8135B5567,33,12,68,9,Amt,1422,1.19,287
09714290-23B1-A4A6-053C-E17C13AA04BA,58,17,50,12,Amt,337,1.64,292
05042CDF-D529-0559-2FF5-86DD72F4D3FD,48,15,91,5,Pct,1473,1.48,44
FAA0BFEE-C5BC-B517-F114-27360F48BC43,12,13,70,16,Amt,1409,1.06,100
506A1A03-A583-6ECE-701F-FC30E48926AB,16,1,75,3,Pct,1051,2.56,215
C36D9FDB-CE74-29CB-CEA0-7DA34410308D,48,10,99,0,Pct,866,3.15,282
B44B0D5E-5624-F401-7E07-411A515ADBB7,93,4,67,2,Amt,258,2.22,136
DD6DED5F-6FC7-0EC6-8200-5FE7D863AB57,79,8,15,3,Pct,291,1.64,3
7E9B2F30-958D-AA4A-11B6-68EB72E46C87,65,20,92,12,Pct,1031,4.58,102
EC606568-9657-6D8D-36F1-2F27BC6A7AE3,1,20,65,6,Amt,1337,2.29,50
394FD894-4196-83B8-3A57-FA030F6A1F1C,26,14,88,3,Amt,232,3.07,127
BA2DDC02-43BF-0735-FC83-58E29E3D4E3F,85,9,66,13,Pct,586,2.19,10
59B96476-70CC-0615-AA06-F0EF0A312828,26,14,91,5,Pct,1276,3.87,208
95AA5383-CF8C-BD46-CFBF-47E8A2D4AE04,93,19,12,4,Pct,603,2.72,158
BD7CDDE6-9E93-05BA-B8F2-0A6C5AB53455,79,20,98,16,Pct,1245,1.98,93
7787F372-C735-A1C0-0F0F-273E2FB195AF,87,1,60,3,Amt,28,1.16,235
63FCA17C-5FE9-BAC8-22F0-2EB3B9CE4FEF,84,13,66,8,Amt,1503,2.13,104
3221CAE5-3D69-76B5-8577-FF5359DCDE23,47,4,64,12,Amt,1061,3.95,96
AB056871-C8B0-9853-6FB3-CFBE6FBCC7F2,37,7,29,15,Amt,1169,1.19,196
D94F8DE1-9241-5554-A741-0CCA09D6CB28,40,3,4,6,Pct,182,1.60,102
8D186337-B82A-A0AF-1D7F-BE7773A483B6,63,8,38,11,Amt,1205,2.62,78
64C3B051-D5E6-1B98-06B4-62D164D523F4,66,7,29,5,Pct,1372,3.58,25
E4E20F85-D7FA-B216-EB61-AF1CF0681841,38,16,98,15,Amt,812,4.51,39
D37932C7-8212-4770-9787-7339CED38426,18,5,73,0,Pct,497,2.52,135
1D9D7DAC-C3A0-C20F-9CB8-4C1FB1C30331,67,19,14,18,Pct,9,1.11,27
B4E3AFAC-D76B-C9B5-FB7A-7D4B6EF7345B,65,4,84,7,Pct,555,4.36,138
4AAEF49C-D52F-35B7-1E70-09A7CAC53C07,49,18,4,12,Amt,287,1.91,108
BD5EBACF-55E1-53A8-5295-91CA970E6098,18,2,96,15,Amt,608,1.42,29
F7132754-3550-504F-D878-6A5231006455,86,14,74,17,Pct,1269,1.01,73
EA1A62EB-DDFA-61E0-3279-06F4C7DB5896,79,15,69,9,Pct,481,3.73,203
091B592C-7F62-B2E7-AD29-0CCF9CB2EFE4,83,13,30,19,Amt,480,1.44,151
A8DA73CD-387A-5697-61A6-D840AFF9B488,39,11,71,12,Pct,667,4.48,4
CFE6D976-461F-1D42-1A5B-16FF327EB187,28,13,60,3,Pct,939,3.02,38
9C716A3F-E5AD-2917-86FE-19D339C3A151,43,7,62,11,Pct,1261,3.91,206
D6D9A222-7F94-2CC6-6E7F-1CC3D986C2FB,71,19,32,14,Amt,1185,1.91,34
1B367410-F4B8-357D-CBF5-BB0FD4958F35,35,1,77,9,Amt,203,4.81,245
0FE9B7D0-4DC1-6B4D-7EE7-A069B6D9A4B0,13,17,98,14,Pct,1555,4.77,10
DB7FBE5D-E1A7-D5B3-519E-BDC96A02AFC1,52,2,39,12,Amt,1401,4.63,80
12C9F32E-671C-E025-D4B1-16C0DB4A80A7,17,16,43,12,Amt,90,4.08,249
92CDB58E-CFC7-B619-A854-476DB7A1A94C,48,14,29,16,Amt,537,1.26,51
7280C71E-B767-DB86-6921-69F8656CE8F3,39,4,53,0,Amt,938,3.41,164
02F78178-CDCA-4221-C949-3F33F657BE31,73,7,85,5,Pct,1099,4.21,121
B9D95C23-C23E-B319-EFE6-C0948B579418,13,10,57,3,Pct,175,4.19,14
6A690266-6BA9-87B4-6F55-91E268DF4166,73,5,9,0,Amt,89,3.59,239
5E9FD504-27BB-9E59-DA41-9DD3C34CE257,39,20,38,15,Amt,1454,4.43,290
BB019A8A-4533-B861-B856-B96646272BC7,44,15,68,7,Pct,852,4.61,103
2EE5D3B8-FCE9-443F-C0B0-D3128EB879D0,16,15,77,19,Amt,1170,3.63,203
0B82AA71-0612-FE8B-94CC-8906F7D852A6,68,14,16,14,Pct,326,3.15,219
BA00928F-F027-2865-B7BE-60AC948ED871,21,19,65,4,Pct,1453,1.90,170
8B72901B-5C84-4562-8EE7-D6B53FB0D75B,26,2,48,19,Pct,911,3.45,60
88344541-A311-6C67-8C91-00141951B920,49,5,77,18,Amt,1164,3.50,73
DC50C1B9-790A-9ED6-A31B-1425FCA8C3D5,14,18,1,5,Amt,1177,1.85,178
82130E53-7B12-588D-86D9-5722199F8726,82,20,73,12,Amt,304,4.49,86
D4F66DBA-618E-2354-C515-5522BC499257,19,4,53,7,Pct,925,2.63,165
7A82C817-ACB1-8829-B9BD-AB4C374ABDF9,79,4,87,12,Pct,40,4.70,181
1524E34B-D252-180D-E530-B57CCE33B7F3,70,3,72,13,Amt,1046,4.65,177
B1F89EED-CFBE-1605-067D-03063B6DC9D7,70,10,80,18,Amt,549,2.69,141
A555BC34-7296-6160-1800-1A05805CD5B0,94,5,51,3,Amt,755,2.35,103
45DCFA2F-3413-E26D-2796-680632D0FBF1,76,19,17,18,Amt,1157,3.85,129
74213805-B1C0-6B98-D7E0-F919BB5DC517,53,15,47,12,Pct,299,2.63,206
317DEF5F-7306-6F57-0E9C-8F72C966C3D1,82,8,41,19,Pct,659,4.75,162
45C5C336-D42B-9AE2-233B-8FD62BB02E60,72,1,2,18,Amt,1108,2.55,41
81106100-AA92-3A38-C7AC-232A65877E4D,97,20,75,6,Amt,790,2.51,260
871C1199-3335-CE9E-B2D6-EC5FA2A358D1,90,8,34,17,Amt,1432,2.71,132
2AA5A2E3-63F8-EB19-01B2-3B94681467D2,51,11,6,1,Amt,177,2.93,284
8306F7DB-5603-0539-DDB9-3770B57B53B4,59,13,21,10,Amt,467,4.32,109
06DD429C-FE0B-F8DE-5E37-B235032DA57E,25,11,13,18,Pct,932,4.36,165
7C6A3679-0FDC-E9AE-3C90-A8ED397E199D,77,13,93,5,Amt,1450,4.11,154
468F2478-C4FB-A757-7263-689C79FA4A65,20,10,54,18,Amt,370,4.78,33
B62AFE62-6D1C-71CC-06C7-31B6C2FF0FB8,74,18,53,0,Amt,735,4.56,259
29B283C4-CB37-D4A3-618C-448387F3FB51,4,2,46,2,Pct,960,3.62,223
5E58098C-7EFE-D1D2-C143-8BEAA6A2F33F,13,8,62,10,Pct,1361,3.38,183
417A4340-A901-3B3F-B46A-75321C5740BD,79,6,71,10,Pct,678,2.40,146
0E74F8CA-E693-965F-1157-08F0E5F6418B,2,4,13,12,Pct,1555,4.79,224
AAF0F896-CD6E-FA26-A54E-8E459BB8552C,99,7,12,16,Pct,979,1.51,43
BC8AF497-6352-4BF9-5214-5E7703BAC929,92,17,76,9,Amt,1416,4.42,39
EF4B9B8E-880A-1B3B-301C-94A3760ED0C2,27,13,73,15,Amt,621,4.49,266
941CAC74-967A-E256-06B3-2A074B3CF50E,41,2,91,17,Amt,1548,2.36,19
445103CA-3B23-348C-AF7F-760E56583342,4,9,7,12,Pct,39,2.83,268
2ADAD7FD-1A6E-2617-4A93-5A276C0EC9D1,42,17,38,7,Amt,1320,1.39,179
558DD478-8FE5-1C5C-7528-297462FF89D0,100,15,92,13,Pct,1007,3.85,147
F1593C95-A683-1BFD-1387-BBF79E7B07FD,7,19,48,4,Amt,1211,2.82,32
D6E54A8C-A4CF-3AAA-D46F-AA23C5EB39D4,68,1,37,10,Pct,854,1.20,169
852E2719-21D3-6373-F3B2-6DC46B11B1D9,72,7,34,8,Amt,1253,2.10,40
E7D3F791-7956-AB41-5696-9C972B0D172F,20,6,68,19,Amt,903,0.99,182
D74C02DF-7AFC-09DF-3F64-FCFD99596C3D,62,7,46,17,Pct,568,2.70,164
21E94051-1AE8-BB3A-9BC1-F64E877A23C4,61,5,100,1,Amt,783,2.94,216
333F8C22-A3EE-7F00-7C73-42D73CE33A5D,100,8,83,10,Amt,1448,2.52,235
C7A52E8F-E88A-0DCA-C732-84FDAF783C32,81,5,89,15,Pct,838,4.49,259
EE489765-5E8C-0BAE-9D37-4401A4E2100F,82,19,31,5,Pct,800,2.69,92
ADA5478C-CDDC-25AC-BFAC-25D2EE3C9B44,73,3,92,7,Amt,1548,3.81,237
3CD7C5E0-C5F8-E41D-B5A9-82F9115B2587,82,19,94,20,Pct,739,3.79,101
334C3995-AD51-AC90-CB64-67818903F956,98,1,78,6,Amt,647,2.02,292
A4FA7827-B9E0-5C61-606E-73C79871BA2F,40,20,81,4,Amt,518,4.39,140
8A4CBA83-7B39-85D1-B1FB-17EC1D14634C,54,4,9,20,Pct,613,1.68,213
10DA5122-1CD5-8408-B07D-03B64C5BBB9B,47,18,6,18,Pct,1186,1.71,158
DEB53C63-08C8-C3A7-38C7-E54061F7121C,25,20,74,18,Pct,521,1.18,119
9FAEDC6B-4587-D39F-BEC7-9594BD3320F4,51,20,52,11,Pct,693,4.53,140
FA6C119F-796F-722A-05A4-9686F40654F3,45,12,4,14,Pct,844,4.05,166
126B305F-0A8F-6278-3280-BAEC5317574D,11,8,73,17,Amt,260,3.84,272
519860E1-7607-B5ED-2E28-A31EE0146432,41,10,93,19,Pct,1036,1.10,19
DE5548F0-416F-07DE-7D7F-745CBE8E94ED,47,8,9,0,Pct,1538,2.84,109
1BF84D5E-9FCF-47E7-E888-AF495BCC7C06,85,17,41,20,Amt,150,4.86,167
FB19A698-BECD-B3F2-15BF-EB825A7C3E42,11,10,56,1,Pct,49,2.57,289
AC43C01D-A58B-ADBC-1E80-2692AE9EAB0A,16,20,2,8,Amt,235,4.36,295
75411F6B-AF40-0E90-9953-78800C92FDA1,63,9,48,17,Pct,1355,2.39,16
7A48C2CA-BBDE-5EFD-C915-9421731F2BE7,43,12,85,13,Pct,1126,2.21,118
51445921-2509-F24B-7617-2D7B3FAA8BE5,70,13,1,11,Pct,1063,3.46,272
D62FBE8B-4B5D-9637-B57E-06FD1E2309DB,48,13,16,17,Pct,628,1.27,47
CBAD391F-64A1-9E20-A2DC-E57E8EFB735D,91,17,68,13,Pct,846,4.96,274
951A7AE7-CB43-C078-AB0E-077E5C6F09F0,38,6,8,3,Amt,679,4.13,265
763A9F0C-24C1-3E06-F200-31E802C4A858,46,17,59,4,Pct,1359,3.94,62
B4399F05-2E74-DDFB-3394-612601DC2FBC,59,11,19,10,Amt,203,3.74,214
6C819E58-574C-890B-12E0-C1CB0B077E37,88,19,15,16,Pct,1037,2.94,228
AF4058DC-0F88-08CE-F61C-C7C88B038F7C,92,2,7,20,Pct,496,4.78,244
65C20783-18E9-72D3-C35B-A4AF4FEAAED4,74,17,85,12,Amt,32,4.97,216
0ED865CA-9C08-9EA3-F9CC-9AB1A275B8C1,11,12,14,15,Amt,552,3.69,261
5FAAADA1-A994-E661-732B-40DBF976D00C,93,14,54,2,Amt,66,4.79,224
A04457FC-5C97-011E-F606-89F335EAF01C,28,12,99,20,Pct,721,4.05,219
26E78833-FE21-9FEB-0229-06033D6E6313,5,12,44,9,Amt,809,2.98,298
8ABB6338-DA38-9BA4-746A-A2FA892CFC63,33,4,94,8,Pct,754,4.00,238
3F27B42C-075F-503D-F641-275F9C0B4FF6,84,1,36,13,Pct,583,3.83,53
ECD510E0-2B83-6D47-5CC4-4956A87ECEFD,28,13,9,14,Pct,1082,2.05,93
548C06FF-E855-7E95-FEDA-14F9A7BDDFE7,30,16,5,19,Amt,654,2.74,230
CA246688-6605-CD8B-4746-1D667353C51F,46,10,20,20,Amt,1520,3.48,289
861AA664-17B2-C78B-4FB1-85006A0A0E5B,44,4,66,5,Pct,1176,4.03,50
DB74044B-2FA6-972C-E98D-3AAD811051A0,98,14,83,20,Pct,12,2.40,223
3764A684-9EF1-B578-82D8-0C789E9AD7E8,6,6,8,18,Pct,359,2.89,135
9B081D09-6690-4609-4ADE-CBBCE5C82588,10,10,21,2,Pct,1347,4.25,173
98FF5F8C-EADE-2A0A-B0A4-978537435749,57,9,79,17,Pct,301,4.18,270
F4755001-9EC6-29CA-6513-C658E462D8C8,58,6,64,5,Amt,200,4.03,213
C19A37C9-1671-128A-F517-F69C97BB4C34,18,11,44,19,Amt,217,2.18,95
CF9D530D-79A6-740F-6F94-C062E8BBD96E,44,3,64,5,Amt,641,2.05,66
2CAB5BBF-8D0C-7ECB-F6EE-AC657F9F0844,58,4,13,2,Amt,641,3.29,163
B4A4507C-5A4A-52FB-CE26-63C19FECC97A,87,9,91,6,Amt,1171,4.10,137
FE76F3ED-CAA5-120A-6336-DFF08AC58CBB,13,20,78,6,Amt,181,4.15,171
2F1A0949-D6DA-5640-BBDC-A921F194B8B0,11,14,42,16,Amt,1345,2.82,35
C6D6196F-F0CD-BA7C-A846-0F4FAF66B2E7,100,10,96,17,Amt,724,4.70,229
CB9EAD82-F68A-E676-F3E2-2A32FDF77009,95,8,30,2,Amt,263,2.62,249
E0E530C4-3EEB-63CE-AD78-87AF068C90BF,57,5,90,5,Amt,224,2.70,43
AE58A4DF-5D0D-E8F8-AA6F-5C0B6A401034,83,16,2,13,Pct,381,1.74,298
AB9A29C2-289B-378B-727D-F0F7885C654B,48,19,95,14,Amt,34,4.66,13
457D3164-4BBC-AC96-D79C-69C772B0F3B9,51,20,100,9,Pct,290,3.40,57
B34142F1-1873-1B1D-61E0-13B2BD283B64,49,19,24,14,Amt,1147,4.89,153
C6E469BD-780C-DE23-43CA-49461A143ED6,90,9,66,13,Pct,763,2.13,273
C4188488-BE16-5FBC-AFA2-0D5F11A6F803,38,6,8,1,Pct,5,1.73,80
3DE0C062-2101-0780-C67C-55A04797FDEE,7,4,59,11,Amt,1429,2.72,112
6D21BA86-418C-E17C-87C5-CB110BE52D66,19,4,90,7,Amt,1550,4.32,133
8951A111-C444-EBB3-B658-BE03B91E2AA8,58,3,15,10,Pct,268,2.89,278
0B314A8D-F344-57E0-B581-3332167E7FB9,23,19,37,15,Amt,340,1.54,239
26B32CB0-0044-E567-F09E-C9B66C8AC8B5,58,3,45,8,Pct,1039,2.29,90
6A420258-26E3-A8D5-D847-06FDA8874F6F,70,7,12,7,Pct,1075,3.44,174
B72D9845-BB9C-B4DE-1CD9-42B5E274AA78,95,20,34,15,Pct,460,4.42,248
3E7584D4-3BE6-4F73-E481-E408839FC94E,81,13,53,18,Pct,1190,3.13,251
BE2D3FDF-1B46-5942-809D-DF9CBB8914A0,14,17,63,0,Pct,1043,2.68,105
D1E2B9F9-5265-D4F3-77F2-B294598B4D47,48,6,51,17,Pct,631,1.09,93
0B2BAAAC-8D8A-F98A-4481-BCECF3D0375F,31,14,80,0,Amt,1521,2.88,132
3EEA2C15-0863-AEA9-FD7E-585146B58746,20,9,50,8,Amt,1367,4.88,168
965AF700-BE1F-CB01-FF41-B912FA41FDB8,94,3,82,20,Pct,735,3.86,295
53546F4B-9107-2377-08F2-2BBA6C4867B5,43,6,55,10,Pct,1146,2.79,5
D541CB5B-6CDC-4173-C8B7-F3FA146DED0F,83,19,18,10,Pct,899,4.13,83
43C3EEBC-2B18-019D-F198-1F761994CA6C,41,18,27,12,Amt,473,3.05,250
D39701D5-522C-5917-A420-F39D43DB647F,80,17,7,16,Amt,1383,3.76,67
5DC5B9D5-B5F2-0BDF-B662-107489E08001,25,15,68,11,Amt,799,4.42,72
0EF1C199-B13F-0AAE-1A48-E26A43C6313B,39,20,98,14,Amt,681,1.66,146
5091B943-C2BD-9460-C6F0-FB886328803B,31,9,52,20,Amt,390,4.77,182
AD1BAAED-9AD0-796E-9BCC-16A8FC666463,30,11,3,13,Pct,1338,3.39,127
F64F62B3-8E9A-72BE-4D92-C6FAC2684F7A,49,16,33,8,Pct,1546,4.54,257
4C1339AA-56C8-A148-29F8-F241882E99E6,12,5,92,9,Amt,505,4.08,139
75D0EB2E-4D48-9FBE-F1E7-B675830684DC,34,3,19,20,Pct,889,2.42,102
20CA9573-6FF8-4F51-50BE-568E4E44D5B3,16,17,74,4,Pct,1431,4.47,84
ECBB82AE-89E5-8EC2-9464-799E63956FB7,62,10,14,4,Amt,1328,4.36,24
C669A1C7-D15C-587E-8B06-039636BF394B,78,16,50,18,Pct,807,3.94,152
57898BEF-3E57-DD62-74E1-99D3612E0BD7,70,1,66,1,Pct,939,4.83,286
D2A2140E-5899-0623-8591-6C22C99B8AF5,45,2,1,12,Amt,1330,1.98,149
E4CF7349-BFA4-2B2F-759F-7E3B08F7DC05,12,13,16,4,Amt,143,3.74,259
DEC0FD78-CC86-086C-E1E9-09BDA58CBE02,3,6,7,8,Pct,228,2.30,5
27620DEF-5155-30FA-0D9A-56E5288778A3,66,5,25,8,Pct,355,3.12,104
7EC3D15B-9277-365F-99BF-B81ECBE9F7C5,34,16,34,1,Pct,1396,3.76,163
29C24B64-2337-7997-8E85-9E839B323E37,77,11,20,7,Amt,637,3.82,294
09AF9BCB-7D04-2885-6476-C0B052BA3EC8,15,3,44,5,Pct,722,2.17,143
4C11D029-47EC-DBD6-92CE-F2A2723041DC,25,8,82,8,Amt,381,2.62,46
1F991E7D-7A78-A46B-B216-E568A2F26EFE,68,12,56,5,Pct,721,4.21,159
D5C8B675-10B1-D878-7862-DF0786294CE9,85,19,32,15,Pct,693,3.39,258
1CDD5DF6-EA9D-216C-275B-F6CC651153A2,29,16,43,13,Pct,1230,2.59,283
B1CC4530-1CF7-0C1D-6E45-9244A8C5A27F,3,8,86,15,Amt,372,3.70,49
A73297CA-0A36-56F3-E61F-61E0E5DACCB0,28,16,86,1,Pct,1395,2.29,196
F11BCD6C-99DA-643E-2D11-7CCC2F74A995,21,7,5,8,Amt,900,1.38,50
DEA37AF8-983A-7B8F-7145-281E26BEB0BF,12,7,66,1,Pct,1062,3.24,152
2D1DA692-CC43-0C05-4408-EB132A7D8758,41,18,97,2,Amt,290,4.37,25
D738032F-106C-6DF0-EC7B-B4981DD03BB3,69,17,38,6,Amt,157,3.65,120
4DECA173-2EEA-F777-CF95-282280F8BD38,44,14,56,11,Pct,666,2.89,74
5288088B-1286-0ECD-79AE-CDB4891AE2CE,5,5,63,3,Pct,861,1.45,290
38825E4D-0E92-8BA8-4A58-976EF49B7CDD,35,13,80,9,Amt,552,1.16,279
A846DA60-8764-4E03-99FC-B7F44CB41121,98,3,51,12,Pct,1072,1.27,228
FE7B65A3-9A4F-5727-3046-C7DA195D7774,62,4,45,0,Amt,168,3.44,253
F5BAB24B-255A-B6BD-3C56-ECF932E69213,66,5,34,19,Amt,1067,4.65,215
CF6EAE9A-4660-8D19-745F-AC693426B317,26,10,37,20,Amt,978,1.70,246
0783945A-7BFF-9B43-703F-BB0F05A27BB7,17,9,4,5,Pct,470,4.40,65
E69F2904-5A1D-2111-19FF-5DEC3675070C,31,6,94,10,Pct,1507,1.28,100
B54FA113-FEE1-9CF1-C733-3B8367D5C979,78,9,59,9,Pct,276,2.32,288
F801D368-34D8-C6BF-84C8-CF6857328750,64,15,16,4,Pct,48,4.84,15
F1C45D82-6500-C677-C8B7-C5E015182827,7,5,50,18,Pct,680,3.74,27
57A2D1E7-EF76-F567-CDBA-CAE5A36A9C57,61,2,69,11,Pct,823,3.08,245
5D39A91A-E16A-75A7-F71D-818AB4E86D35,72,12,83,4,Amt,796,1.02,257
D6FDEC0C-FD58-3CFE-E826-FD7AEF88EE3E,86,4,51,18,Amt,1471,4.75,103
8B5E3146-1458-6B29-DCE6-90A62949E9F4,24,14,95,18,Amt,406,2.95,109
37D0A06C-EC4C-BEA6-DF56-86F20C20D00D,55,7,2,7,Pct,271,2.33,274
0D750C62-3A5F-0F53-C6D4-0BE98C7599D2,72,16,40,5,Amt,1191,4.01,16
172EC4B5-1F93-9BAA-6CD0-642011A2BEF3,54,14,44,4,Pct,101,2.95,54
8A3CD9B9-7D35-5E56-8D95-3DA91CEC0332,73,20,4,9,Amt,1452,3.29,239
2B9E24EE-A5AF-D87B-E2DC-19F89081FBAB,56,20,86,7,Amt,377,4.08,284
0C524977-E89C-3CD2-35BE-16DBEF1D700D,21,3,23,20,Amt,786,4.26,260
5984DA32-E456-FADD-B10C-13403ECDE6D0,29,11,58,16,Pct,468,2.09,178
5C53379D-4B2E-53D0-1FD8-44D9E407A8AB,44,7,43,3,Pct,1310,2.21,70
28370AB6-DD73-4EAD-5B74-AD56A3200909,23,8,13,4,Amt,1035,1.12,244
B3C69F7B-5446-60DA-E618-C6FBAEB245C5,97,19,62,20,Amt,581,2.94,129
9BC2B2CB-7ED0-631F-8BB8-77E9877E4DDA,7,10,71,0,Amt,1136,1.22,80
ACA6389D-AF81-20F1-984A-8B0CBBEA72D0,58,4,16,13,Amt,1147,2.56,30
C84143C2-5268-3F55-D7CF-90CCB7E2CD61,13,19,48,13,Amt,622,2.75,18
0823E248-ACF6-D7D0-0C36-F0A240B7772A,92,15,10,2,Pct,151,3.98,249
C42A3182-83E1-F7EB-8B8A-9D2B506C3607,7,16,19,17,Amt,1106,2.83,109
B6264A05-E4D1-E7B4-3B1B-039D998EA6E3,73,7,7,17,Pct,766,4.57,101
4022D60E-1A6F-80A4-DE2F-0F0A477FC00E,81,6,47,5,Amt,615,1.10,71
D36BE007-7B2E-73E4-C2C4-9453992688EA,28,1,85,3,Pct,317,2.41,249
07739448-B395-21ED-3CF3-4B3919D7719F,3,10,69,0,Pct,1516,1.92,293
DF3F6070-9445-7ECB-B170-5FE7AAB3ABEB,100,17,58,8,Amt,639,4.84,121
0013BDCE-499B-F68F-65D2-23D9AD5B9D98,19,15,79,11,Pct,476,3.31,179
6636B9FF-4AA4-0364-9D2D-7DF9EE48B33C,86,17,97,16,Amt,1306,2.05,19
8F271A37-F254-4795-9365-C78D570A5482,24,13,18,6,Pct,453,2.60,229
42A6FEE9-FCE6-C593-52ED-A722C8FFEFE9,23,9,27,7,Pct,334,2.61,39
4CD4B180-3876-3AC6-7A57-55FD08FCC63C,71,10,36,16,Amt,1245,1.49,176
2408F92C-92E5-5B14-2410-68C764311D7A,36,2,32,17,Amt,344,4.38,2
C27DA9B6-41E1-4736-6FC8-D1EB4CE7FFE7,32,7,33,4,Amt,241,1.87,43
E57E2A3F-3915-F712-3A2C-7D89293D5AD3,45,8,87,6,Pct,1527,4.34,37
AFC92FF7-BEDC-0C7C-80E2-B75E44EB487B,51,16,100,13,Pct,1131,1.82,103
0CAC028C-91B1-1F9B-604B-EDB212911CED,56,16,31,5,Pct,237,2.59,188
0075AFC3-AFB5-C881-9767-4395005FA833,14,2,19,10,Pct,729,1.33,127
1573BD8D-E5E6-51F5-70E2-C5C9233C8FA6,75,6,13,20,Pct,1523,1.31,31
83396F09-3871-6D2F-0F96-9009E780D439,91,18,52,18,Pct,677,1.76,131
57E0C79A-813A-239F-7F69-2B6100332C28,85,19,87,11,Amt,427,2.30,271
980A11E9-11E7-D5BF-2BC6-D893A7FCCEC8,81,14,3,5,Pct,344,2.25,170
F4FB0595-508A-BC4A-5BD5-3E9E680408CF,17,17,27,20,Pct,913,2.28,226
0D1B42FA-082A-2D51-4A94-D1711AEDE8ED,66,20,71,16,Pct,556,3.50,188
90EC153F-F489-DD11-2548-46D0D5FF94D5,32,15,49,8,Pct,1326,4.93,63
