INVOICE_LINE_ID,INVOICE_LINE_QUANTITY,ASSIGNED_USER_TK,BILLING_ACCOUNT_TK,INVOICE_LINE_DISCOUNT_VALUE,INVOICE_LINE_DISCOUNT_TYPE,PRODUCT_TK,INVOICE_LINE_LIST_PRICE_AMOUNT,INVOICE_TK,INVOICE_LINE_VAT_VALUE
F4187A92-379A-3A20-69AB-B2B25BCE4CB1,76,19,29,15,Amt,1044,1.38,121,0.05
C99FCC83-A7C1-8BBE-1875-12B8DE0CAA20,15,2,43,1,Amt,459,3.94,176,0.2
2D13760A-4D86-B83B-B410-5829D953661E,42,19,23,17,Amt,680,1.34,78,0.175
6995D419-796F-6B88-C1C5-262C80B67A13,93,7,73,4,Pct,991,1.89,139,0.2
8533D396-FF19-21EC-DC08-817B254AB6A4,34,19,95,1,Amt,752,2.02,271,0.05
F71DFA64-D26F-241F-2E5A-0EB863F07234,89,12,15,3,Pct,222,4.44,91,0.2
031ECCEC-8B72-2302-8026-6C56BD5D1DEE,17,11,31,13,Pct,557,3.83,85,0
33FC4A83-E9F8-055C-090A-2FC9E5101170,94,15,43,8,Amt,271,1.97,145,0.175
59170C73-C9F0-B824-A870-B7AE5050469B,5,9,86,11,Amt,171,1.47,203,0
9BB93E6E-FDD2-141D-311C-A7DCBF720364,15,13,95,13,Pct,242,2.05,38,0.075
2F513A3D-5925-E9E7-B3CD-87D473DD1EE4,3,12,100,3,Amt,369,1.61,112,0.075
F47D5839-4195-6A02-FEF4-BA803D292A2B,25,16,31,18,Pct,288,3.91,91,0.2
76C99C4D-562E-0933-D6C3-20833C680C02,61,3,75,3,Pct,166,2.46,253,0.075
5490908F-56C1-DA81-D5C4-137E6123CFC9,49,6,84,6,Amt,1518,2.04,283,0
8B9CC378-D1AA-AB0E-E0B1-C9B6B93220D2,88,6,50,18,Amt,695,2.85,186,0.175
136434BE-8632-5404-B7D9-ACA1657C0FF1,2,16,79,18,Amt,1274,3.65,117,0.05
6346EEEF-70B9-86A5-08B7-F5D070F01B7E,50,7,68,3,Amt,48,4.53,48,0.175
F83EA258-068A-0A48-04AC-4A3306D22DB5,87,3,41,20,Pct,455,4.13,150,0.075
949040D6-B106-AE84-8862-DAB24688ED80,100,1,76,9,Pct,1018,2.63,86,0.2
040FB26C-AFFA-322F-0F20-4141BF0BE573,9,10,100,9,Pct,1516,3.45,272,0.075
67900A08-9CF6-D06F-89C2-6CCD4BA4A310,97,8,70,0,Amt,1270,3.68,126,0.05
268B284A-BB9F-D51A-CD6C-BF917EF1E68F,87,17,84,15,Pct,661,2.35,256,0.175
F9B6E883-2CC4-8773-0592-1B4A62129BF6,26,1,97,1,Amt,1559,1.78,241,0
1AB06756-4F93-574C-5C1D-2BB819C41040,53,16,37,17,Pct,255,3.88,223,0.05
AE373B7D-AB3B-545F-36E3-4538376A8500,63,13,74,5,Pct,1365,3.39,221,0.075
F63FD307-CA9D-E1ED-70DC-C832B65B392A,10,15,81,16,Pct,1043,3.63,199,0
F7A8AFBC-CFA1-D32D-9765-F13525160CAD,86,17,38,8,Amt,1282,4.71,210,0.075
FA479537-3EA8-69C0-60B2-21F6F1E227C5,61,18,20,15,Amt,6,2.17,87,0.175
DA2E1CCC-223C-EB1B-615B-9E04F5A3AE26,31,2,31,19,Amt,117,2.80,300,0.075
202F0715-F9BF-1007-DC34-8F92B72C9739,8,15,87,4,Amt,1554,1.01,206,0.075
DD9019DF-25ED-893D-2E09-C40DCF21ADC7,22,20,91,2,Amt,418,2.19,228,0.075
08EEC168-A99D-E77C-3930-129DE5160007,68,11,29,12,Amt,294,1.00,88,0.175
7097DCED-814E-0FDF-85CC-9E53AF4B4581,34,2,69,9,Pct,1100,1.76,47,0
C90D09B7-0303-1EA3-1159-0A40431115A5,92,1,100,12,Pct,1141,4.89,203,0.175
4F9CD166-4EDE-FB93-4801-B8E46D1C933E,5,2,94,17,Amt,1479,3.03,196,0
97A385EB-F890-C645-8A85-521AF89CB85F,2,6,35,7,Amt,428,3.86,170,0.2
D4E4AEED-031D-3148-9C41-FA0FF111AD73,16,3,43,11,Amt,208,2.85,245,0.175
C00A062B-C9AA-D966-14D1-44ED79F121FE,14,20,88,15,Pct,867,1.41,66,0.2
8A5DBD56-8DE9-6FB0-E4A7-827EE0DF63D5,93,15,67,14,Amt,1404,4.81,250,0
C5DD4E80-25AB-5124-85FE-3B1D695265D7,2,7,27,2,Pct,382,3.83,243,0.05
597B6878-5E30-2A52-6E60-C15E91F08835,67,4,93,9,Amt,432,1.49,256,0.175
21470226-D1D2-38CF-B721-F167246236E8,90,1,16,11,Amt,806,2.19,218,0.05
E48E88FD-03E3-8985-649A-2A05D04CDB93,73,10,85,3,Pct,527,2.86,72,0.075
52F91F28-E5B7-8DD9-DD7C-8DED62FAA9DC,35,5,62,6,Pct,1245,2.13,74,0.2
F8642C4B-2146-FF30-D446-950B4AF9C1A9,8,10,22,12,Pct,211,3.12,141,0
40789759-F333-FB4D-4FB8-ED23512526EF,85,3,6,14,Pct,1222,2.14,256,0.2
A16478B1-AA00-8B03-CC94-ECFD7663C2FA,66,5,75,17,Pct,1006,1.21,20,0.2
7F0FA973-EAB8-8ACF-03B2-8925C9470C46,80,16,96,20,Amt,622,1.68,80,0
223EDCC1-EE81-A5C0-8CBF-B04B2081FB78,11,9,100,9,Amt,91,3.77,216,0.05
1F9028E3-078D-A879-35A1-E0EA6C1A5EA6,75,15,63,6,Pct,944,3.25,281,0
717B0B1B-CA9D-BFAB-5F71-19CFFBF163D8,60,8,24,19,Amt,1382,1.65,31,0
C5CAD41A-2F18-FD21-439A-99DCEF781180,73,17,92,15,Amt,175,1.49,122,0.175
E61AB2CE-DEEB-60DB-13D9-D1B207E53D7A,89,11,31,9,Pct,1175,4.84,78,0
A8BB91D3-C15C-4FF7-33ED-2164B1AAB730,39,1,38,17,Pct,691,2.86,278,0.175
BEBDBDC5-6206-C932-081A-D31CEDFDD2CA,98,15,20,5,Amt,250,1.35,218,0.175
86BE4217-A74E-3C26-8E8A-260469D2D470,50,20,19,19,Pct,882,3.86,200,0.175
D87276E5-4CED-468F-B85E-02073E51E228,28,4,68,9,Pct,1027,1.69,13,0.05
1234188F-CDA3-1CA3-E889-60EA6A4E4E4F,15,1,23,18,Pct,763,3.76,85,0
E0E469C9-28F6-988A-3C92-6CEB2959B730,9,20,92,9,Amt,1556,1.64,262,0.2
FD41DF02-6EF8-CBE8-04E7-81C54D568992,2,3,12,0,Amt,69,2.62,188,0.2
868E628F-0BA7-0578-32E5-75B44CC3EDA1,10,13,47,3,Amt,408,1.82,224,0.2
7231D256-C03B-FE52-D6C9-823A69D9953E,15,19,77,6,Amt,739,1.80,161,0
F78F9B45-5ECF-888D-5103-65AEBE8DE952,21,5,42,13,Pct,602,3.26,45,0.175
0DBC8051-A58B-8200-0C3B-79C144C2F91A,3,17,92,10,Amt,150,1.35,18,0.2
71666E1A-1827-8BBF-642D-185F7033355E,22,7,52,19,Pct,1094,3.26,275,0.05
EA986F90-8ADC-3278-AB17-3B75C447746C,33,5,31,8,Pct,1331,4.04,243,0.175
BA022BE3-A4FA-6207-D111-487A9D543345,37,15,87,10,Amt,68,2.83,38,0.2
E8B57F35-D4CA-1D5E-DC05-CA4600D59D3C,63,10,56,6,Pct,1372,3.45,89,0.2
A5B4A849-97F6-1977-037F-88FB9DEB70F6,66,19,24,12,Amt,331,4.25,270,0
9AC0714E-23F6-224E-0474-11DF86D58F64,89,7,26,16,Amt,685,3.04,80,0
E1E7CC18-8240-4EF0-5A17-010235D6BC58,65,8,31,19,Amt,1001,1.10,68,0.2
68904442-FFC2-73A4-FF4D-A680D1E496DC,54,5,82,12,Pct,983,2.21,297,0.075
84569F02-E1C4-D409-A916-051DF1700735,4,1,38,6,Amt,52,1.61,107,0.05
EB41B3E9-D595-C8C7-6ABB-1AF499D91D11,15,5,93,6,Pct,239,4.75,275,0.075
543C6A06-45D3-8BA6-C732-246668076046,95,16,52,15,Amt,921,4.64,90,0.2
302150C7-B819-3861-C099-BAFEEE280F47,48,5,65,3,Amt,803,1.63,40,0
A87C5D17-830C-67E7-6E81-E23A92E0D77B,41,20,2,2,Pct,1439,1.45,88,0
85B6BE6B-9DED-5076-5C54-2AABB8C730CA,58,11,76,18,Amt,809,3.87,42,0.175
A5BEF165-1C1C-B371-D9D7-4F0E7A1640D8,66,17,74,13,Pct,1522,2.95,160,0.075
2380CA25-046B-15CC-1548-ECF1EC2627E5,92,3,84,3,Amt,266,4.45,194,0.175
D84F890B-81D5-E9CC-30D4-837CD4F5B9D3,52,10,100,19,Amt,177,3.79,72,0.175
B11CDB92-B70B-EA35-EFB5-1826CABCD505,87,9,52,18,Amt,236,3.71,89,0
E6B155AF-CE72-9E1C-D4FD-FEF32E18E0D8,84,10,41,4,Pct,1428,3.87,101,0.075
A1250214-D4AF-AD54-F17B-A1F8D12B517B,15,5,28,4,Pct,71,1.35,134,0
A7867803-5CBE-98FD-1607-3BCF061FC2B9,41,14,93,18,Pct,626,3.11,11,0
6BF3BD60-6D8C-AA85-279E-60C1FE2E6EE0,29,11,85,16,Amt,470,3.46,195,0.05
17167DA0-A6B8-F10E-878C-9FCBDF3F2936,52,16,71,19,Pct,1488,1.69,168,0.175
9733147C-E363-F158-6633-FCB64AA39742,61,17,5,20,Amt,268,4.48,201,0.05
EB7CDB2D-328F-8623-3300-AA0F119D33AF,27,1,52,2,Pct,452,1.06,231,0
928E7429-CF07-32D8-D0A3-75C6F02B4710,19,13,24,0,Amt,273,2.96,270,0.05
03218E2F-7A95-9EB9-F8F7-4EB2272F8F0B,38,11,72,17,Pct,1121,1.16,169,0.075
16B9849E-3FE1-177E-CA49-F5F592EA1AC9,6,9,69,17,Pct,164,2.27,84,0.075
FC437EFD-227D-AC90-4644-04F47E4CE008,73,2,57,16,Amt,1221,4.27,22,0.075
25DC8F79-75C6-FB90-C745-EBE218AC2DF3,68,14,17,18,Amt,865,4.00,155,0.05
44C978A2-CC9D-78BB-1514-CD39238C4A8C,88,6,66,13,Amt,1482,3.05,162,0.05
757DC33F-205F-FBF5-447B-955302865AA3,94,17,21,1,Pct,427,2.44,96,0.175
5079EA35-AC0C-C909-1372-5A4DA9E4B528,100,2,15,0,Pct,419,2.13,179,0.2
29BD9508-CDBC-7673-1976-E8C859B0AC28,38,2,16,5,Pct,1363,4.62,197,0.2
67FA1D9A-666D-304B-14C3-E0EED0C530D4,21,17,27,9,Pct,1214,3.34,50,0.05
D80CADCC-3CFD-3577-F52B-CF125968BAEF,26,19,36,4,Amt,137,4.41,132,0
2873C8F4-B4E3-AA7B-C3C4-BB9D94DFFE4C,71,16,85,18,Amt,631,2.80,111,0.05
050175C8-457F-4E81-E162-626C0A0E3A5A,6,17,87,17,Pct,302,3.72,287,0
A1B53AD7-F1A7-ECDC-2A27-5891150483C7,75,7,92,17,Pct,1064,4.19,51,0.2
4FD92ED9-ED44-0C1A-D699-63823A08F1C0,92,9,42,15,Amt,1395,3.11,134,0.175
9D89BC7E-8DB1-64B0-CA63-A74695CAD18D,22,3,81,2,Pct,106,2.02,264,0.2
590019D3-8732-85F9-FF52-F95CA3E81B90,83,18,35,11,Amt,419,3.30,114,0
B11A5850-EAA5-322B-8BDB-E69EC2B9A942,5,14,7,9,Pct,239,1.42,3,0.2
212B1FBF-6A8D-88D2-8ABE-1F52B843AFBA,89,9,97,19,Amt,1057,4.23,211,0.075
50E961E1-A531-CFD1-C866-D38BAECCA21F,48,5,92,10,Amt,814,3.36,243,0.175
E2BFF4E3-02BE-6EC1-6DC3-F86CC6CA1950,64,1,80,5,Amt,140,4.19,259,0.175
CDC71A72-DFA2-188B-015E-67D4BE856CF5,90,9,23,14,Amt,802,4.16,106,0
1DEEE720-B4DD-20AB-0211-9B1C7D4E3279,70,6,68,6,Pct,544,1.87,227,0
73BB0DB4-4DE2-EA41-475E-369DCAB6DCEB,38,16,56,11,Pct,1445,2.48,288,0.05
F91B4278-71ED-C48D-99D5-F77F1CBE1964,51,18,90,19,Amt,1168,3.82,172,0.05
258CCB6E-99CA-FA52-7347-35FF9EB78D45,69,13,12,2,Pct,169,2.62,188,0.075
81DB4799-2112-AAED-403E-3875729493CC,64,20,8,15,Pct,301,3.03,128,0.05
6C19324E-CF19-8F78-D2DC-7A611DAA097A,14,19,17,10,Pct,1023,2.31,28,0.075
07B80D99-82C6-10F6-F694-D1CF5D0607B7,7,7,65,7,Pct,765,2.38,137,0.075
4CD1DC90-5476-2559-B50D-83A71179F7B4,52,13,4,6,Pct,902,3.28,245,0.2
30844737-2F7A-E2BF-F403-15D387492E34,92,13,4,1,Pct,393,1.14,292,0.2
06313C92-B6F4-25B2-99EB-0E24ADCF583B,49,5,34,11,Amt,553,2.53,161,0.2
4FD3330F-A570-218D-DE5C-82D075A06538,43,4,22,13,Pct,520,3.26,161,0.075
602AEC4F-F3A1-A7D7-87D7-1584C9A2A056,20,16,24,16,Amt,162,3.46,279,0.075
884C3E72-3031-8823-9125-0391D9290745,100,5,23,8,Amt,527,4.95,145,0.05
76E0CC2D-7837-35F1-CAC5-5A855E8FD088,36,17,21,20,Pct,56,1.71,116,0
FCAFDB73-7D44-157E-2CCD-81ACB53D0F37,83,18,10,15,Pct,678,1.40,284,0.175
3006DC06-1E34-1ECD-4747-5596E17D673C,89,14,44,8,Pct,553,4.90,221,0.175
551009D4-EB9E-E5C3-DB5A-AFD18B71EB13,60,14,96,3,Amt,1554,2.16,31,0.075
756BDE5B-5E1B-970D-F227-090D662DD0AA,100,20,14,9,Pct,1016,2.59,209,0.075
1D9A9FF3-2C2E-D925-4589-8F291BE3FA84,28,20,92,6,Amt,586,1.02,277,0.075
D5AF7D23-CCA7-AFC2-BD95-3BD0DD1BB65F,85,18,67,15,Pct,1080,4.87,34,0.075
EE089E90-DFF4-E38C-4178-CD4BCDF92D5D,88,2,13,9,Pct,1358,3.39,45,0.05
99A9AF1F-E357-92CC-D815-36834732D3AB,36,6,10,13,Amt,488,2.55,129,0.175
27D1FC5C-3C88-2C91-16B8-C4259E9EA2BE,98,7,43,6,Amt,110,2.33,151,0.075
6D22FE68-14E8-B137-4D89-C96F66767CCF,17,15,73,1,Pct,1056,4.27,129,0.2
1C7298AC-43D7-0BD3-4F06-22624E141E5B,10,10,15,0,Pct,1077,1.60,33,0.075
5B0BA932-9EF7-F2A0-9B62-BDCBDEFBACDA,94,1,17,11,Amt,193,2.64,147,0.175
48890151-02E8-B354-B1D9-4894271C8DCA,26,14,38,5,Amt,1088,1.17,195,0.2
71DB2A93-D81C-C1D0-415D-9F357925594F,77,11,79,6,Amt,1205,1.48,251,0.175
08FE50E7-6CB8-1CAF-2018-DEA409FEF76A,45,4,57,6,Pct,121,1.79,75,0.05
7C5D79C4-AB0D-3639-0302-1789DF423194,73,11,14,1,Amt,1462,2.09,160,0.075
5A63520F-0675-5B86-D95E-5D9DAAFFFCE5,50,5,4,6,Pct,848,2.58,128,0.075
D2CAE8F6-E20B-1202-4CD0-EE47C5D1FB76,98,19,91,6,Pct,151,1.12,80,0.2
5526A1D6-AC40-0B02-5C61-BD51E7B7396B,84,15,95,14,Amt,1357,3.09,28,0.075
751CF6C6-6E46-322B-5430-3E38E9FBACE0,46,12,81,3,Amt,1287,2.96,161,0.075
4D8C1E44-A94B-EAC1-C2E6-C3694962D297,44,18,37,4,Pct,1425,1.87,279,0.05
90C1AF2B-0E41-8F29-33BF-B8FD889F947F,31,2,92,15,Amt,1523,3.97,295,0.175
A72F1160-11A1-3759-BAC5-556C2BBD0A89,17,19,58,9,Pct,639,1.53,32,0.075
09130170-37CF-E7EA-A46D-DC40680AABEB,57,19,70,3,Pct,244,4.93,223,0.05
EA3AC7D1-7A0C-A157-03BE-20D15060D0D0,93,18,8,2,Pct,431,3.77,290,0.175
ADA62752-CAE0-CDD0-63B6-2FB1D69DB504,79,14,100,12,Pct,501,1.98,86,0.075
B84306AE-7468-6346-32BE-99FC0034751B,91,20,8,20,Pct,1370,2.38,45,0.075
80510FDA-8A00-44FC-9488-DE40349B5C6F,4,9,50,3,Pct,868,2.04,122,0.175
0269B3BF-7DF0-A3EE-6B6C-6F95FB56675D,15,7,3,9,Pct,749,4.10,260,0.075
B3FBFD3D-11C0-3779-E945-6142D21B4FD1,26,5,88,5,Amt,463,3.30,72,0.075
C8144C4F-42DB-1286-D1D7-4AF43960BA3F,42,3,1,5,Amt,1250,3.29,86,0.175
0545012E-863F-C691-035E-E47BBB9163DE,4,3,97,6,Amt,48,4.15,225,0
FA664D2B-3B19-E385-7E8E-B301B6A51D90,30,11,81,8,Pct,383,4.27,231,0.175
71562572-5E55-B25B-0876-B4D56233F7EA,25,3,8,10,Amt,437,1.90,199,0.175
23CFC50C-7D7F-98BA-71D5-CE7D2C899FE6,73,19,54,9,Amt,1158,3.92,111,0
5BD92F5E-0EA3-EE94-A508-0105F39C4021,72,15,49,18,Amt,1261,1.18,235,0.175
E04C480C-B530-2D03-076A-22410BECD2BF,9,16,61,17,Pct,246,1.58,226,0.05
AE77ABDF-1A66-3863-A40E-B6474CB3E492,21,2,37,18,Pct,1237,2.79,93,0.175
EB032B01-8B9C-6B62-774B-38303D8D3FA6,68,7,2,20,Amt,989,1.76,266,0.05
08B01D36-0FA8-5674-B5E4-C572FD6DCF11,11,17,53,17,Amt,502,4.68,200,0.175
FB35EB5D-6D4E-EA54-73A7-0881508EB65C,73,12,5,6,Amt,1192,1.28,283,0.2
33980B94-A751-1C11-FB91-0DA0A88B3D64,9,9,40,12,Pct,396,1.47,200,0.075
2A0D2A4E-32A2-FD35-E11F-BAF553641438,79,14,70,7,Pct,165,3.04,113,0.2
E04F7F3C-417A-F0AE-FC2E-753C4AE1EE8E,60,14,47,16,Pct,974,1.47,174,0
D100F7F9-6ADD-89BC-2367-C9D2C6E7F641,33,4,26,8,Amt,59,1.41,121,0.075
2537E89F-8565-4506-9036-54C499866A2D,61,17,14,12,Amt,989,3.99,222,0.175
B30EE6B4-02A4-1746-C9CE-E037EDFD5A94,25,12,86,3,Amt,362,1.26,62,0
31EA7E1F-769F-6D34-891A-EDBBE098EA40,24,11,46,16,Pct,1395,4.37,200,0.2
9F376329-8F41-0500-42C1-97CCC7D0F81F,48,10,50,12,Amt,183,2.52,59,0
5D552733-8C0C-BEEE-1600-29B1F4CFFF8E,50,3,32,11,Pct,291,4.75,104,0.2
C1BD08C3-A6B1-AACC-87CD-7366E9174663,93,5,9,9,Amt,314,1.21,226,0.05
166E0A1F-9CFC-F518-B068-B1639953B4DE,57,8,18,9,Pct,438,3.12,264,0.2
019C03AE-2626-B5BC-6E1A-379F3F301391,51,19,94,9,Amt,367,3.81,287,0.075
FB46D823-6B3D-94D4-7124-2EABEA8D0B64,36,7,96,0,Amt,602,1.28,163,0.05
E758A2EC-4F6D-C939-45DD-6D2CE3B89F08,84,20,7,5,Pct,1489,2.01,85,0.075
43778D9D-BFE8-5640-446A-D332E1879AA4,77,12,41,17,Pct,38,4.97,3,0.075
10877A44-99FE-9877-A1CC-8B6BB44959C0,62,19,92,19,Pct,1147,4.53,48,0.175
D08A4242-E50B-8149-0B66-7363F58B4C90,14,7,31,5,Amt,1075,2.05,154,0.075
98F9A2E3-1C71-998F-5233-9FDA8DC8CAE1,99,2,29,0,Pct,1503,2.13,114,0.05
552588E7-7FD0-EE60-99AF-57B631310E2D,71,2,73,18,Pct,1558,4.53,19,0.2
2C984484-0F67-C21E-563F-F637C5C46880,13,18,1,17,Pct,1243,4.29,12,0.05
152E478F-296E-803E-9C22-C864E1F8406C,19,18,81,8,Amt,748,2.12,128,0.2
C7286875-EB23-85A4-25A6-A037AB5497EF,31,2,79,13,Pct,654,1.63,297,0.2
B1DB61B6-5B32-E371-B588-8848E0420AEE,52,1,78,5,Amt,529,2.90,297,0.075
983D68D3-CFFB-F6E7-3B25-537600D106E2,63,15,55,18,Amt,584,3.35,189,0.05
9C6D5525-2B30-282D-D69B-B8FC1362C091,81,4,45,19,Pct,791,1.12,213,0
805D041E-7E48-B94A-400A-F5452A3404BE,38,3,66,10,Amt,1040,2.88,205,0.05
0A5DE596-875C-905F-0034-37903F043D7A,67,6,13,18,Pct,437,2.61,36,0.05
25E3E9EA-13D1-6C69-BAD6-D09624B441F6,28,19,81,8,Amt,873,1.61,92,0
EA5C5829-034A-C75C-5385-0640D156F0EA,52,17,98,7,Pct,13,2.94,227,0.175
AFA13757-8B9C-4449-D495-E5C19360C4D3,71,8,92,3,Pct,599,2.92,56,0
37E48C6E-48A6-CAEE-7F39-9F3F8FA5D2CB,30,7,17,12,Pct,1247,1.33,243,0.2
875E9158-69E0-72D8-22D6-07BB369B771B,79,4,23,6,Pct,59,4.04,167,0
B7DF6B06-BCAC-4C57-7433-4F4A74D915AF,77,9,97,16,Pct,154,3.93,90,0.175
1F4B9840-1274-42C9-269D-D66CC8236EA9,42,12,2,6,Amt,300,4.55,220,0.05
A95F5E55-E50D-394A-DCEB-6E8F5E08E9D4,46,6,6,8,Pct,1479,1.72,99,0.2
CC236604-F4E5-FBAE-6927-1C5BC274DAD8,93,11,94,14,Pct,1297,2.59,21,0.05
72D39DBD-19AB-08CA-E26A-0F523D95ACA3,75,19,100,7,Amt,812,1.56,237,0
D8DD6F61-D28F-A453-9402-1671056457A7,84,19,39,15,Pct,909,3.99,161,0.175
1223F432-88A9-E288-0E8D-022634B7CAF3,68,11,49,6,Amt,733,2.64,277,0.075
1F951260-1A0A-1597-2DA1-11759D4FCDD9,36,17,93,0,Pct,804,1.27,178,0
11F2ACE9-F2B4-A8EC-CC97-90AE6F62EAD7,85,16,43,18,Pct,1110,2.19,21,0.175
DDF55105-E7D1-EF9A-8DEF-B0508A7842A3,4,12,87,16,Pct,793,1.30,266,0.2
71D35965-6DA5-EBC8-EEEC-D1DC95C0DDBB,36,7,90,12,Amt,1320,1.53,220,0.175
F3E05897-AC86-3229-26AC-911D9590EC93,87,10,11,10,Pct,1110,3.36,217,0
75C9D902-A0FE-5A17-3522-29F55BC7FD7A,29,11,65,6,Amt,1416,3.01,192,0.075
B3E65D1B-16C1-D06E-014D-B543A0868181,15,14,99,3,Amt,653,2.06,49,0.175
B238560F-3DB7-A797-1A3F-7490AB619964,48,6,34,0,Pct,965,4.57,53,0.175
58DFFFF4-09CE-1DCC-5FDA-8085D3DA1E55,82,10,79,7,Pct,445,4.08,162,0.05
298676DA-1548-014D-C707-72FC716F77B9,41,3,12,17,Pct,208,3.21,94,0.05
85449432-0A81-F613-E550-74E86899C017,2,2,76,20,Pct,496,1.96,217,0.075
DCE07CBB-3324-70FC-5312-09A6CF999A29,77,9,81,16,Pct,867,4.38,131,0
3175BB87-7DB4-7D7C-28EF-F4D670249CEA,2,12,31,18,Amt,1504,2.03,147,0.075
C429409A-BFE1-545B-B571-BD278F405DB9,47,9,94,4,Amt,328,2.67,223,0
505883DE-A46E-5B0A-F9F6-CD62183AD21D,35,14,71,13,Pct,989,2.39,29,0.05
2E1461A1-54BF-C3D6-8D6D-FD6731191A5A,32,11,24,1,Pct,340,1.33,115,0.05
004A2706-4F44-76C5-2E11-5AAD0C5C5C0D,67,20,33,10,Amt,584,2.26,40,0
CA1B70E2-1CE3-7627-E471-4FE1E44C0C2C,8,20,28,10,Amt,1082,2.39,73,0.175
0F67BDFE-8CAB-9C6D-49E9-09C97F06E8DD,78,11,17,4,Amt,129,1.38,82,0
C911EC8C-90F3-FC66-D612-7D1CB558671A,28,18,23,3,Amt,833,3.92,47,0.05
C9C258B7-6E49-B47D-A8B4-387D55A5D4B9,50,12,77,18,Pct,1253,2.66,102,0.075
523AA991-7EA7-EBBA-EF48-F7088E5BE233,36,7,72,11,Amt,262,2.40,27,0.05
84548AC0-C9DC-4263-C515-5EBFC048C34E,65,1,75,3,Pct,986,3.95,49,0.175
FC0C0A6D-4FFD-85B5-D6C9-899C7A68B81E,46,3,71,9,Amt,945,2.85,249,0.175
AB9844FB-FCD0-DB7D-AA2C-7104A64D5F0D,56,19,15,2,Pct,859,4.34,266,0.05
89542052-D995-46E9-8578-BE5DFFB2B301,93,7,47,20,Pct,221,1.77,36,0.2
AC768901-5785-151A-2100-4BB2F7735FE3,28,2,85,16,Amt,664,3.13,186,0.075
0A41938F-6DB8-56F8-9A7F-1664E5CEE67D,12,15,67,3,Pct,716,4.34,106,0
6A63A7F9-C3B5-FDEB-BDC6-2ACF67938D7F,59,7,91,3,Amt,260,3.60,234,0
DE866BF0-CD86-0A09-74BA-E57667A909FD,74,6,63,9,Pct,177,4.02,211,0.075
9C0FD81E-61B9-E4C6-3F77-BC41348E1118,25,15,66,16,Amt,1380,2.86,58,0.2
B9596A80-F294-5D0F-A6F4-3B83CD1F6D0A,10,12,43,20,Amt,851,3.61,263,0.05
5205C5DC-12FD-845F-CED6-614B27E4D2A6,98,1,6,10,Amt,781,2.72,6,0.05
F797B48A-9610-6A70-176E-69B626C48EA6,21,20,91,8,Pct,206,4.70,183,0.175
DFB4694B-2F25-1A79-B5B1-07B66022B450,99,14,34,8,Pct,167,3.12,118,0.05
58A87A35-4ABE-BFAD-9799-0F2540C13378,59,8,40,15,Pct,484,2.93,295,0
B722ACF6-D2BD-FD26-4A82-74533697E0BA,98,9,88,14,Amt,658,3.22,176,0.05
7E105249-18B7-1FDD-E03D-07733B75D02D,5,2,50,0,Amt,467,4.35,120,0.075
8BD346AE-8F2A-C395-8BB0-374D57FAE283,98,14,74,3,Pct,254,2.25,33,0.175
5441F718-6E06-D55F-31CE-EC6B09A49A81,71,4,36,19,Pct,340,2.62,101,0.05
A9037F24-B825-93F7-A5D3-221CB74CF1F9,22,2,34,14,Amt,1223,4.10,198,0
1F27B75F-4991-DDBE-22BD-297864136469,71,9,88,20,Amt,1069,0.99,253,0.05
44F1EEB9-FC9D-32F8-FAD7-A8A731FB1B7D,54,1,63,8,Amt,320,3.69,30,0.05
F3944F1A-3E06-DD18-F068-79932301F2DD,46,13,46,0,Amt,307,2.84,217,0.175
5B94FD05-4472-EF4A-A756-9279E2DEE4B1,16,10,84,19,Amt,1383,3.20,230,0.175
4B055D0B-74C8-8863-7031-3125691D0669,72,3,56,20,Amt,58,3.20,236,0.075
8CDCC36D-A8AA-468B-C1CF-B29F2CEBEBC4,97,2,37,1,Pct,779,3.45,25,0.175
DDFDD074-DE56-93F6-A7B7-2D6B6404D458,96,9,9,13,Pct,390,2.67,277,0.175
4C7D952F-1E36-6201-2D05-810BEAD4C25F,10,2,68,8,Amt,787,1.82,182,0.05
BDE5450C-4BE7-D6F5-FDAA-E4CAC18E13DB,63,20,53,18,Pct,955,1.00,83,0
6A697D44-193B-DA1D-F4F0-3E3CCC56ACE3,33,5,87,9,Amt,99,3.79,24,0.075
5D8CF7AB-DB49-C4B7-1DBA-48E5FBEFA1DC,70,7,38,14,Pct,243,4.51,152,0.075
3A30ADEB-CEB2-7531-1B60-E04F3685D928,25,1,93,2,Pct,990,1.25,45,0.075
B61B0180-2923-B5BF-87BC-865FC2AFD43C,30,19,82,9,Amt,922,1.42,298,0.175
FDC58EC1-5E1A-7E59-2C1E-73F5322CA341,88,13,4,6,Amt,603,1.52,57,0.05
35C35576-598B-D3EF-5B94-C24FA2B35FF5,77,20,13,9,Pct,687,3.74,160,0.2
86173E4A-9524-EDA8-787E-72865CCA6824,58,6,90,8,Amt,561,1.69,174,0.2
5F5B241E-65A4-865F-FD07-5E2FE217D1F6,45,12,90,11,Pct,1253,1.41,288,0.2
C323F8E5-4057-51FB-2201-25CD89B3386F,45,13,44,5,Amt,17,2.75,277,0.075
0B5A942A-CB7B-4924-E85E-51BC15C725E1,27,17,83,14,Amt,1271,3.85,198,0.175
E5D1D335-7C34-7CD8-E145-9060F7C8C3B6,40,5,17,20,Pct,1024,2.84,282,0
