LEAD_TK,ASS_NUM,PRO_NUM,CON_NUM
6316,7,12,25
6317,2,15,26
6318,2,19,27
6319,5,20,25
6320,2,17,22
6321,5,15,29
6322,3,18,28
6323,7,15,30
6324,7,17,27
6325,9,13,25
6326,10,17,29
6327,1,19,23
6328,1,18,27
6329,5,11,23
6330,1,15,22
6331,5,18,26
6332,1,14,23
6333,10,19,23
6334,6,18,24
6335,7,12,25
6336,8,19,22
6337,10,18,21
6338,6,15,27
6339,10,17,22
6340,3,19,28
6341,4,15,26
6342,8,15,27
6343,3,13,25
6344,9,12,23
6345,10,11,30
6346,1,20,25
6347,10,12,29
6348,3,15,28
6349,4,15,23
6350,4,13,21
6351,7,15,23
6352,8,11,25
6353,10,11,21
6354,10,20,23
6355,4,14,27
6356,10,19,23
6357,10,17,29
6358,8,17,22
6359,9,15,26
6360,1,16,26
6361,5,14,23
6362,3,19,30
6363,5,18,25
6364,10,19,23
6365,1,19,27
6366,3,13,29
6367,3,20,28
6368,8,15,25
6369,1,16,30
6370,1,11,24
6371,9,17,29
6372,6,11,22
6373,2,12,29
6374,6,15,22
6375,5,20,21
6376,4,17,24
6377,1,12,30
6378,5,14,24
6379,10,12,30
6380,9,14,26
6381,8,15,27
6382,1,19,27
6383,3,11,22
6384,7,14,23
6385,10,15,23
6386,3,19,24
6387,8,20,30
6388,3,17,21
6389,1,14,26
6390,6,15,30
6391,4,14,22
6392,1,11,29
6393,7,13,30
6394,5,17,30
6395,9,17,30
6396,10,20,22
6397,8,17,25
6398,2,15,24
6399,1,17,24
6400,10,18,29
6401,7,20,22
6402,2,16,25
6403,3,12,21
6404,6,19,28
6405,4,16,30
6406,6,11,21
6407,3,20,22
6408,4,18,27
6409,9,18,23
6410,9,19,30
6411,5,18,21
6412,8,18,24
6413,4,12,21
6414,8,17,30
6415,8,18,28
6416,8,15,29
6417,8,15,28
6418,5,12,26
6419,10,11,23
6420,8,14,30
6421,3,12,30
6422,3,20,29
6423,6,19,29
6424,10,15,30
6425,3,19,22
6426,1,18,27
6427,8,19,26
6428,9,14,23
6429,8,13,24
6430,10,14,29
6431,1,19,27
6432,5,11,22
6433,10,13,30
6434,6,14,23
6435,8,18,22
6436,8,13,30
6437,10,14,27
6438,2,18,25
6439,5,13,26
6440,8,14,24
6441,1,14,30
6442,9,11,24
6443,10,19,25
6444,4,12,23
6445,9,13,27
6446,2,15,29
6447,6,13,24
6448,1,16,24
6449,2,14,21
6450,2,16,29
6451,8,17,21
6452,5,13,21
6453,3,19,27
6454,7,14,21
6455,1,11,27
6456,5,17,28
6457,5,16,23
6458,4,19,23
6459,7,11,24
6460,6,15,29
6461,8,20,21
6462,5,12,29
6463,1,13,21
6464,5,18,28
6465,4,11,24
6466,9,15,23
6467,10,14,26
6468,3,12,24
6469,5,14,26
6470,6,20,22
6471,9,20,27
6472,1,15,22
6473,8,20,22
6474,3,15,28
6475,9,20,21
6476,2,15,29
6477,3,11,27
6478,10,14,29
6479,6,17,30
6480,10,18,30
6481,2,19,24
6482,6,12,26
6483,4,17,22
6484,3,13,25
6485,2,15,29
6486,4,19,27
6487,2,17,26
6488,7,19,22
6489,10,16,30
6490,2,14,25
6491,8,16,26
6492,7,11,29
6493,10,18,27
6494,5,18,30
6495,7,11,23
6496,6,14,26
6497,1,17,24
6498,5,11,29
6499,4,11,27
6500,9,11,29
6501,1,13,24
6502,9,13,30
6503,8,17,21
6504,7,11,28
6505,9,18,25
6506,2,17,27
6507,9,20,23
6508,2,20,25
6509,5,11,24
6510,7,18,24
6511,3,16,29
6512,5,18,23
6513,2,18,23
6514,4,12,23
6515,10,14,28
6516,8,15,26
6517,8,12,27
6518,5,18,24
6519,3,19,22
6520,7,16,25
6521,7,17,25
6522,6,16,26
6523,6,15,29
6524,8,19,22
6525,4,18,27
6526,6,18,21
6527,9,17,30
6528,9,16,27
6529,8,17,28
6530,9,12,23
6531,2,14,24
6532,2,18,26
6533,10,13,29
6534,1,12,29
6535,5,17,25
6536,2,20,21
6537,3,12,23
6538,2,14,26
6539,10,15,23
6540,10,17,30
6541,5,19,28
6542,9,16,21
6543,3,19,22
6544,5,16,25
6545,3,20,23
6546,10,18,27
6547,3,15,26
6548,10,14,29
6549,7,18,25
6550,4,11,24
6551,7,12,25
6552,6,14,30
6553,4,20,21
6554,7,13,24
6555,3,15,25
6556,6,17,27
6557,4,20,30
6558,7,11,23
6559,3,11,24
6560,8,11,24
6561,9,15,21
6562,2,15,21
6563,2,20,28
6564,6,11,22
6565,9,19,23
6566,9,11,29
6567,5,13,29
6568,3,14,23
6569,4,16,23
6570,9,18,24
6571,1,17,28
6572,9,11,28
6573,7,13,30
6574,9,11,27
6575,5,19,29
6576,9,17,21
6577,5,15,27
6578,2,12,22
6579,8,15,30
6580,3,18,21
6581,10,13,23
6582,1,15,21
6583,7,16,26
6584,3,11,29
6585,5,12,21
6586,5,12,27
6587,6,20,26
6588,9,12,25
6589,5,15,25
6590,1,12,26
6591,1,17,26
6592,9,17,27
6593,9,18,26
6594,7,17,29
6595,9,12,21
6596,1,20,21
6597,1,12,29
6598,10,14,26
6599,7,13,28
6600,4,15,24
6601,5,11,22
6602,9,18,22
6603,5,16,26
6604,3,19,30
6605,4,13,23
6606,4,18,24
6607,10,16,21
6608,2,11,22
6609,7,17,28
6610,3,16,28
6611,7,17,21
6612,9,19,29
6613,7,13,30
6614,8,11,25
6615,10,13,23
6616,1,17,24
6617,7,18,27
6618,8,17,21
6619,6,19,28
6620,2,16,22
6621,10,14,25
6622,7,15,30
6623,6,17,25
6624,4,19,26
6625,7,14,24
6626,2,19,25
6627,2,20,23
6628,3,11,22
6629,1,14,22
6630,5,19,25
6631,4,19,27
6632,8,15,28
6633,6,16,22
6634,7,11,22
6635,6,13,26
6636,10,20,26
6637,8,15,28
6638,5,19,25
6639,4,11,30
6640,5,17,26
6641,6,15,26
6642,3,19,26
6643,2,11,27
6644,4,12,29
6645,3,16,24
6646,1,19,24
6647,8,20,23
6648,7,13,25
6649,6,11,21
6650,6,11,21
6651,5,12,23
6652,8,18,25
6653,9,16,28
6654,8,16,23
6655,4,15,24
6656,1,11,28
6657,6,20,30
6658,4,18,23
6659,9,12,27
6660,5,12,27
6661,1,18,30
6662,2,19,24
6663,5,16,21
6664,10,11,22
6665,2,18,30
6666,10,12,29
6667,5,18,27
6668,7,18,24
6669,4,15,23
6670,6,19,25
6671,6,17,23
6672,3,17,30
6673,4,13,26
6674,7,19,24
6675,9,13,28
6676,3,17,23
6677,8,18,25
6678,10,13,22
6679,6,11,27
6680,3,19,30
6681,4,13,25
6682,1,16,26
6683,6,16,29
6684,8,20,26
6685,10,16,22
6686,4,20,21
6687,8,13,23
6688,3,17,30
6689,2,19,24
6690,2,16,29
6691,3,16,25
6692,6,16,29
6693,3,12,29
6694,10,12,29
6695,10,12,21
6696,10,17,30
6697,1,17,29
6698,5,13,30
6699,6,15,29
6700,5,13,21
6701,1,18,22
6702,6,19,26
6703,2,19,27
6704,7,18,25
6705,6,19,24
6706,3,17,29
6707,8,16,21
6708,7,20,23
6709,8,18,30
6710,5,12,27
6711,10,16,22
6712,4,20,26
6713,7,11,26
6714,10,18,28
6715,4,20,23
6716,1,20,23
6717,5,13,22
6718,4,17,29
6719,1,12,24
6720,10,12,22
6721,7,17,21
6722,10,12,23
6723,1,14,24
6724,2,19,23
6725,1,17,23
6726,1,11,28
6727,10,12,22
6728,5,15,30
6729,2,12,24
6730,2,13,25
6731,7,18,28
6732,7,16,25
6733,4,14,24
6734,2,16,22
6735,7,14,24
6736,10,14,24
6737,1,14,30
6738,5,12,23
6739,1,15,24
6740,1,12,25
6741,2,15,24
6742,9,17,26
6743,7,18,29
6744,6,16,24
6745,8,14,26
6746,5,11,23
6747,7,18,27
6748,7,13,24
6749,3,19,26
6750,7,11,24
6751,3,20,26
6752,3,14,28
6753,6,17,30
6754,8,12,24
6755,3,16,22
6756,9,17,28
6757,3,19,28
6758,5,18,30
6759,6,20,25
6760,5,16,28
6761,2,17,27
6762,3,13,26
6763,9,11,27
6764,1,14,22
6765,9,13,26
6766,4,13,21
6767,2,12,21
6768,1,18,25
6769,8,11,23
6770,10,17,28
6771,4,17,23
6772,2,19,29
6773,1,11,22
6774,6,12,28
6775,7,17,29
6776,5,18,27
6777,5,14,26
6778,8,20,30
6779,1,18,28
6780,6,18,26
6781,6,20,29
6782,3,19,22
6783,7,16,21
6784,3,17,29
6785,10,13,21
6786,8,20,21
6787,3,15,22
6788,6,20,28
6789,2,17,23
6790,10,15,24
6791,6,16,23
6792,5,20,24
6793,4,19,30
6794,9,17,23
6795,2,12,28
6796,7,16,30
6797,8,16,22
6798,9,16,24
6799,6,14,26
6800,8,11,25
6801,6,16,25
6802,7,17,27
6803,4,11,30
6804,8,13,23
6805,1,16,28
6806,4,13,23
6807,4,17,23
6808,3,15,28
6809,4,15,24
6810,7,17,27
6811,5,15,23
6812,1,15,28
6813,5,17,28
6814,4,16,30
6815,3,14,28
6816,8,11,22
6817,3,11,30
6818,4,17,21
6819,5,15,29
6820,2,12,23
6821,8,20,30
6822,4,17,24
6823,3,19,25
6824,10,16,26
6825,8,19,26
6826,2,17,28
6827,5,18,30
6828,6,19,28
6829,3,17,29
6830,4,19,21
6831,2,14,25
6832,3,11,21
6833,4,14,28
6834,1,15,29
6835,3,18,30
6836,9,19,27
6837,7,14,30
6838,4,15,28
6839,2,11,26
6840,10,17,28
6841,5,15,29
6842,8,16,26
6843,7,17,21
6844,8,14,30
6845,8,17,21
6846,4,13,28
6847,5,20,22
6848,9,15,25
6849,3,11,25
6850,9,12,24
6851,4,14,23
6852,3,16,27
6853,9,13,30
6854,7,19,24
6855,8,18,27
6856,4,14,26
6857,2,17,22
6858,6,19,26
6859,8,18,27
6860,2,13,21
6861,7,20,27
6862,1,14,27
6863,5,14,27
6864,9,11,23
6865,7,18,23
6866,4,16,24
6867,6,15,21
6868,4,20,24
6869,10,19,21
6870,1,18,30
6871,5,12,27
6872,9,13,29
6873,10,13,25
6874,7,16,25
6875,9,19,27
6876,4,12,28
6877,5,12,23
6878,2,20,28
6879,2,11,23
6880,9,12,21
6881,6,16,22
6882,6,11,22
6883,1,19,26
6884,3,13,25
6885,2,12,22
6886,2,15,23
6887,6,18,22
6888,1,17,25
6889,8,17,24
6890,7,17,21
6891,6,17,26
6892,7,15,24
6893,5,15,30
6894,9,19,29
6895,2,20,25
6896,8,19,25
6897,1,17,28
6898,10,16,25
6899,7,19,27
6900,2,15,24
6901,5,17,26
6902,2,20,26
6903,9,17,22
6904,10,11,28
6905,4,12,24
6906,6,11,21
6907,1,13,28
6908,1,15,27
6909,9,13,25
6910,4,17,30
6911,10,14,27
6912,4,18,21
6913,7,17,21
6914,7,11,26
6915,6,17,28
6916,1,15,23
6917,5,18,28
6918,4,20,27
6919,8,12,29
6920,5,13,28
6921,6,18,25
6922,6,11,28
6923,4,12,25
6924,3,16,23
6925,10,15,25
6926,3,16,28
6927,1,20,25
6928,7,11,27
6929,1,14,26
6930,4,16,21
6931,8,11,23
6932,4,14,27
6933,9,12,30
6934,8,19,28
6935,1,11,26
6936,10,18,30
6937,5,13,24
6938,5,20,30
6939,3,20,27
6940,3,12,27
6941,4,16,22
6942,5,11,21
6943,4,18,24
6944,6,18,26
6945,7,15,21
6946,5,20,28
6947,5,16,22
6948,8,15,21
6949,1,16,23
6950,8,13,28
6951,3,18,25
6952,3,20,27
6953,3,20,27
6954,3,11,23
6955,5,17,27
6956,3,19,24
6957,7,18,30
6958,5,16,24
6959,2,18,29
6960,2,20,27
6961,4,13,29
6962,4,12,25
6963,1,15,27
6964,7,19,24
6965,10,12,25
6966,7,16,28
6967,3,16,27
6968,3,11,22
6969,8,17,27
6970,1,17,28
6971,7,18,27
6972,6,16,21
6973,3,19,27
6974,5,18,28
6975,2,15,30
6976,4,18,26
6977,10,13,28
6978,3,20,28
6979,4,20,26
6980,3,11,26
6981,10,20,21
6982,6,19,27
6983,10,14,24
6984,9,19,28
6985,8,17,29
6986,10,18,30
6987,5,13,27
6988,4,16,29
6989,2,15,22
6990,7,11,24
6991,2,19,21
6992,1,17,22
6993,7,15,30
6994,2,13,26
6995,3,13,29
6996,3,11,27
6997,7,15,29
6998,3,15,22
6999,2,12,30
7000,1,13,29
7001,10,15,29
7002,3,15,29
7003,8,12,24
7004,3,12,29
7005,7,16,21
7006,7,13,21
7007,10,17,21
7008,10,13,23
7009,6,20,22
7010,9,12,22
7011,10,17,21
7012,8,18,28
7013,7,16,29
7014,1,15,29
7015,7,17,22
7016,1,18,23
7017,1,15,30
7018,5,19,25
7019,10,11,23
7020,4,13,28
7021,2,14,25
7022,10,15,21
7023,10,12,24
7024,8,17,24
7025,7,12,23
7026,6,18,26
7027,2,12,24
7028,3,18,29
7029,7,17,29
7030,1,19,28
7031,8,14,29
7032,3,15,21
7033,3,17,30
7034,1,16,21
7035,5,12,22
7036,8,15,30
7037,1,17,24
7038,7,13,23
7039,4,18,24
7040,7,19,26
7041,7,19,21
7042,5,15,28
7043,5,16,30
7044,6,18,30
7045,4,17,24
7046,4,20,22
7047,3,14,22
7048,5,13,30
7049,9,16,25
7050,5,12,23
7051,2,18,26
7052,5,15,27
7053,9,16,27
7054,7,17,21
7055,10,20,21
7056,2,16,21
7057,3,17,27
7058,5,19,30
7059,2,15,29
7060,1,13,26
7061,6,14,26
7062,8,13,21
7063,10,15,27
7064,9,13,30
7065,9,19,22
7066,10,20,24
7067,7,11,21
7068,7,13,29
7069,1,12,26
7070,1,17,30
7071,7,12,29
7072,10,16,27
7073,5,13,30
7074,1,16,22
7075,2,12,23
7076,1,15,29
7077,5,11,23
7078,9,20,28
7079,5,20,30
7080,10,15,26
7081,4,12,29
7082,2,14,28
7083,2,20,22
7084,6,12,23
7085,9,17,25
7086,8,20,27
7087,10,13,26
7088,3,17,28
7089,4,12,28
7090,3,19,27
7091,3,18,26
7092,10,20,22
7093,1,20,27
7094,2,16,22
7095,8,13,21
7096,9,12,30
7097,5,17,23
7098,2,13,21
7099,2,17,28
7100,4,19,23
7101,1,18,21
7102,8,16,24
7103,3,13,22
7104,1,18,27
7105,4,15,21
7106,1,12,26
7107,10,12,29
7108,10,19,22
7109,9,20,25
7110,8,19,21
7111,4,19,28
7112,1,16,25
7113,4,12,29
7114,4,11,26
7115,10,19,21
7116,7,18,22
7117,3,19,30
7118,5,18,21
7119,3,14,30
7120,8,13,22
7121,5,14,25
7122,7,17,23
7123,8,13,23
7124,10,12,21
7125,2,19,24
7126,3,19,30
7127,9,17,23
7128,3,14,27
7129,4,11,26
7130,5,16,26
7131,2,15,27
7132,8,15,30
7133,6,14,24
7134,9,13,25
7135,9,18,25
7136,1,16,28
7137,5,14,28
7138,10,17,26
7139,1,11,21
7140,7,11,23
7141,2,16,28
7142,6,18,28
7143,8,14,27
7144,2,11,26
7145,8,11,29
7146,8,15,21
7147,2,19,26
7148,2,17,26
7149,1,19,27
7150,4,19,27
7151,1,14,24
7152,2,19,29
7153,4,20,24
7154,4,11,25
7155,5,14,29
7156,5,18,29
7157,3,20,29
7158,5,18,24
7159,3,11,26
7160,5,15,26
7161,9,17,29
7162,9,13,28
7163,2,15,21
7164,9,16,27
7165,7,17,30
7166,8,13,21
7167,4,18,27
7168,7,14,30
7169,4,18,22
7170,10,16,23
7171,7,17,22
7172,3,19,29
7173,9,18,24
7174,10,11,25
7175,8,17,27
7176,6,11,21
7177,8,19,24
7178,3,17,23
7179,3,12,29
7180,10,16,25
7181,8,18,26
7182,4,18,30
7183,10,11,25
7184,6,15,28
7185,1,19,28
7186,5,13,30
7187,7,15,29
7188,7,14,24
7189,2,20,29
7190,1,13,23
7191,3,11,29
7192,5,16,28
7193,3,14,26
7194,7,19,26
7195,6,16,28
7196,5,16,30
7197,1,15,29
7198,8,19,22
7199,8,15,22
7200,9,12,23
7201,8,20,28
7202,1,13,23
7203,4,20,26
7204,9,11,25
7205,1,12,29
7206,1,14,23
7207,10,20,30
7208,4,13,22
7209,10,15,21
7210,4,16,21
7211,6,16,27
7212,3,15,23
7213,8,16,23
7214,3,16,21
7215,3,12,28
7216,2,17,28
7217,8,20,30
7218,7,17,24
7219,9,14,25
7220,4,12,25
7221,2,17,25
7222,5,11,23
7223,1,16,26
7224,5,17,26
7225,6,16,25
7226,8,18,21
7227,7,16,27
7228,9,14,24
7229,7,13,24
7230,10,17,25
7231,9,15,23
7232,5,14,23
7233,4,19,25
7234,6,15,29
7235,5,12,23
7236,7,20,29
7237,9,15,21
7238,3,19,25
7239,7,19,28
7240,1,12,27
7241,6,11,24
7242,7,13,28
7243,1,19,21
7244,3,13,25
7245,4,14,30
7246,10,11,26
7247,4,18,27
7248,8,20,29
7249,5,17,23
7250,8,17,30
7251,8,20,21
7252,4,19,23
7253,7,17,27
7254,7,16,26
7255,9,15,26
7256,1,18,25
7257,1,18,28
7258,5,16,22
7259,2,13,25
7260,5,20,30
7261,3,12,21
7262,4,15,26
7263,2,12,28
7264,9,19,28
7265,7,16,27
7266,9,11,26
7267,7,14,30
7268,2,12,26
7269,4,20,25
7270,4,16,30
7271,4,19,28
7272,4,11,23
7273,10,11,27
7274,9,20,28
7275,7,11,25
7276,4,15,23
7277,1,13,27
7278,7,15,24
7279,6,16,29
7280,9,15,23
7281,4,11,28
7282,5,13,23
7283,3,11,21
7284,3,20,29
7285,4,15,22
7286,8,14,26
7287,4,16,25
7288,4,14,28
7289,1,16,22
7290,4,15,21
7291,2,15,25
7292,2,16,26
7293,4,13,25
7294,10,11,22
7295,2,12,30
7296,6,12,30
7297,2,15,22
7298,6,20,28
7299,5,18,22
7300,6,19,26
7301,10,18,28
7302,3,13,21
7303,1,17,22
7304,7,19,23
7305,6,14,23
7306,3,19,22
7307,5,16,23
7308,9,19,22
7309,1,20,22
7310,8,14,22
7311,8,11,30
7312,5,20,27
7313,10,12,27
7314,1,19,26
7315,10,18,28
7316,2,19,22
7317,9,14,26
7318,5,15,29
7319,3,13,21
7320,9,17,28
7321,5,16,29
7322,5,14,28
7323,7,16,26
7324,1,11,28
7325,2,20,22
7326,5,11,28
7327,4,15,21
7328,7,13,22
7329,6,17,24
7330,9,18,25
7331,3,11,23
7332,8,11,27
7333,10,18,21
7334,9,12,29
7335,1,12,24
7336,9,13,30
7337,4,12,21
7338,6,12,26
7339,7,19,25
7340,1,20,26
7341,9,11,26
7342,6,11,30
7343,6,15,26
7344,5,16,29
7345,3,16,22
7346,8,19,24
7347,6,17,23
7348,4,16,22
7349,7,13,24
7350,2,17,25
7351,7,18,24
7352,10,18,23
7353,4,13,29
7354,5,11,27
7355,5,18,24
7356,4,14,21
7357,9,12,28
7358,2,14,27
7359,6,14,30
7360,2,18,26
7361,5,14,29
7362,6,17,23
7363,9,14,27
7364,7,15,28
7365,6,14,28
7366,7,13,29
7367,7,19,28
7368,1,16,25
7369,10,14,22
7370,9,20,29
7371,9,11,29
7372,3,17,29
7373,2,19,23
7374,6,13,22
7375,1,12,22
7376,8,17,24
7377,7,18,28
7378,5,11,30
7379,6,16,30
7380,2,13,26
7381,8,19,21
7382,4,18,25
7383,4,16,26
7384,4,11,30
7385,8,16,22
7386,10,14,25
7387,1,15,27
7388,8,18,23
7389,1,20,30
7390,5,15,27
7391,8,17,22
7392,3,20,22
7393,3,19,21
7394,8,16,23
7395,10,16,22
7396,7,15,29
7397,3,15,22
7398,3,18,26
7399,1,17,27
7400,5,15,28
7401,8,20,23
7402,6,17,29
7403,7,12,26
7404,10,17,26
7405,10,11,27
7406,4,18,29
7407,9,20,21
7408,2,11,26
7409,5,17,27
7410,1,16,29
7411,4,15,21
7412,6,15,29
7413,4,18,27
7414,1,13,21
7415,8,17,21
7416,6,13,28
7417,5,20,23
7418,6,11,26
7419,8,20,25
7420,10,11,30
7421,4,17,28
7422,6,16,21
7423,2,18,28
7424,5,13,27
7425,10,12,25
7426,10,19,27
7427,7,20,26
7428,1,12,23
7429,5,20,25
7430,6,20,30
7431,6,11,29
7432,5,20,21
7433,2,11,25
7434,1,18,21
7435,3,15,28
7436,6,17,28
7437,6,16,26
7438,9,13,28
7439,10,18,29
7440,10,17,30
7441,4,18,24
7442,4,18,29
7443,4,14,30
7444,1,18,28
7445,1,19,25
7446,8,13,24
7447,5,17,29
7448,3,11,27
7449,4,17,21
7450,7,11,24
7451,8,13,27
7452,8,11,25
7453,7,12,28
7454,9,18,28
7455,1,12,29
7456,10,20,24
7457,2,13,30
7458,8,14,21
7459,5,11,30
7460,5,20,26
7461,2,11,23
7462,2,16,30
7463,8,19,28
7464,8,19,30
7465,10,11,28
7466,7,14,28
7467,3,13,23
7468,3,17,21
7469,2,11,28
7470,5,12,30
7471,10,19,27
7472,1,11,27
7473,3,13,23
7474,2,14,28
7475,4,20,25
7476,4,16,26
7477,10,11,21
7478,1,17,30
7479,8,13,22
7480,8,20,23
7481,8,20,23
7482,4,19,28
7483,5,19,23
7484,3,14,24
7485,10,12,24
7486,10,12,30
7487,2,13,27
7488,9,11,24
7489,4,14,21
7490,8,13,27
7491,2,17,28
7492,4,13,25
7493,9,11,30
7494,6,19,30
7495,8,20,30
7496,8,12,27
7497,1,19,25
7498,9,20,30
7499,10,12,29
7500,6,13,22
7501,5,12,26
7502,7,12,25
7503,2,20,28
7504,10,20,30
7505,7,19,27
7506,8,15,24
7507,10,19,27
7508,3,15,26
7509,10,13,22
7510,6,19,22
7511,10,15,27
7512,1,13,23
7513,5,17,23
7514,6,14,24
7515,3,13,25
7516,1,18,30
7517,5,16,21
7518,9,14,24
7519,4,14,21
7520,1,14,27
7521,4,18,27
7522,5,20,27
7523,9,17,21
7524,9,20,29
7525,1,16,28
7526,9,18,25
7527,5,12,29
7528,5,15,28
7529,6,15,22
7530,2,18,26
7531,10,16,30
7532,3,12,24
7533,9,18,28
7534,4,20,25
7535,10,14,25
7536,10,15,22
7537,9,13,27
7538,3,15,26
7539,6,20,22
7540,4,14,29
7541,3,17,25
7542,6,18,30
7543,9,15,27
7544,3,17,22
7545,4,19,23
7546,6,17,25
7547,9,17,22
7548,10,12,26
7549,1,14,29
7550,2,17,25
7551,6,19,24
7552,4,19,25
7553,6,15,27
7554,10,12,23
7555,5,12,29
7556,6,13,27
7557,5,11,29
7558,4,18,30
7559,6,11,26
7560,9,13,26
7561,4,14,22
7562,9,14,26
7563,6,13,27
7564,1,17,28
7565,4,19,26
7566,6,17,23
7567,4,15,29
7568,10,19,21
7569,6,15,29
7570,5,11,27
7571,7,11,23
7572,4,19,28
7573,8,14,28
7574,3,13,23
7575,1,14,21
7576,8,18,27
7577,10,19,21
7578,1,13,30
7579,6,14,27
7580,1,19,21
7581,6,11,30
7582,6,14,30
7583,7,16,21
7584,6,18,28
7585,2,19,24
7586,8,17,24
7587,4,14,21
7588,6,15,24
7589,7,20,23
7590,8,11,24
7591,10,16,30
7592,1,18,23
7593,5,13,30
7594,5,20,21
7595,1,20,30
7596,4,17,21
7597,7,14,29
7598,2,20,21
7599,7,11,22
7600,1,19,29
7601,6,11,21
7602,9,16,26
7603,4,11,23
7604,2,14,26
7605,4,13,28
7606,3,20,22
7607,6,13,24
7608,2,16,30
7609,4,17,24
7610,5,20,29
7611,10,17,22
7612,3,19,28
7613,3,12,24
7614,9,14,25
7615,1,13,28
7616,4,13,27
7617,6,18,27
7618,2,17,24
7619,8,12,21
7620,1,13,24
7621,8,13,24
7622,1,19,27
7623,3,20,28
7624,10,14,21
7625,1,12,22
7626,3,13,24
7627,1,16,29
7628,10,18,30
7629,10,12,29
7630,6,14,23
7631,5,18,24
7632,4,20,23
7633,9,14,22
7634,2,11,24
7635,7,15,25
7636,4,11,22
7637,3,18,24
7638,5,12,28
7639,3,18,30
7640,1,17,24
7641,1,14,28
7642,5,16,24
7643,1,16,23
7644,9,16,23
7645,6,11,27
7646,10,15,30
7647,5,18,30
7648,2,11,21
7649,7,19,23
7650,10,12,30
7651,6,19,25
7652,9,16,22
7653,4,11,25
7654,10,13,29
7655,5,11,26
7656,2,15,21
7657,8,17,29
7658,1,11,28
7659,3,19,21
7660,4,12,29
7661,7,20,21
7662,1,11,24
7663,9,11,23
7664,9,16,30
7665,8,20,28
7666,1,13,22
7667,7,15,24
7668,9,12,24
7669,3,13,25
7670,4,19,30
7671,8,13,29
7672,6,11,29
7673,2,13,23
7674,4,14,28
7675,5,14,22
7676,10,14,29
7677,7,14,25
7678,8,19,24
7679,10,14,25
7680,5,11,22
7681,3,16,29
7682,7,15,22
7683,3,18,25
7684,4,18,28
7685,3,15,24
7686,8,11,27
7687,1,14,22
7688,8,12,21
7689,8,19,24
7690,8,18,21
7691,3,15,30
7692,4,12,30
7693,10,14,23
7694,7,17,26
7695,6,12,28
7696,4,13,28
7697,9,11,27
7698,10,12,27
7699,1,20,23
7700,6,13,30
7701,4,19,29
7702,4,16,29
7703,5,18,25
7704,6,15,26
7705,8,20,21
7706,6,20,21
7707,10,11,22
7708,5,13,25
7709,3,18,29
7710,3,18,24
7711,10,12,26
7712,8,19,29
7713,6,15,25
7714,10,13,23
7715,1,17,27
7716,7,13,26
7717,3,15,29
7718,3,17,28
7719,8,13,24
7720,4,12,22
7721,7,14,29
7722,4,11,30
7723,4,19,25
7724,8,13,29
7725,4,19,26
7726,7,12,24
7727,10,12,26
7728,6,14,21
7729,5,17,30
7730,2,20,22
7731,5,18,22
7732,9,14,26
7733,4,16,28
7734,5,15,29
7735,7,19,30
7736,1,16,23
7737,8,15,23
7738,2,15,28
7739,10,16,25
7740,1,14,24
7741,1,11,22
7742,10,14,23
7743,1,16,26
7744,1,11,24
7745,7,18,25
7746,8,12,26
7747,4,18,23
7748,4,13,28
7749,9,14,29
7750,10,16,30
7751,1,16,25
7752,3,13,24
7753,5,19,27
7754,9,14,26
7755,10,17,22
7756,9,17,23
7757,7,11,24
7758,10,11,27
7759,1,19,23
7760,4,18,30
7761,5,11,29
7762,2,16,25
7763,9,19,27
7764,1,17,22
7765,10,16,28
7766,3,18,25
7767,8,14,25
7768,4,14,28
7769,1,20,30
7770,8,17,24
7771,5,17,30
7772,3,16,25
7773,9,14,28
7774,10,15,23
7775,9,15,23
7776,2,19,29
7777,8,15,28
7778,2,14,24
7779,4,16,21
7780,10,11,28
7781,3,19,27
7782,8,18,23
7783,4,19,22
7784,5,19,23
7785,8,19,29
7786,2,14,27
7787,8,12,27
7788,3,13,22
7789,2,18,29
7790,4,15,26
7791,8,20,29
7792,4,15,23
7793,8,11,21
7794,9,12,28
7795,9,12,28
7796,1,16,28
7797,8,20,30
7798,7,20,30
7799,10,14,21
7800,1,14,29
7801,7,18,24
7802,3,16,21
7803,6,17,21
7804,2,18,23
7805,7,13,22
7806,1,14,26
7807,6,15,22
7808,6,12,22
7809,3,18,28
7810,5,19,26
7811,9,19,30
7812,6,19,27
7813,1,18,26
7814,1,16,24
7815,10,18,21
7816,3,19,27
7817,1,12,28
7818,8,17,26
7819,9,16,24
7820,5,11,28
7821,1,11,29
7822,4,16,27
7823,9,15,21
7824,2,11,22
7825,9,19,28
7826,1,12,29
7827,10,11,29
7828,5,20,21
7829,2,18,26
7830,8,14,28
7831,2,19,25
7832,8,14,27
7833,1,16,30
7834,7,19,21
7835,7,16,30
7836,10,20,22
7837,1,15,23
7838,8,11,26
7839,2,13,30
7840,5,20,25
7841,3,17,23
7842,2,16,23
7843,3,19,21
7844,10,17,25
7845,3,14,27
7846,3,20,23
7847,1,12,26
7848,3,15,21
7849,2,17,25
7850,1,20,21
7851,1,11,24
7852,1,18,22
7853,9,15,27
7854,10,17,30
7855,3,16,23
7856,3,11,27
7857,8,11,22
7858,4,11,22
7859,6,16,27
7860,6,14,23
7861,9,16,26
7862,6,15,23
7863,4,15,23
7864,9,20,25
7865,8,18,30
7866,7,14,29
7867,9,18,23
