LEAD_ID|LEAD_TK_RAND|LEAD_CREATED_TK_RAND|LEAD_MODIFIED_TK_RAND|LEAD_CONVERTED_TK_RAND|CAMPAIGN_TK_RAND|ASSIGNED_USER_TK_RAND
E6D5480A-86DE-69D3-8844-A9C03906EE95|344|205|569|275|3|10
DDF1712D-F71A-749A-4670-6B4BA087BEFE|345|147|707|649|3|3
37087224-A370-B2E8-67FB-EC79BF3DFCC3|346|291|728|392|1|9
29A6ED6A-A07B-D9B4-FDEB-3B5D0FCA9B30|347|167|76|133|2|3
10623F24-B072-58C3-7EFF-C6C1D4D6C349|348|329|395|153|1|11
DDDFDE02-1C8F-CA14-2C61-3DDFDF6B349A|349|703|670|558|2|17
BAAB54E0-C302-938C-AA45-EC465D76E8F6|350|532|354|61|1|11
D6333894-C24D-BA0C-760A-0A4AEACAE02D|351|428|339|476|5|5
438566F4-E79D-DFD5-7241-9B71A4753852|352|45|720|118|3|2
AECC92AF-D9C7-8127-F2A1-7B171D5B818B|353|381|606|587|2|8
16C3AE92-3619-8F34-97FC-3ED08B1DFDBE|354|422|255|163|5|8
FB1653B8-344E-3DE2-3A7F-5B04B94CE861|355|70|83|383|5|16
169D1350-80B4-473E-D2E3-F6ADDBDD83FE|356|717|514|328|2|3
2A9B0A9D-F980-D989-BD28-9970D1DEC219|357|382|357|195|4|18
8420EBF0-00AD-801A-0F2C-3E0A7A2B379B|358|152|449|521|3|13
BF46F8E9-ED4C-C08A-BB2B-2D490BE8FA2B|359|128|426|443|3|11
0648F76B-0DB1-DD4E-7B8C-96C84736D09A|360|1|678|314|3|6
B661532C-678C-489B-DBCD-5F1736B76E4C|361|111|527|31|5|18
B51A5A1A-CBCC-5D13-8259-3C2774C32696|362|397|584|649|1|7
CE76232F-419B-232A-55A2-C8BC4C92E6AE|363|463|93|482|2|5
1A953A3B-B13C-6962-8754-4540D4E82A0B|364|81|396|504|3|15
F347B547-A3FD-CD54-BAAB-4155D4E049DD|365|273|593|725|4|6
15D42ADE-7F18-4AC9-37AF-08A754DD98B8|366|312|44|427|5|18
B4B3B833-FBC0-E2B5-1A4E-F09E6D83659C|367|73|85|141|4|4
DB7611B7-7652-D30D-25D7-0A420E784957|368|436|419|126|5|15
F485E641-D914-6744-F11E-2980F1634158|369|623|93|86|2|15
DD35DD5E-9221-6582-F9C7-CC9D84075D69|370|137|398|252|5|3
B93D85CB-3D59-F205-69FD-3C22E25092ED|371|626|577|292|1|5
F2D65A20-AAD2-530C-1F15-6999F36B154C|372|664|631|502|3|14
DCA17E74-6056-00E2-B94B-DD0058160AD7|373|636|267|339|3|2
C78CF657-9BD5-06CA-0B9A-5249D1B96500|374|57|451|483|4|4
477BD77B-41D2-4EA8-513D-78009A1732DC|375|434|63|44|2|20
BCC7216C-3963-FD4D-815D-01634B685483|376|348|565|655|4|2
1D5A6FF6-7797-2924-CA9B-0F597745E4AE|377|43|617|718|5|19
BE442B71-2E93-1698-B2BB-258D56B46918|378|459|370|554|2|12
33919C8D-51A6-375C-7BF0-4995D9A110CE|379|489|697|270|4|7
65A64299-ACB7-070D-A39C-1133B9FED8A0|380|467|373|511|1|2
C78504EB-06A0-09C5-4669-4E317BD2AFCA|381|154|315|655|4|11
67413832-B0C5-0D80-56A6-3E75348A9A1B|382|663|629|55|4|5
05B0BD2F-F1A9-B74A-E0DB-2C0922F5EB5A|383|694|358|73|4|5
DC7B6652-2898-B041-A85F-F318BEE8041A|384|717|681|95|4|9
5EC0600A-A0B8-E67F-A38B-A74D0FA993C4|385|196|231|431|3|1
91075F9C-FBE0-BFE3-12E2-16ECD5CB2A62|386|712|196|515|5|3
C3924946-D259-788F-7C5C-50DAA4E645EF|387|701|161|594|2|9
45208FCE-1676-0B78-16AA-6D4A4B6FC28D|388|688|198|631|4|18
6D0F9EAA-ACE4-B465-1D8E-B52D656A624B|389|158|487|394|3|11
30E44E17-0838-B14D-65A0-1B2E288BB846|390|509|387|709|5|1
9255170C-1EE0-3A0D-C0B5-4C75FE013790|391|539|612|307|4|10
75DF6657-BC3E-5C17-43AE-D44022F2DB0E|392|469|717|234|1|15
90B3E1F0-D250-5752-CEA4-EE935FF3136A|393|213|106|687|3|4
13716C2B-5326-6BBC-CEE5-7346E4C7490D|394|171|179|455|3|9
A8777DFE-83DF-E05D-2E91-CEEC7963AFD5|395|538|104|11|1|2
BE43A49C-A7B8-1F12-D8E5-72E0CB493CC8|396|8|120|97|4|2
6AC3D459-D90E-A61C-060D-7A8BE1818660|397|613|454|537|4|14
23C77C4E-A21C-F7B2-36CF-C0339B83008C|398|729|139|101|4|20
89EA3F18-0182-F740-C104-D5C41EACBE9E|399|622|654|400|2|14
9D9C358C-89D3-C034-D068-359E51A3A795|400|389|331|604|1|14
E7938B1D-8FE8-813F-5689-BFAC0E1FFB1F|401|36|534|208|5|5
D0ADB97C-B898-CEC7-0F67-BCD29B0F8519|402|551|437|242|2|13
1861B671-F517-3A56-034E-E55BDC09655A|403|217|263|71|2|4
C2816C65-392A-A2EB-F78A-4FEFBC8E6C11|404|5|653|712|2|18
E3E0FFA5-4F7D-8E5B-F989-AA3CCED17E06|405|474|273|406|1|17
031C1E83-D451-669A-A128-6B7094B2A75F|406|70|673|94|3|3
1E7154B2-2581-310D-E218-3AA6709CB8FF|407|706|346|537|3|13
C431923D-2619-2C25-DA84-A353A31806C4|408|321|147|407|4|8
58048395-F3F3-B139-D160-F595E18E525F|409|602|626|614|1|20
744CCBDA-2726-75A5-339E-86B5456FC865|410|276|636|645|3|7
8D25699D-7C3C-5DE4-B274-FAC0B48957B9|411|175|150|227|1|19
1C6F4416-84A4-519B-D068-EC817A809BF6|412|247|52|76|2|14
5CF02AC6-F68C-1766-EFE4-491801E05A74|413|447|491|691|5|14
1636C55A-9F6D-62C9-4C65-EA6885E0C30B|414|230|421|55|5|18
5458818C-CFAA-9F03-C8BA-17A433DF1A66|415|602|727|567|2|19
8E890F77-CDAE-E651-F47C-08974C32730B|416|512|140|291|1|7
5F4077A7-0583-E87D-9D4A-0FE7A53F9775|417|152|522|232|4|18
D1595EAF-4167-5959-CE75-DB3A915F0580|418|715|339|277|2|9
9165AC4A-049C-0A27-5BE3-28D67AFF7A6E|419|477|620|723|1|9
4AA12E7E-A0ED-FDEA-A921-FE9DA01D3111|420|173|168|563|2|2
46E952B4-8B31-58C7-5F6B-959AC2AF2399|421|719|509|621|3|17
521007DF-ADD3-267A-322D-40C0E6733793|422|523|333|542|4|17
57ED9F0B-F725-5102-6ECB-DE5558453965|423|487|701|442|5|14
51A5DEA9-4511-48B4-1615-607B6FB4E245|424|241|128|313|4|1
4CFFA74B-4845-9787-0F05-420526D47705|425|104|454|656|3|8
5732D0D3-1C75-54B1-19DE-87609DFADBC3|426|234|201|302|1|16
C8AB2646-8768-F8BF-6052-AEB828647959|427|546|727|374|5|6
DFE75F67-B054-20EC-7B68-C122E109653A|428|436|116|706|3|2
C38A61A4-201B-D84E-5728-8E2558C152B5|429|729|104|208|2|1
2AE64AB3-9E64-FBC1-EB54-71B057C85757|430|358|424|520|2|5
BDC369CD-395E-F03A-B99D-3135B97452CC|431|518|151|668|4|8
077DA0D8-899E-806F-03B5-E5F6738108CB|432|327|496|469|3|20
93A7CF97-D4CC-4475-A230-399BE683440A|433|13|142|558|4|20
EDE19AF5-2D64-78FF-D6D0-E1F8E3982490|434|636|99|92|1|18
12CF90C1-FA12-9CDC-04B9-7C7A85F871CD|435|124|346|437|5|13
052CAA5E-BA69-5C5F-FF4E-4DBD8DE05797|436|484|304|609|5|6
A6933C7B-E294-4EF4-EE31-ADA3D2ABBFAF|437|257|262|308|1|3
45D0D5AB-CD3E-4082-2529-20366A836831|438|26|159|341|2|11
204C1C27-B260-B396-F354-E393756B1C02|439|493|150|495|4|8
045DEF45-4C37-7BA5-7A31-C69063D2FCEF|440|395|699|479|2|2
DAEF038F-8A7C-5E2A-E7BD-F2986758EB6C|441|211|546|676|3|20
4361BE8E-F1D1-9B02-23B1-C2FE44EACC0A|442|310|539|366|1|19
0C9C46C8-D9A6-4111-80A9-07CF1A0D6C76|443|372|540|394|3|11
69B66849-CB07-6C09-9176-D9A35ABE653C|444|528|506|177|4|7
45A74033-1FD5-ADBE-7C96-3A84086791FA|445|128|254|216|1|1
7BA74C1F-5370-DB15-E9B5-789AAE90381F|446|143|248|136|3|17
219AD519-80F7-1AD4-A71D-157D42229DD1|447|236|695|444|5|12
A639F7BA-D32C-03CD-6827-542DDBB1EAC4|448|406|704|393|4|10
487DF9AD-9E53-AE62-8491-0F8EA0C0E330|449|656|646|516|1|10
C7EF4199-3502-0701-8FFB-D1A2059CF75E|450|195|691|426|3|15
E83961D3-F9A9-2F47-1375-2F960467B69C|451|205|710|168|4|11
D12C2251-6F8A-A557-EB0A-B851ED97B96D|452|195|653|181|1|16
57E5BFFD-4DD6-E8E6-A8FE-F65DB8F08AD7|453|258|20|596|1|5
5C760BC4-D90A-41ED-5E6E-578EE58EE61B|454|464|517|39|1|1
91F82BB4-431D-8BE6-28BD-D93A8E86C465|455|515|696|576|4|17
4958B23D-528B-B656-782A-554C64349D30|456|321|525|133|1|19
F1FBD3F6-F4EF-A45B-05B2-61D317F11FF9|457|205|654|576|2|10
07D3E4BD-5FC0-7CA6-6563-D2983F552D9B|458|28|63|284|5|18
89A95636-BF42-2111-2C45-4082A4F334AD|459|107|691|402|5|10
78B4D209-8B85-9C40-720A-9E7F9FA1A7D2|460|215|128|240|1|3
68C5BEC3-AAE4-79F8-C174-933314DC48B3|461|519|539|106|1|19
FBF30860-7D00-1C85-9AD7-21D250866491|462|668|648|68|4|16
740BB1A5-D774-C5C3-87EE-E5864DE3EFD9|463|129|68|358|1|12
88E8211B-AC91-DAB3-ACE9-DF15F5EAAB81|464|120|22|650|5|13
4233A162-48EA-F9B3-6CC9-6407A63FADD7|465|143|565|69|2|12
064693EC-8A95-E32C-D97F-02A9A9F4431E|466|111|348|311|3|7
D4382944-8C72-EDE3-6891-A5B45C9AF330|467|194|165|698|3|12
E6228B8E-62C2-2728-7DF0-E1C96E3027BF|468|483|89|98|1|18
F8F37DDC-A115-5CB6-CC61-7BE3F9C83673|469|224|612|476|1|13
4E7D398C-0BED-822A-D4FF-B0D92A6ACADD|470|375|180|13|3|11
A80BED1F-5045-C639-DA8C-1F8962529CF9|471|587|465|481|4|8
99484DA2-FDFA-B6BF-0D9B-61E74BB256CA|472|694|106|53|3|16
6F552F04-208D-D126-B9CD-D8E2B0BE897F|473|173|634|384|1|19
6B2212EA-1B5E-69B7-6BC0-7A94FCF9BC2A|474|382|464|716|1|11
60FE3277-97CA-C802-B027-1CEFA7E946F7|475|183|215|696|4|12
DBAE49C5-4D33-EED1-DE70-D54C43ACB228|476|464|29|217|4|13
C3208FCA-AC47-27E6-6026-78F4F36F7076|477|140|469|180|1|14
E57E547D-A8E5-3A9F-AADC-0A90FFF9F74F|478|281|708|517|2|17
FB5BBCD9-342D-14C7-7F9A-924DA69DBE6C|479|709|380|638|3|7
F3BBD7CE-B524-B5DE-C760-DCFED64DBE69|480|347|490|272|2|10
75D8BCCE-4D1C-7C20-DB2A-D780B7CB36F6|481|122|87|255|1|20
5A225EB2-8A40-95CE-0A8F-60D230F9DE60|482|218|216|88|1|7
3028FB27-EBD7-0209-1E8E-CA6AEC93EEFA|483|116|287|440|4|2
12371B13-32E4-0F0D-4106-61C60B9BAA8A|484|104|282|404|2|19
626A8804-3DD2-E5C9-01F5-112EDDC9491A|485|382|258|6|4|3
8570333F-B08D-8481-3B7B-CB5FEB832301|486|66|328|690|4|13
C80F1354-7F13-FE93-3497-E57D3C0828D6|487|76|526|401|2|8
A34140A9-3DCC-26AE-78A6-D2FBDA17A4E6|488|328|440|88|1|9
B905BCD2-BC24-E94D-A1DB-7C26055CAB5B|489|63|550|341|5|18
D35B6647-2A63-93CC-B07D-60AEE967BEC5|490|130|583|502|3|3
1BE99A11-9A1A-EE9E-C100-DF6EC2C50D5D|491|652|23|287|5|8
C04AD4B2-B90A-16E0-A748-A7D8E7D3BD67|492|514|159|579|1|13
0C79B16C-0795-C231-00F0-401B8334F32B|493|532|522|432|1|4
B4B61B0A-FDB0-96B3-6AC4-D7B3999ADFCD|494|286|356|106|4|11
6C2072EA-BF03-0EE2-3A65-13747BEB41C5|495|89|568|605|3|16
E158A956-42B9-CCFE-28A5-54410C6316C6|496|641|319|695|2|14
DF65B7DA-D1BE-7FEB-C0D9-9CE0F5A8017A|497|609|459|486|3|19
FB1DCBE8-9FCA-DCE6-D8DF-04FADE01608F|498|686|395|447|5|3
85D3B6E9-8E1F-4167-0D64-B5B7CECFA6A9|499|356|712|436|4|20
592A09FF-033F-615B-DA33-3192F34ADDAC|500|58|663|503|1|5
103A4E78-9AC7-F578-0171-9802AB704A6F|501|702|440|102|3|17
D2E7D5D2-A409-9921-815E-65278A8D5129|502|401|445|687|4|5
BD161A90-D285-9DEA-F753-E3FC188D6374|503|377|483|62|4|12
F7D19E70-DF05-3DCE-3F74-01E26FBD9DF7|504|89|448|306|3|2
D5AAE6F6-49A7-1082-312C-8EF7F97FC17C|505|153|453|55|2|1
3DC96E32-FA8A-13E2-6F03-DED4B807D0B0|506|505|114|93|1|14
6FE54D2B-BBB7-CD0C-785A-8F6AFA79F1EF|507|712|352|690|4|20
839861EF-9C66-CDA3-36D2-D88CA0CB4C95|508|429|348|253|2|2
794AD4AE-C968-C3D8-89E1-E9DF2E7EF6E6|509|445|601|243|5|9
1F4CEC94-1CD0-2BA5-2A94-92B687E13088|510|254|212|233|2|18
0E492CC5-FA40-6767-5534-ECE11029F168|511|34|209|439|5|15
3B0DD98A-623C-9676-2F73-0079277A6B59|512|617|689|363|1|2
558D0E19-5A1C-1249-B330-5A798CCFB91C|513|476|381|697|4|9
5D631CB9-30AF-643B-B524-E28289918257|514|656|571|562|1|17
D92ABCF7-A85F-4A06-C9CC-98CEC5287F52|515|139|323|625|2|17
D3B84083-61F1-18CC-2BB7-6F0671C340BD|516|156|415|211|3|7
3E2DBC4B-ABFC-AA1C-9886-CB15ACDE081A|517|56|180|657|4|16
F0667BBC-62E7-3B67-63F2-D42CF70098F6|518|200|673|241|3|15
1C6CA918-D206-C36B-D097-7089EDCCEEE6|519|105|430|458|1|11
C43E2ABA-329C-BE23-E62B-EB7FD5E57E32|520|582|452|82|1|12
8F9668FF-2853-79A9-B6D0-2D20CFC89C62|521|120|428|447|4|3
AA530051-9A4C-8CDC-7911-9F953EA7FE0A|522|262|53|670|2|9
FF0DBDE8-646A-D06C-FD1B-0571990F8CC7|523|639|704|260|3|3
4D768115-7EF4-B248-4869-A0A3EC224B57|524|549|87|481|1|14
7DF3F8C7-BECF-46AE-8906-02989B1F09CA|525|94|652|486|1|12
83461964-1224-A722-8D5F-41095B12C19C|526|641|669|461|1|9
D7063AC8-487F-1241-F435-EEE46B632991|527|670|610|24|2|8
660D923A-15E2-A843-22F4-97426DCF1157|528|716|729|558|5|14
53206962-29A8-ABEC-C0C2-3D492A941298|529|334|411|634|2|3
21C7A7CE-82E1-6B89-631D-8ED10F52D64E|530|664|211|326|4|9
FAD44F22-9939-1A1C-DF47-E0A3DC6746C6|531|137|38|374|3|10
285BFF2F-3AA7-7C1A-A9CF-BE1E2A338E89|532|607|495|231|4|19
71CC7E75-AE46-5350-02E7-6010D4739326|533|469|53|521|2|13
3A935C8D-42BF-F520-D183-C12125D0F3C5|534|394|327|671|1|17
A314429B-5CFA-9840-C05B-36CA463D24B8|535|637|540|42|5|12
3C81F90C-DA73-8EDD-BDDE-C0F6A674BE3F|536|268|34|534|3|7
C9137CE9-4884-AC58-27E6-4BA1C06E0C72|537|340|634|83|5|8
CD86E0E3-44A4-CFA6-06E7-EC3B8B5760A8|538|219|163|423|2|6
80853A74-8EB1-19F8-E5F4-4143E2D47C67|539|359|467|398|4|18
E2E4F7C6-059B-9DEC-4382-8272F8D78E3B|540|612|518|20|5|16
3D5828A5-0692-45F8-9FB2-DD45225B4D13|541|151|478|42|5|15
3F6773C0-D129-F0D1-3F4F-FD9AD176CD6C|542|161|607|284|2|2
6885CBCD-C317-0E3C-F9FE-5E618C6FD6F0|543|307|693|67|2|20
4E7348C8-83C0-C09E-A3C1-A00A17305DD1|544|698|137|383|3|9
55CCDF9B-C416-BF40-24E5-FFC6DCA68769|545|55|504|570|3|10
11E1AE08-FE75-F038-1600-B071A839AB0A|546|96|275|231|1|6
0E72A2D6-50A9-277F-D020-53C94C2A72E4|547|399|514|548|1|7
AFFB9C25-E565-58E3-059A-65104FF7C87B|548|76|299|304|4|15
5F0103F5-F5B0-0184-1008-BAEFA7E75033|549|372|686|344|2|16
BA9BE833-91CF-09F5-CFDC-B5061DE4E7A3|550|376|322|111|3|5
60468FE2-D3A9-C2B8-1FB5-73E4ADA34D61|551|322|136|645|3|10
DEDBB765-4306-FCB1-676B-4DEB9A257728|552|329|104|204|3|8
48306337-387D-D5DB-F027-01F87D927EC4|553|30|234|593|3|17
DF189CBA-32B7-8B01-4836-06C531056C00|554|309|729|95|2|2
F332AED6-CCC0-3C95-256F-34BC136D6E12|555|126|231|168|1|9
B5AFCABE-D678-E77D-30E0-6BA0B19591DF|556|46|558|194|2|9
C660225E-CB28-F6D4-D4DD-8C4F42BED035|557|716|678|304|2|6
75B3B642-2109-4E62-EDA1-D9C05555349C|558|500|709|460|1|18
56536E1A-3341-DC28-1078-ECF83140581F|559|357|376|341|2|4
C291F77B-F624-E5F4-0D6D-93123F2F5120|560|67|166|300|5|16
67F6C627-52D2-FB77-8A10-978D605A4E05|561|285|67|227|2|14
6AC7FB9E-5EFA-EFCF-C3C9-1AAFD9FF02B6|562|326|223|142|4|3
551089A7-9954-FD92-02A4-42613C3229C5|563|657|427|54|1|11
14610B32-C686-4C15-3F7A-722E25BC5FAC|564|408|469|412|3|13
5C365264-38CB-FEB6-DA38-23D62B07F90D|565|156|678|196|3|17
636781F1-6664-A496-E5C3-78745618C8D2|566|45|537|611|2|2
AC239337-B78B-9DE1-0E44-D4575AA35605|567|289|205|531|5|13
CF1C6418-EAEC-F6EB-54EA-947498281E79|568|495|583|287|3|8
83E1D55D-9DE1-68BB-7D9D-CB230C38FCA2|569|329|260|669|1|9
820E5DE8-513E-B37F-4AE6-068C9A53ADBC|570|523|401|256|2|18
C553683D-173B-1BF0-E20F-BF490734BED5|571|470|500|172|1|17
997C0B91-1CBF-59B1-89BF-9616EB834F1A|572|373|365|622|3|5
AA739D6C-B0BD-58A1-01AA-438755C2141E|573|30|286|469|4|5
CB2C86A7-76F4-1B63-C3AA-B00C9994E9F2|574|397|377|99|2|18
7EF17D0F-7A10-081B-DDCF-4EBE3023A38D|575|555|589|234|3|8
A5932090-1537-B3CF-D51A-FED63746DD86|576|331|362|675|2|1
D624251F-24CA-6B0D-C97F-208A6A54100A|577|33|595|111|1|19
69047F5A-01B0-72AC-108B-CD813101DB34|578|508|22|386|5|4
1CC5BC49-20C5-A156-66C0-43EC7B1464DC|579|27|532|258|1|4
BEA1E468-4C04-2E66-E5EF-896E541DE92D|580|266|11|251|2|19
A4A4E6FD-336C-C0DF-7075-C60DED8E3C7A|581|236|559|335|2|18
8C21E19C-3EE2-101F-0BFB-8F5783DD1F00|582|428|358|101|1|8
AA9BE985-7732-8AAC-6FFF-0788BA1C056F|583|240|710|73|2|20
958AB5B2-E0EC-DB86-822F-3B35F28E5AC3|584|56|261|494|3|3
5C80C70F-1753-6D70-2DBC-36DC19268716|585|199|596|504|5|6
AC6126A1-5B29-54A1-56E4-02C43C69BEAD|586|684|280|729|4|6
EC7A19A5-AC64-ED49-53EE-0E9F017874FF|587|402|133|602|1|12
52C45BC5-5D03-D959-F320-3D9B648DB399|588|92|44|380|1|1
BBB86496-69E4-7A4D-9211-E4C9442E5CBC|589|425|121|391|5|10
6A21087A-2733-1411-E2A9-58BE39FCB384|590|400|93|592|5|9
E3B61D07-4083-5069-5C8A-2B9975BA55CB|591|511|230|495|1|1
9D0C75AD-B7EA-AC04-BC78-2D81342C934F|592|155|369|617|4|2
FB385D1D-2285-ABFA-11D4-BB7C3F86E75E|593|638|466|602|1|4
23E91F56-256A-1B82-8083-148B635F6C1C|594|447|65|339|3|16
7C3A692C-7DFD-4E1D-13E1-E0E943D79E50|595|293|117|569|2|17
3D34B01B-A831-E01D-40F1-295F8FC8C9BF|596|306|551|151|4|16
92B1DBC6-D0BC-D3EE-7094-C9FFA91A16AD|597|404|615|432|2|20
FF3EFC6F-9ED8-3BAB-7FEC-310B154243AF|598|410|396|324|2|12
3CBEF91D-214B-1CA7-8F13-C68AC144D6C2|599|580|157|44|1|10
D6653AE0-5577-D3A6-1382-9FDFF7217174|600|557|213|230|3|16
092E35C4-4662-2C4D-5030-2EC6FC76D177|601|449|5|473|1|11
E8FE1D29-AD18-43F1-D98D-1683286DD4F2|602|552|611|66|5|12
31E4E42C-737E-0A77-E11B-3CF2EB8F8163|603|91|425|140|5|11
16A5A18A-AE50-9D99-64FA-8CABCA3DB010|604|297|363|10|4|16
19D50113-F646-55E0-CFA6-F6749CF337FD|605|357|265|534|1|20
1FACEDF9-1CEB-D428-1183-5C13F7DF05A4|606|311|410|190|2|7
A311992A-CD28-EF99-EFAC-3E68365B3770|607|612|349|92|3|13
84DDFEEE-2E3F-59AF-5C6D-76BDD39D603F|608|624|561|504|3|18
26C0C583-74A0-B65E-5786-DA7760741311|609|652|4|355|3|1
7710DA4C-E252-F38E-1E31-A29F9892DD20|610|78|255|86|5|7
7CF72FD4-EB33-5B1E-C7C7-3AABE9A535C4|611|122|599|471|5|16
5C34B4AF-27FF-AEC5-C853-57C05072D9E4|612|312|642|485|3|13
DFF6C76D-E648-D5B6-5D50-A7304D101F5A|613|556|403|178|4|3
1F7BA8AB-2C16-095F-F5E9-C2A7BAB4DD80|614|129|316|446|5|17
12FB0642-6430-ABC7-CB4E-82B8FB7C9CE9|615|566|466|324|2|18
E133EDC8-DEE4-95B6-3603-7F777CE484D2|616|136|183|439|4|17
F7319110-6D6C-EA39-DE58-E298B2A0771C|617|637|460|338|1|12
95050D90-B23D-E562-CEA0-77020BC576E1|618|712|307|602|4|5
883BA270-C568-BCAC-DA29-F7F20126601E|619|223|600|681|5|14
A88EAD63-5C64-A18A-48ED-17616175DF69|620|397|198|499|3|6
45133939-9B1D-4ED0-4A28-D39BE6370A25|621|679|86|709|3|11
A5702A46-556A-7A77-516B-53AACBCCE7F3|622|315|637|318|1|20
AEC34CAD-5A90-C5E5-7131-C7AA454A2EC3|623|445|285|21|2|5
10D52344-F02B-A062-FEBE-2480E556797C|624|504|637|128|3|8
71C80986-8FDF-9273-D6F5-F971010F683F|625|76|120|161|5|4
48E3DE63-31A9-7CAE-CEB6-90BD4438566D|626|493|385|532|5|18
F407DF64-BF85-A150-DA2F-C79DF4D22A90|627|163|666|714|2|4
54AC30C3-561B-8DBA-C88A-E2B903F0FF41|628|58|138|718|4|7
9D24B433-F68B-0402-5C63-C2EC5B427455|629|395|566|229|4|17
FA740246-2DA3-6225-272E-1054D61F57FE|630|262|180|432|1|6
2CE017F0-2810-7510-8CFC-84B158F0A21E|631|520|236|649|2|13
E12B64EA-829E-1A5F-BBF3-E77D10354545|632|650|187|64|2|13
1E509AB3-0666-F9B0-8221-9DF95420CDE7|633|276|622|593|4|2
3D849674-9236-5F2D-28AA-7C840DC9DDF1|634|522|669|494|2|6
2EF05A09-6040-7ADE-3C16-55E8CA2F155C|635|633|478|110|2|10
9BE57683-2F87-11DF-C94D-5428A270685C|636|175|417|380|1|8
BC74B57E-8082-DB9A-FA94-1D131C3D3A7F|637|683|107|577|5|9
32C2AF39-BC3F-D3A3-AB13-EFC6A6E1ED43|638|23|601|269|4|1
C7620063-96B6-C4DF-6134-5AA04ACAE39B|639|334|474|559|4|2
8EBA7FCB-F3ED-D663-4D3F-34C8FA19BCE5|640|561|601|424|4|17
89743BBC-F575-468D-4AD6-5469FCD1C4B3|641|269|135|245|3|6
169597A3-455A-5CEB-9C5B-7C183AABC59A|642|39|309|449|2|19
B4D9C9FF-887C-02FA-112D-785C75BB71BF|643|408|138|49|2|1
CE78ED3B-72A2-4B92-13EF-49D477C48BA7|644|255|420|122|5|14
6AAFF020-07A3-B72A-5C42-6C3EB38D9DDE|645|273|231|552|1|18
76FEB35A-9900-5A93-005C-FA86DBAF1216|646|247|58|443|3|5
4194A52A-3E47-17B7-65CA-F68FBCCA2EC3|647|529|580|122|2|20
3F800935-34C0-0916-BE44-4DFBF08D3E65|648|546|48|137|5|2
D8B925C9-D9EF-76C0-E5AD-CB9D2847E815|649|722|127|476|3|7
E69675B8-535D-8FDB-780D-EE61CE8DD2D9|650|615|576|475|1|1
72907601-1956-02CF-F4FE-F4CC55A1FF80|651|381|326|165|4|12
6726DC93-F409-5046-3EC9-D2004E41E9C0|652|295|362|74|4|13
3CAF8396-00EA-FB5E-1704-CD56460ED4EF|653|600|72|467|2|18
F323E085-18B7-FBE8-73E3-46EDB2814EE3|654|688|603|310|4|20
C66E8455-8477-0645-C3EF-3F2EF13D5376|655|231|652|12|5|13
15DF30AD-1A10-4A8C-4A52-F4905DED56D4|656|598|75|439|1|19
359F0821-EF5A-4B4B-4EA5-EB2F38AB36A7|657|674|156|357|2|9
A38AD36B-64B4-1F56-3276-9267AE0F694E|658|23|617|670|3|5
B83F1AA2-4932-9DA8-423F-F6B087F1999F|659|688|594|581|3|7
F7D651D2-BBC1-5B56-B6CA-ABA44E55A347|660|590|41|122|5|9
0172F8FC-DEC5-4B17-1797-70CFBC8F44F6|661|459|424|94|2|17
B80A71D3-CE54-B89F-5F22-D6B4AE02FB61|662|37|30|597|2|4
D4142A67-C37F-F8B1-278D-B8D2A6469B14|663|291|316|357|5|9
4DF9861E-781F-5FF8-061D-9E0596BF2583|664|438|122|112|3|3
544E8135-508E-7DBD-0371-65C61F7D7B00|665|283|251|185|3|5
18954D2A-4C0F-CAD2-FEFC-B0D720CDEF06|666|11|664|388|2|9
11096E7D-7198-54F3-937B-3E1AE7977F81|667|146|425|226|4|10
7267F296-F385-36F6-C09D-F45F622C0F38|668|630|428|337|5|5
BDCA0E9D-B092-C74A-E660-31F7479A39FC|669|348|510|559|2|14
F94BCE2F-16E6-B328-9DF3-B7EE26A3984F|670|1|89|167|3|15
CB7A9AB7-5367-9064-5F3C-196817E2E405|671|150|222|444|5|10
61FE28DA-7DD7-C8B9-F625-169B2CA9DB17|672|142|484|515|1|19
8FE5CC0B-A43F-DEDF-FD4F-DEC8E2C6EB3A|673|162|58|257|1|5
958A2285-FF71-E9D8-3D26-0D7D96D2C8B4|674|349|578|495|5|6
097BC666-11D7-F084-7685-75EB9BD8CC8F|675|427|275|446|4|17
BC4185A2-3E53-857F-E6C8-C9E0FD54A5CE|676|673|42|507|1|11
30834ABB-4046-CB97-9A39-B4551D9A2A07|677|134|497|127|4|13
24EF03A9-8B71-417B-C454-491876120CF8|678|719|676|408|4|16
D47D128D-DD79-FE89-EB19-1BCB9D976BC0|679|285|246|305|3|14
ED456529-7867-D866-8155-E5FD28297ACF|680|384|405|705|3|10
DB20577F-A7CE-8215-B630-007BA77AD699|681|310|653|289|2|11
DA12549C-0FE3-BE83-96BD-0AFB94C2682E|682|484|539|695|3|6
56428D28-27E6-3D12-5B21-1B0C2E760719|683|660|627|550|5|4
3E2203A8-F88D-3D48-5116-F62CE4E31711|684|18|228|702|1|10
436D09AD-0D2C-6FDF-1C88-612B8BB21BA0|685|667|680|543|1|7
59589F38-F21F-727E-7BC2-4A2C5E0E60FC|686|129|165|687|1|1
F75D449C-22BB-E72D-287C-A99579B08A18|687|526|563|466|1|9
C35FD9B7-5D77-3D6E-AE79-F194070C01B9|688|154|135|235|5|20
