PRODUCT_CATEGORY_ID,PRODUCT_ID,PRODUCT_NAME,PRODUCT_MAINCODE,PRODUCT_PART_NUMBER,PRODUCT_UNIT_PRICE,PRODUCT_UNIT_COST,PRODUCT_CATEGORY_NAME
90,296,Super Columbian Coffee                                      ,62951875329,62951875329,0.5,0.45,Hot Beverages                 
31,297,Super Strawberry Jelly                                      ,22576443552,22576443552,0.9,0.81,Jams and Jellies              
4,298,Super Pepper                                                ,61393297314,61393297314,2.83,2.547,Baking Goods                  
33,299,Super Low Fat Apple Butter                                  ,80255631804,80255631804,1.68,1.512,Jams and Jellies              
4,300,Super Salt                                                  ,22212381958,22212381958,2.94,2.646,Baking Goods                  
33,301,Super Apple Butter                                          ,76410352587,76410352587,0.53,0.477,Jams and Jellies              
4,302,Super Oregano                                               ,53702738881,53702738881,3.45,3.105,Baking Goods                  
31,303,Super Apple Jelly                                           ,11040605902,11040605902,2.58,2.322,Jams and Jellies              
32,304,Super Grape Jam                                             ,47570758461,47570758461,1.89,1.701,Jams and Jellies              
32,305,Super Apple Jam                                             ,29027220606,29027220606,3.39,3.051,Jams and Jellies              
32,306,Super Strawberry Jam                                        ,34795139431,34795139431,3.96,3.564,Jams and Jellies              
53,307,Super Creamy Peanut Butter                                  ,20608538985,20608538985,1.48,1.332,Jams and Jellies              
33,308,Super Strawberry Preserves                                  ,61712093949,61712093949,2.18,1.962,Jams and Jellies              
53,309,Super Extra Chunky Peanut Butter                            ,16763259768,16763259768,3.62,3.258,Jams and Jellies              
33,310,Super Apple Preserves                                       ,27104580998,27104580998,0.76,0.684,Jams and Jellies              
31,311,Super Grape Jelly                                           ,17491382956,17491382956,2.15,1.935,Jams and Jellies              
30,312,Excellent Berry Juice                                       ,20972600579,20972600579,2.13,1.917,Pure Juice Beverages          
52,313,Excellent Mango Drink                                       ,11575867533,11575867533,2.85,2.565,Drinks                        
52,314,Excellent Strawberry Drink                                  ,50392721295,50392721295,1.85,1.665,Drinks                        
19,315,Excellent Cream Soda                                        ,69255055785,69255055785,0.96,0.864,Carbonated Beverages          
19,316,Excellent Diet Soda                                         ,77309675812,77309675812,1.31,1.179,Carbonated Beverages          
19,317,Excellent Cola                                              ,65409776568,65409776568,2.18,1.962,Carbonated Beverages          
19,318,Excellent Diet Cola                                         ,42702162861,42702162861,2.47,2.223,Carbonated Beverages          
30,319,Excellent Orange Juice                                      ,90040029883,90040029883,1.6,1.44,Pure Juice Beverages          
30,320,Excellent Cranberry Juice                                   ,36570182442,36570182442,3.26,2.934,Pure Juice Beverages          
30,321,Excellent Apple Juice                                       ,29243685603,29243685603,2.41,2.169,Pure Juice Beverages          
52,322,Excellent Apple Drink                                       ,35011604428,35011604428,2.98,2.682,Drinks                        
35,323,Best Oatmeal                                                ,75705832839,75705832839,3.5,3.15,Breakfast Foods               
35,324,Best Corn Puffs                                             ,50711517930,50711517930,1.97,1.773,Breakfast Foods               
35,325,Best Wheat Puffs                                            ,71860553622,71860553622,1.51,1.359,Breakfast Foods               
35,326,Best Grits                                                  ,16104004979,16104004979,2.47,2.223,Breakfast Foods               
62,327,Better Canned Beets                                         ,96490806937,96490806937,0.6,0.54,Vegetables                    
62,328,Better Creamed Corn                                         ,99972024559,99972024559,1.26,1.134,Vegetables                    
62,329,Better Canned String Beans                                  ,59596592783,59596592783,1.74,1.566,Vegetables                    
58,330,Better Chicken Soup                                         ,98413446545,98413446545,3.98,3.582,Canned Soup                   
62,331,Better Canned Yams                                          ,57990807890,57990807890,2.83,2.547,Vegetables                    
58,332,Better Vegetable Soup                                       ,66045427918,66045427918,2.21,1.989,Canned Soup                   
62,333,Better Canned Tomatos                                       ,54145528674,54145528674,1.32,1.188,Vegetables                    
58,334,Better Noodle Soup                                          ,31437914967,31437914967,0.78,0.702,Canned Soup                   
58,335,Better Regular Ramen Soup                                   ,78775781989,78775781989,3.74,3.366,Canned Soup                   
58,336,Better Chicken Noodle Soup                                  ,25305934548,25305934548,1.15,1.035,Canned Soup                   
